# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
1.050000000e-01, 5.965824606e-03, 2.435537696e-03, 8.571428571e-04, 3.499271061e-04
1.750000000e-01, 2.930580508e-03, 1.036116675e-03, 1.142857143e-03, 4.040610178e-04
2.450000000e-01, 2.257339040e-03, 6.516376512e-04, 1.714285714e-03, 4.948716593e-04
3.150000000e-01, 3.765315530e-03, 6.554573014e-04, 4.714285714e-03, 8.206518066e-04
3.850000000e-01, 2.753457510e-03, 4.589095851e-04, 5.142857143e-03, 8.571428571e-04
4.550000000e-01, 3.178641457e-03, 4.173760710e-04, 8.285714286e-03, 1.087967587e-03
5.250000000e-01, 3.006446128e-03, 3.518779038e-04, 1.042857143e-02, 1.220571964e-03
5.950000000e-01, 3.431952865e-03, 3.317794063e-04, 1.528571429e-02, 1.477725776e-03
6.650000000e-01, 2.850827625e-03, 2.705885835e-04, 1.585714286e-02, 1.505093393e-03
7.350000000e-01, 3.196192034e-03, 2.592454070e-04, 2.171428571e-02, 1.761261144e-03
8.050000000e-01, 3.243384914e-03, 2.384584014e-04, 2.642857143e-02, 1.943067216e-03
8.750000000e-01, 2.923550864e-03, 2.082943745e-04, 2.814285714e-02, 2.005095550e-03
9.450000000e-01, 2.761147951e-03, 1.874389364e-04, 3.100000000e-02, 2.104417123e-03
1.015000000e+00, 2.636245263e-03, 1.705245303e-04, 3.414285714e-02, 2.208517833e-03
1.085000000e+00, 2.577467912e-03, 1.577384746e-04, 3.814285714e-02, 2.334304948e-03
1.155000000e+00, 2.589815333e-03, 1.485360963e-04, 4.342857143e-02, 2.490799396e-03
1.225000000e+00, 2.567446824e-03, 1.394445703e-04, 4.842857143e-02, 2.630278949e-03
1.295000000e+00, 2.737966891e-03, 1.362189441e-04, 5.771428571e-02, 2.871393035e-03
1.365000000e+00, 2.586410667e-03, 1.256072058e-04, 6.057142857e-02, 2.941608612e-03
1.435000000e+00, 2.610738206e-03, 1.200418706e-04, 6.757142857e-02, 3.106937596e-03
1.505000000e+00, 2.504040537e-03, 1.120962495e-04, 7.128571429e-02, 3.191186843e-03
1.575000000e+00, 2.318515553e-03, 1.030705884e-04, 7.228571429e-02, 3.213491965e-03
1.645000000e+00, 2.394250672e-03, 1.002841251e-04, 8.142857143e-02, 3.410667539e-03
1.715000000e+00, 2.191223196e-03, 9.202272452e-05, 8.100000000e-02, 3.401680257e-03
1.785000000e+00, 2.343826018e-03, 9.144136197e-05, 9.385714286e-02, 3.661715891e-03
1.855000000e+00, 2.272695088e-03, 8.664568793e-05, 9.828571429e-02, 3.747107728e-03
1.925000000e+00, 2.208590863e-03, 8.230932175e-05, 1.028571429e-01, 3.833259390e-03
1.995000000e+00, 2.213418034e-03, 7.950832288e-05, 1.107142857e-01, 3.976974545e-03
2.065000000e+00, 2.372468230e-03, 7.952531576e-05, 1.271428571e-01, 4.261838254e-03
2.135000000e+00, 2.159609982e-03, 7.338653458e-05, 1.237142857e-01, 4.203982563e-03
2.205000000e+00, 1.942850842e-03, 6.739674897e-05, 1.187142857e-01, 4.118152944e-03
2.275000000e+00, 2.128231214e-03, 6.836863670e-05, 1.384285714e-01, 4.446966405e-03
2.345000000e+00, 1.926593393e-03, 6.310766485e-05, 1.331428571e-01, 4.361239292e-03
2.415000000e+00, 1.941273647e-03, 6.151160934e-05, 1.422857143e-01, 4.508495382e-03
2.485000000e+00, 1.967833268e-03, 6.018654950e-05, 1.527142857e-01, 4.670795064e-03
2.555000000e+00, 1.889351926e-03, 5.735852721e-05, 1.550000000e-01, 4.705619741e-03
2.625000000e+00, 1.806433025e-03, 5.459021501e-05, 1.564285714e-01, 4.727254888e-03
2.695000000e+00, 1.751379362e-03, 5.235584635e-05, 1.598571429e-01, 4.778779624e-03
2.765000000e+00, 1.732226008e-03, 5.075064804e-05, 1.664285714e-01, 4.876013762e-03
2.835000000e+00, 1.671788688e-03, 4.862645885e-05, 1.688571429e-01, 4.911460982e-03
2.905000000e+00, 1.550437031e-03, 4.570002850e-05, 1.644285714e-01, 4.846627272e-03
2.975000000e+00, 1.547694241e-03, 4.458529485e-05, 1.721428571e-01, 4.959015702e-03
3.045000000e+00, 1.574212658e-03, 4.393199124e-05, 1.834285714e-01, 5.118992248e-03
3.115000000e+00, 1.480828595e-03, 4.165155840e-05, 1.805714286e-01, 5.078968238e-03
3.185000000e+00, 1.482571289e-03, 4.076013967e-05, 1.890000000e-01, 5.196152423e-03
3.255000000e+00, 1.421638745e-03, 3.905541994e-05, 1.892857143e-01, 5.200078492e-03
3.325000000e+00, 1.427191409e-03, 3.830782454e-05, 1.982857143e-01, 5.322267431e-03
3.395000000e+00, 1.263415739e-03, 3.529975719e-05, 1.830000000e-01, 5.113008619e-03
3.465000000e+00, 1.309462386e-03, 3.521129015e-05, 1.975714286e-01, 5.312672566e-03
