# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 5.892444963e-01, 9.056729580e-03, 1.209428571e-02, 1.858900267e-04
1.050000000e-01, 5.840542289e-01, 3.408012661e-03, 8.391428571e-02, 4.896479368e-04
1.750000000e-01, 5.665105180e-01, 2.037280468e-03, 2.209257143e-01, 7.944912375e-04
2.450000000e-01, 5.416974117e-01, 1.427582289e-03, 4.113800000e-01, 1.084145483e-03
3.150000000e-01, 5.092646304e-01, 1.078029072e-03, 6.376142857e-01, 1.349724084e-03
3.850000000e-01, 4.716091430e-01, 8.493643822e-04, 8.808628571e-01, 1.586427124e-03
4.550000000e-01, 4.307738745e-01, 6.871419308e-04, 1.122891429e+00, 1.791161976e-03
5.250000000e-01, 3.866701562e-01, 5.643527008e-04, 1.341257143e+00, 1.957591190e-03
5.950000000e-01, 3.452737028e-01, 4.706255676e-04, 1.537828571e+00, 2.096138335e-03
6.650000000e-01, 3.010854083e-01, 3.932636828e-04, 1.674725714e+00, 2.187448425e-03
7.350000000e-01, 2.610296390e-01, 3.313252602e-04, 1.773382857e+00, 2.250957166e-03
8.050000000e-01, 2.241252609e-01, 2.803327154e-04, 1.826274286e+00, 2.284278120e-03
8.750000000e-01, 1.893591315e-01, 2.370720408e-04, 1.822820000e+00, 2.282116812e-03
9.450000000e-01, 1.590507744e-01, 2.011860500e-04, 1.785697143e+00, 2.258758915e-03
1.015000000e+00, 1.318371917e-01, 1.705406544e-04, 1.707465714e+00, 2.208726662e-03
1.085000000e+00, 1.081744941e-01, 1.445168335e-04, 1.600828571e+00, 2.138643476e-03
1.155000000e+00, 8.742926913e-02, 1.220509120e-04, 1.466100000e+00, 2.046669769e-03
1.225000000e+00, 7.049936330e-02, 1.033376247e-04, 1.329797143e+00, 1.949210201e-03
1.295000000e+00, 5.662820355e-02, 8.761022659e-05, 1.193680000e+00, 1.846757777e-03
1.365000000e+00, 4.506295986e-02, 7.414650213e-05, 1.055334286e+00, 1.736444879e-03
1.435000000e+00, 3.503997040e-02, 6.219392351e-05, 9.069085714e-01, 1.609710330e-03
1.505000000e+00, 2.760566694e-02, 5.263619953e-05, 7.858857143e-01, 1.498461796e-03
1.575000000e+00, 2.131751336e-02, 4.419905848e-05, 6.646285714e-01, 1.378019875e-03
1.645000000e+00, 1.622613083e-02, 3.692069483e-05, 5.518514286e-01, 1.255674467e-03
1.715000000e+00, 1.241901833e-02, 3.098206856e-05, 4.590771429e-01, 1.145272448e-03
1.785000000e+00, 9.370737712e-03, 2.585722351e-05, 3.752457143e-01, 1.035437401e-03
1.855000000e+00, 6.967990646e-03, 2.145582137e-05, 3.013400000e-01, 9.278854609e-04
1.925000000e+00, 5.219084259e-03, 1.789383957e-05, 2.430600000e-01, 8.333409523e-04
1.995000000e+00, 3.820502327e-03, 1.477257157e-05, 1.911000000e-01, 7.389181281e-04
2.065000000e+00, 2.777067363e-03, 1.216783759e-05, 1.488257143e-01, 6.520861343e-04
2.135000000e+00, 2.032527159e-03, 1.006843321e-05, 1.164342857e-01, 5.767749888e-04
2.205000000e+00, 1.467261530e-03, 8.283006101e-06, 8.965428571e-02, 5.061176761e-04
2.275000000e+00, 1.037979434e-03, 6.752380203e-06, 6.751428571e-02, 4.392015018e-04
2.345000000e+00, 7.447565104e-04, 5.548929782e-06, 5.146857143e-02, 3.834749812e-04
2.415000000e+00, 5.045752225e-04, 4.434980026e-06, 3.698285714e-02, 3.250620035e-04
2.485000000e+00, 3.603951331e-04, 3.642585489e-06, 2.796857143e-02, 2.826839296e-04
2.555000000e+00, 2.523895559e-04, 2.964778474e-06, 2.070571429e-02, 2.432266097e-04
2.625000000e+00, 1.660598615e-04, 2.340729379e-06, 1.438000000e-02, 2.026961131e-04
2.695000000e+00, 1.104668055e-04, 1.859541889e-06, 1.008285714e-02, 1.697296770e-04
2.765000000e+00, 7.431472608e-05, 1.486591870e-06, 7.140000000e-03, 1.428285686e-04
2.835000000e+00, 5.040824774e-05, 1.194119392e-06, 5.091428571e-03, 1.206106910e-04
2.905000000e+00, 3.340646254e-05, 9.486797869e-07, 3.542857143e-03, 1.006103821e-04
2.975000000e+00, 2.358146578e-05, 7.783043467e-07, 2.622857143e-03, 8.656718519e-05
3.045000000e+00, 1.566856524e-05, 6.198388613e-07, 1.825714286e-03, 7.222414091e-05
3.115000000e+00, 9.138024560e-06, 4.627218605e-07, 1.114285714e-03, 5.642405045e-05
3.185000000e+00, 6.006486857e-06, 3.669045809e-07, 7.657142857e-04, 4.677344441e-05
3.255000000e+00, 3.948400438e-06, 2.910799421e-07, 5.257142857e-04, 3.875617133e-05
3.325000000e+00, 2.406071971e-06, 2.224414324e-07, 3.342857143e-04, 3.090472522e-05
3.395000000e+00, 1.400507689e-06, 1.662096838e-07, 2.028571429e-04, 2.407471364e-05
3.465000000e+00, 5.302233813e-07, 1.002028004e-07, 8.000000000e-05, 1.511857892e-05
