#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 1.800317488987e-02, 4.701994483457e-04, 9.578769723123e-03, 3.429749736864e-04, 8.424405166747e-03, 3.216452838912e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.714814814815e-04, 7.090440636695e-06, 1.444444444444e-04, 5.171940756951e-06, 1.270370370370e-04, 4.850296612485e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 1.660846391370e-02, 1.706959742343e-04, 8.478790123050e-03, 1.219622668179e-04, 8.129673790651e-03, 1.194249600898e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.753148148148e-03, 1.801824254670e-05, 8.950000000000e-04, 1.287403358473e-05, 8.581481481481e-04, 1.260620179638e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 1.636728648439e-02, 1.028535075234e-04, 8.052759242942e-03, 7.214448242514e-05, 8.314527241448e-03, 7.330769172115e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.689444444444e-03, 2.946889271520e-05, 2.307222222222e-03, 2.067035012973e-05, 2.382222222222e-03, 2.100362500557e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 1.626001139071e-02, 7.346274054468e-05, 8.214973299273e-03, 5.221674321034e-05, 8.045038091434e-03, 5.167384228834e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.072222222222e-03, 4.098830506697e-05, 4.583518518519e-03, 2.913416766705e-05, 4.488703703704e-03, 2.883125780489e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 1.657481483973e-02, 5.776529430014e-05, 8.306029450118e-03, 4.089209686333e-05, 8.268785389614e-03, 4.080031421083e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.524648148148e-02, 5.313588708745e-05, 7.640370370370e-03, 3.761493588883e-05, 7.606111111111e-03, 3.753050885147e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 1.627108825425e-02, 4.685923230168e-05, 8.167189963982e-03, 3.319886202843e-05, 8.103898290269e-03, 3.306997447716e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.232796296296e-02, 6.430247239496e-05, 1.120740740741e-02, 4.555706110129e-05, 1.112055555556e-02, 4.538019545923e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 1.591443064609e-02, 3.922845984378e-05, 7.909592225036e-03, 2.765557876853e-05, 8.004838421051e-03, 2.782159277778e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.047796296296e-02, 7.512700723018e-05, 1.514777777778e-02, 5.296361045965e-05, 1.533018518519e-02, 5.328154635933e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 1.626850343766e-02, 3.438254455563e-05, 8.168477181882e-03, 2.436322426030e-05, 8.100026255777e-03, 2.426092895506e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.145962962963e-02, 8.762253814329e-05, 2.081703703704e-02, 6.208870153829e-05, 2.064259259259e-02, 6.182800604873e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 1.566813047568e-02, 2.977736660960e-05, 7.854410078414e-03, 2.108310075053e-05, 7.813720397267e-03, 2.102841945905e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.127055555556e-02, 9.743996780122e-05, 2.570185185185e-02, 6.898987023315e-05, 2.556870370370e-02, 6.881093757765e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 1.578693451307e-02, 2.674679957339e-05, 7.916328876958e-03, 1.894021191103e-05, 7.870605636109e-03, 1.888543513358e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.451462962963e-02, 1.093030358001e-04, 3.235074074074e-02, 7.740076172075e-05, 3.216388888889e-02, 7.717691183356e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
