#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike
  3.0000000000000e-02,  2.2021960007681e-02,  3.1845728170640e-04,  1.0886640204550e-02,  2.2390826974142e-04,  1.1135319803131e-02,  2.2645115811855e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.3208333333333e-04,  4.8022226721168e-06,  1.6416666666667e-04,  3.3764571614287e-06,  1.6791666666667e-04,  3.4148030147623e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  2.1537758461237e-02,  1.1903493249757e-04,  1.1189924053613e-02,  8.5800090986208e-05,  1.0347834407624e-02,  8.2508542233268e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.2734722222222e-03,  1.2565031453685e-05,  1.1811805555556e-03,  9.0568442334588e-06,  1.0922916666667e-03,  8.7093965326516e-06,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  2.1842842830925e-02,  7.2761388630929e-05,  1.0961777315232e-02,  5.1545040605292e-05,  1.0881065515693e-02,  5.1354926389782e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  6.2582638888889e-03,  2.0847101931698e-05,  3.1406944444444e-03,  1.4768337105585e-05,  3.1175694444444e-03,  1.4713866863827e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  2.2466795285623e-02,  5.2880177095446e-05,  1.1573931867896e-02,  3.7954458319978e-05,  1.0892863417727e-02,  3.6820812365873e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.2535277777778e-02,  2.9504328516924e-05,  6.4576388888889e-03,  2.1176570663394e-05,  6.0776388888889e-03,  2.0544056468303e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  2.2202241392444e-02,  4.0940834578284e-05,  1.1315374703743e-02,  2.9227572832824e-05,  1.0886866688701e-02,  2.8668814455230e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.0422916666667e-02,  3.7659767681862e-05,  1.0408541666667e-02,  2.6885226305883e-05,  1.0014375000000e-02,  2.6371247758370e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  2.2032739160000e-02,  3.3391563089221e-05,  1.1142758936422e-02,  2.3746459665417e-05,  1.0889980223578e-02,  2.3475564719516e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.7648964185013e-05,  4.7253297228368e-07,  3.0234375000000e-02,  4.5821494683172e-05,  1.5290625000000e-02,  3.2586023972454e-05,  1.4943750000000e-02,  3.2214289013832e-05,  0.0000000000000e+00,  0.0000000000000e+00,  2.4218750000000e-05,  6.4843227072858e-07
  3.9000000000000e-01,  2.1745649342591e-02,  2.8080674070534e-05,  1.0977474616105e-02,  1.9951362487716e-05,  1.0768174726486e-02,  1.9760247749948e-05,  0.0000000000000e+00,  0.0000000000000e+00,  5.3728282475590e-04,  2.2069516649079e-06,  4.1645416666667e-02,  5.3777716798634e-05,  2.1023125000000e-02,  3.8209151208985e-05,  2.0622291666667e-02,  3.7843144530588e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.0289583333333e-03,  4.2265659764996e-06
  4.5000000000000e-01,  2.1724966917068e-02,  2.4330969173841e-05,  1.0888002683174e-02,  1.7224790809500e-05,  1.0836964233893e-02,  1.7184372042858e-05,  0.0000000000000e+00,  0.0000000000000e+00,  2.5343124278474e-03,  4.1550851442933e-06,  5.5365208333333e-02,  6.2006500741932e-05,  2.7747638888889e-02,  4.3896689707584e-05,  2.7617569444444e-02,  4.3793684099140e-05,  0.0000000000000e+00,  0.0000000000000e+00,  6.4585937500000e-03,  1.0589068123082e-05
  5.1000000000000e-01,  2.1740046730027e-02,  2.1479470373990e-05,  1.0936596833246e-02,  1.5234718476799e-05,  1.0803449896781e-02,  1.5141697410786e-05,  0.0000000000000e+00,  0.0000000000000e+00,  5.2724510300803e-03,  5.2889518552979e-06,  7.1139583333333e-02,  7.0286903777251e-05,  3.5787638888889e-02,  4.9852308879502e-05,  3.5351944444444e-02,  4.9547917635107e-05,  0.0000000000000e+00,  0.0000000000000e+00,  1.7252951388889e-02,  1.7306946757216e-05
  5.7000000000000e-01,  2.1634326392590e-02,  1.9173890474053e-05,  1.0874608965258e-02,  1.3593940920612e-05,  1.0759717427332e-02,  1.3521939437740e-05,  0.0000000000000e+00,  0.0000000000000e+00,  7.6540178389436e-03,  5.7023424219635e-06,  8.8410486111111e-02,  7.8355708732991e-05,  4.4440000000000e-02,  5.5552777708330e-05,  4.3970486111111e-02,  5.5258537620338e-05,  0.0000000000000e+00,  0.0000000000000e+00,  3.1278784722222e-02,  2.3303099729071e-05
