#                   r,             dens_tot,             dens_err,               dens_A,           dens_err_A,               dens_B,           dens_err_B,           dens_alike,       dens_err_alike,          dens_unlike,      dens_err_unlike,         dens_alike_n,     dens_err_alike_n,        dens_unlike_n,    dens_err_unlike_n,             prob_tot,             prob_err,               prob_A,           prob_err_A,               prob_B,           prob_err_B,           prob_alike,       prob_err_alike,          prob_unlike,      prob_err_unlike,         prob_alike_n,     prob_err_alike_n,        prob_unlike_n,    prob_err_unlike_n
  3.0000000000000e-02,  8.3722131522299e-02,  2.1509680538626e-03,  3.7412464053199e-02,  1.4378777990635e-03,  4.6309667469100e-02,  1.5997409176794e-03,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.2625000000000e-03,  3.2435834093381e-05,  5.6416666666667e-04,  2.1682686385429e-05,  6.9833333333333e-04,  2.4123524710217e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  9.0000000000000e-02,  8.0911657328811e-02,  7.9922737422849e-04,  4.0467670550052e-02,  5.6522180132687e-04,  4.0443986778759e-02,  5.6505637862161e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  8.5408333333333e-03,  8.4364454073449e-05,  4.2716666666667e-03,  5.9663407732229e-05,  4.2691666666667e-03,  5.9645946122841e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  1.5000000000000e-01,  8.6144939775142e-02,  5.0055511924700e-04,  4.4640169345293e-02,  3.6032959884750e-04,  4.1504770429849e-02,  3.4744497060509e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.4681666666667e-02,  1.4341567402329e-04,  1.2790000000000e-02,  1.0323920443966e-04,  1.1891666666667e-02,  9.9547587726786e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.1000000000000e-01,  8.5674229031882e-02,  3.5771575009247e-04,  4.2952119495465e-02,  2.5328254391704e-04,  4.2722109536417e-02,  2.5260346555645e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  4.7801666666667e-02,  1.9958637784734e-04,  2.3965000000000e-02,  1.4131819887521e-04,  2.3836666666667e-02,  1.4093930923943e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  2.7000000000000e-01,  8.6700851085631e-02,  2.8025965611155e-04,  4.3188715858492e-02,  1.9780353560837e-04,  4.3512135227139e-02,  1.9854278164817e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  7.9752500000000e-02,  2.5779917894878e-04,  3.9727500000000e-02,  1.8195122972929e-04,  4.0025000000000e-02,  1.8263123135616e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.3000000000000e-01,  8.4598431060156e-02,  2.2665968464052e-04,  4.2362979529714e-02,  1.6039335609444e-04,  4.2235451530442e-02,  1.6015175291611e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.1609000000000e-01,  3.1103322437750e-04,  5.8132500000000e-02,  2.2009940935859e-04,  5.7957500000000e-02,  2.1976786995980e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  3.9000000000000e-01,  8.4750790439264e-02,  1.9203652569724e-04,  4.3024834066320e-02,  1.3682692393025e-04,  4.1725956372944e-02,  1.3474576093388e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  1.6230750000000e-01,  3.6777200817898e-04,  8.2397500000000e-02,  2.6203927822625e-04,  7.9910000000000e-02,  2.5805361200081e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  4.5000000000000e-01,  8.3401022560029e-02,  1.6514147426970e-04,  4.1528675475867e-02,  1.1653181469264e-04,  4.1872347084162e-02,  1.1701300221946e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.1254416666667e-01,  4.2085643500948e-04,  1.0583416666667e-01,  2.9697666387932e-04,  1.0671000000000e-01,  2.9820295102497e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.1000000000000e-01,  8.3297096960054e-02,  1.4564610939103e-04,  4.1993873145338e-02,  1.0341342476960e-04,  4.1303223814716e-02,  1.0255950837521e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  2.7257166666667e-01,  4.7659527437392e-04,  1.3741583333333e-01,  3.3839798232916e-04,  1.3515583333333e-01,  3.3560372630695e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
  5.7000000000000e-01,  8.3885063051013e-02,  1.3078908279804e-04,  4.2262684842253e-02,  9.2834139911082e-05,  4.1622378208760e-02,  9.2128207657161e-05,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  3.4280333333333e-01,  5.3448053701182e-04,  1.7271000000000e-01,  3.7937448517263e-04,  1.7009333333333e-01,  3.7648963391366e-04,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00,  0.0000000000000e+00
