#                 r,           dens_tot,           dens_err,             dens_A,         dens_err_A,             dens_B,         dens_err_B,         dens_alike,     dens_alike_err,        dens_unlike,    dens_unlike_err,           prob_tot,           prob_err,             prob_A,         prob_err_A,             prob_B,         prob_err_B,         prob_alike,     prob_alike_err,        prob_unlike,    prob_unlike_err
 3.000000000000e-02, 1.714047159109e-02, 3.973283740724e-04, 7.801171111044e-03, 2.680514116219e-04, 9.339300480045e-03, 2.932887273159e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.584722222222e-04, 5.991570725034e-06, 1.176388888889e-04, 4.042120058571e-06, 1.408333333333e-04, 4.422689813359e-06, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 9.000000000000e-02, 1.723520667626e-02, 1.505904477411e-04, 8.640629226889e-03, 1.066256917240e-04, 8.594577449374e-03, 1.063411717787e-04, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.819305555556e-03, 1.589595316930e-05, 9.120833333333e-04, 1.125514285741e-05, 9.072222222222e-04, 1.122510963954e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 1.500000000000e-01, 1.672309706014e-02, 9.003673783374e-05, 8.580173284377e-03, 6.449253168778e-05, 8.142923775760e-03, 6.282776071326e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.791388888889e-03, 2.579671837681e-05, 2.458333333333e-03, 1.847796485507e-05, 2.333055555556e-03, 1.800098591264e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.100000000000e-01, 1.755668008841e-02, 6.610868713958e-05, 8.650266317010e-03, 4.640364267368e-05, 8.906413771404e-03, 4.708567151408e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 9.795694444444e-03, 3.688513409605e-05, 4.826388888889e-03, 2.589076650320e-05, 4.969305555556e-03, 2.627130234991e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 2.700000000000e-01, 1.710166730643e-02, 5.081506740314e-05, 8.600358187722e-03, 3.603558267949e-05, 8.501309118706e-03, 3.582747348243e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.573111111111e-02, 4.674266298800e-05, 7.911111111111e-03, 3.314763086706e-05, 7.820000000000e-03, 3.295619988881e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.300000000000e-01, 1.741394830064e-02, 4.198229016467e-05, 8.735060673969e-03, 2.973380326441e-05, 8.678887626671e-03, 2.963804364164e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 2.389625000000e-02, 5.761009990541e-05, 1.198666666667e-02, 4.080214228217e-05, 1.190958333333e-02, 4.067073636285e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 3.900000000000e-01, 1.720820759140e-02, 3.532678819903e-05, 8.605663029113e-03, 2.498207480795e-05, 8.602544562289e-03, 2.497754797311e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 3.295569444444e-02, 6.765485780009e-05, 1.648083333333e-02, 4.784354323866e-05, 1.647486111111e-02, 4.783487382988e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 4.500000000000e-01, 1.683238792447e-02, 3.028779869837e-05, 8.419736406660e-03, 2.142121460583e-05, 8.412651517811e-03, 2.141220013927e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 4.289666666667e-02, 7.718724227727e-05, 2.145736111111e-02, 5.459110773020e-05, 2.143930555556e-02, 5.456813472312e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.100000000000e-01, 1.706322344816e-02, 2.691155970977e-05, 8.556165598083e-03, 1.905670980215e-05, 8.507057850078e-03, 1.900194351979e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 5.583569444444e-02, 8.806223686535e-05, 2.799819444444e-02, 6.235894576790e-05, 2.783750000000e-02, 6.217973499818e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 5.700000000000e-01, 1.694249992760e-02, 2.399619030670e-05, 8.429548464900e-03, 1.692605342277e-05, 8.512951462702e-03, 1.700958155761e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 6.923694444444e-02, 9.806244074033e-05, 3.444805555556e-02, 6.916973442550e-05, 3.478888888889e-02, 6.951107914179e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.300000000000e-01, 1.687426170862e-02, 2.166888626545e-05, 8.509450231809e-03, 1.538774395283e-05, 8.364811476811e-03, 1.525640744170e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 8.422555555556e-02, 1.081572643291e-04, 4.247375000000e-02, 7.680580671046e-05, 4.175180555556e-02, 7.615025858601e-05, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00
 6.900000000000e-01, 1.663817081780e-02, 1.964697681871e-05, 8.282243986888e-03, 1.386171461963e-05, 8.355926830912e-03, 1.392323834167e-05, 1.082661436121e-06, 1.294027922675e-07, 3.247984308364e-07, 6.138113387265e-08, 9.960638888889e-02, 1.176189639429e-04, 4.958263888889e-02, 8.298480356943e-05, 5.002375000000e-02, 8.335312265030e-05, 6.481481481481e-06, 7.746852097538e-07, 1.944444444444e-06, 3.674654598701e-07
