# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 5.911810959e-02, 2.912540212e-03, 7.490909091e-04, 3.690506024e-05
8.250000000e-02, 4.776185692e-02, 9.894713931e-04, 4.236363636e-03, 8.776377008e-05
1.375000000e-01, 4.735943603e-02, 5.980508633e-04, 1.140181818e-02, 1.439811742e-04
1.925000000e-01, 4.669648108e-02, 4.255522356e-04, 2.189272727e-02, 1.995118008e-04
2.475000000e-01, 4.627452856e-02, 3.299269142e-04, 3.576727273e-02, 2.550125584e-04
3.025000000e-01, 4.611881119e-02, 2.696683742e-04, 5.317818182e-02, 3.109463029e-04
3.575000000e-01, 4.614181786e-02, 2.283269371e-04, 7.425272727e-02, 3.674302093e-04
4.125000000e-01, 4.553660099e-02, 1.966294724e-04, 9.751272727e-02, 4.210651586e-04
4.675000000e-01, 4.498395908e-02, 1.724688358e-04, 1.236890909e-01, 4.742249004e-04
5.225000000e-01, 4.500096849e-02, 1.543611289e-04, 1.545272727e-01, 5.300553534e-04
5.775000000e-01, 4.384568563e-02, 1.378672450e-04, 1.838945455e-01, 5.782332739e-04
6.325000000e-01, 4.332511236e-02, 1.251371491e-04, 2.179436364e-01, 6.294927776e-04
6.875000000e-01, 4.248819650e-02, 1.140143165e-04, 2.524963636e-01, 6.775575972e-04
7.425000000e-01, 4.156530583e-02, 1.044199517e-04, 2.880927273e-01, 7.237437106e-04
7.975000000e-01, 4.046570156e-02, 9.592692400e-05, 3.235418182e-01, 7.669796942e-04
8.525000000e-01, 3.962807179e-02, 8.880665236e-05, 3.620363636e-01, 8.113248017e-04
9.075000000e-01, 3.866850979e-02, 8.240989307e-05, 4.003072727e-01, 8.531303564e-04
9.625000000e-01, 3.765557585e-02, 7.667760725e-05, 4.384890909e-01, 8.928901907e-04
1.017500000e+00, 3.647328771e-02, 7.138613937e-05, 4.746345455e-01, 9.289628092e-04
1.072500000e+00, 3.551385004e-02, 6.682942388e-05, 5.134490909e-01, 9.662007046e-04
1.127500000e+00, 3.419251396e-02, 6.237630349e-05, 5.463363636e-01, 9.966638566e-04
1.182500000e+00, 3.348647514e-02, 5.885835881e-05, 5.885181818e-01, 1.034424022e-03
1.237500000e+00, 3.215728243e-02, 5.511533407e-05, 6.189436364e-01, 1.060826124e-03
1.292500000e+00, 3.120118602e-02, 5.197996207e-05, 6.551000000e-01, 1.091371114e-03
