# r, density, density error estimate, radial probability, probability error estimate
3.500000000e-02, 1.162341494e+00, 8.994468522e-02, 2.385714286e-02, 1.846121140e-03
1.050000000e-01, 1.910058178e+00, 4.357956722e-02, 2.744285714e-01, 6.261316286e-03
1.750000000e-01, 1.759080950e+00, 2.538485854e-02, 6.860000000e-01, 9.899494937e-03
2.450000000e-01, 1.719528014e+00, 1.798508112e-02, 1.305857143e+00, 1.365836815e-02
3.150000000e-01, 1.614179358e+00, 1.357124255e-02, 2.021000000e+00, 1.699159456e-02
3.850000000e-01, 1.581631885e+00, 1.099868198e-02, 2.954142857e+00, 2.054313531e-02
4.550000000e-01, 1.523555733e+00, 9.137680055e-03, 3.971428571e+00, 2.381904572e-02
5.250000000e-01, 1.315958536e+00, 7.361840192e-03, 4.564714286e+00, 2.553628870e-02
5.950000000e-01, 1.266775499e+00, 6.374242709e-03, 5.642142857e+00, 2.839049855e-02
6.650000000e-01, 1.139637606e+00, 5.410125949e-03, 6.339000000e+00, 3.009271388e-02
7.350000000e-01, 1.034556895e+00, 4.664142689e-03, 7.028571429e+00, 3.168724716e-02
8.050000000e-01, 9.489442985e-01, 4.078812507e-03, 7.732428571e+00, 3.323601440e-02
8.750000000e-01, 8.443125853e-01, 3.539760229e-03, 8.127571429e+00, 3.407464795e-02
9.450000000e-01, 7.334346961e-01, 3.054890850e-03, 8.234428571e+00, 3.429791450e-02
1.015000000e+00, 6.558845850e-01, 2.689723688e-03, 8.494571429e+00, 3.483547336e-02
1.085000000e+00, 5.480160146e-01, 2.300051858e-03, 8.109857143e+00, 3.403749433e-02
1.155000000e+00, 4.747284849e-01, 2.011037888e-03, 7.960714286e+00, 3.372306181e-02
1.225000000e+00, 3.927284810e-01, 1.724634536e-03, 7.407857143e+00, 3.253098993e-02
1.295000000e+00, 3.368173677e-01, 1.510847576e-03, 7.099857143e+00, 3.184753218e-02
1.365000000e+00, 2.817052619e-01, 1.310881072e-03, 6.597285714e+00, 3.069966429e-02
1.435000000e+00, 2.264829193e-01, 1.118069548e-03, 5.861857143e+00, 2.893800552e-02
1.505000000e+00, 1.873614459e-01, 9.696399924e-04, 5.333857143e+00, 2.760397783e-02
1.575000000e+00, 1.552672293e-01, 8.434700186e-04, 4.840857143e+00, 2.629735767e-02
1.645000000e+00, 1.199141547e-01, 7.097127482e-04, 4.078285714e+00, 2.413736201e-02
1.715000000e+00, 9.514623473e-02, 6.063837886e-04, 3.517142857e+00, 2.241537373e-02
1.785000000e+00, 7.535561182e-02, 5.184869152e-04, 3.017571429e+00, 2.076250545e-02
1.855000000e+00, 5.654980699e-02, 4.322071340e-04, 2.445571429e+00, 1.869137092e-02
1.925000000e+00, 4.057058716e-02, 3.527743773e-04, 1.889428571e+00, 1.642919253e-02
1.995000000e+00, 3.217881417e-02, 3.031558049e-04, 1.609571429e+00, 1.516373224e-02
2.065000000e+00, 2.335681644e-02, 2.495238273e-04, 1.251714286e+00, 1.337222220e-02
2.135000000e+00, 1.783797945e-02, 2.109121247e-04, 1.021857143e+00, 1.208220145e-02
2.205000000e+00, 1.350409923e-02, 1.776855162e-04, 8.251428571e-01, 1.085714286e-02
2.275000000e+00, 1.003057993e-02, 1.484261892e-04, 6.524285714e-01, 9.654226102e-03
2.345000000e+00, 7.844873312e-03, 1.273444566e-04, 5.421428571e-01, 8.800510189e-03
2.415000000e+00, 5.377483927e-03, 1.023772055e-04, 3.941428571e-01, 7.503740564e-03
2.485000000e+00, 3.677952170e-03, 8.228266233e-05, 2.854285714e-01, 6.385570468e-03
2.555000000e+00, 2.664247416e-03, 6.811281632e-05, 2.185714286e-01, 5.587887776e-03
2.625000000e+00, 1.733845762e-03, 5.348218024e-05, 1.501428571e-01, 4.631304308e-03
2.695000000e+00, 1.378878658e-03, 4.645560233e-05, 1.258571429e-01, 4.240234880e-03
2.765000000e+00, 7.910250955e-04, 3.429528732e-05, 7.600000000e-02, 3.295017884e-03
2.835000000e+00, 5.473622860e-04, 2.782398869e-05, 5.528571429e-02, 2.810330796e-03
2.905000000e+00, 3.434938688e-04, 2.151042045e-05, 3.642857143e-02, 2.281245632e-03
2.975000000e+00, 1.399988981e-04, 1.340946245e-05, 1.557142857e-02, 1.491472358e-03
3.045000000e+00, 9.685576322e-05, 1.089712473e-05, 1.128571429e-02, 1.269742060e-03
3.115000000e+00, 9.840949526e-05, 1.073735622e-05, 1.200000000e-02, 1.309307341e-03
3.185000000e+00, 3.137717015e-05, 5.929727790e-06, 4.000000000e-03, 7.559289460e-04
3.255000000e+00, 2.038576313e-05, 4.676814809e-06, 2.714285714e-03, 6.226998491e-04
3.325000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00, 0.000000000e+00
3.395000000e+00, 2.564309854e-05, 5.029025378e-06, 3.714285714e-03, 7.284313591e-04
3.465000000e+00, 7.574619732e-06, 2.678032489e-06, 1.142857143e-03, 4.040610178e-04
