# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 8.006773095e-02, 3.389537333e-03, 1.014545455e-03, 4.294913386e-05
8.250000000e-02, 8.558186808e-02, 1.324504756e-03, 7.590909091e-03, 1.174804362e-04
1.375000000e-01, 8.010549162e-02, 7.777965379e-04, 1.928545455e-02, 1.872550742e-04
1.925000000e-01, 8.408934468e-02, 5.710593978e-04, 3.942363636e-02, 2.677299737e-04
2.475000000e-01, 8.506167280e-02, 4.473152486e-04, 6.574727273e-02, 3.457462883e-04
3.025000000e-01, 8.356511618e-02, 3.629973676e-04, 9.635636364e-02, 4.185610928e-04
3.575000000e-01, 8.595875273e-02, 3.116411894e-04, 1.383272727e-01, 5.015018766e-04
4.125000000e-01, 8.431556088e-02, 2.675606088e-04, 1.805545455e-01, 5.729581064e-04
4.675000000e-01, 8.430896797e-02, 2.361123375e-04, 2.318181818e-01, 6.492207662e-04
5.225000000e-01, 8.531387280e-02, 2.125381246e-04, 2.929563636e-01, 7.298273316e-04
5.775000000e-01, 8.347552331e-02, 1.902292254e-04, 3.501072727e-01, 7.978462745e-04
6.325000000e-01, 8.252116647e-02, 1.727026839e-04, 4.151163636e-01, 8.687675321e-04
6.875000000e-01, 8.184866599e-02, 1.582453811e-04, 4.864054545e-01, 9.404113747e-04
7.425000000e-01, 8.112148153e-02, 1.458767015e-04, 5.622600000e-01, 1.011084027e-03
7.975000000e-01, 8.020553646e-02, 1.350514202e-04, 6.412800000e-01, 1.079797961e-03
8.525000000e-01, 7.918987124e-02, 1.255390527e-04, 7.234672727e-01, 1.146906727e-03
9.075000000e-01, 7.930900487e-02, 1.180217047e-04, 8.210290909e-01, 1.221793831e-03
9.625000000e-01, 7.704381188e-02, 1.096788243e-04, 8.971545455e-01, 1.277180521e-03
1.017500000e+00, 7.584097697e-02, 1.029386335e-04, 9.869345455e-01, 1.339562035e-03
1.072500000e+00, 7.473770440e-02, 9.694796915e-05, 1.080536364e+00, 1.401646022e-03
1.127500000e+00, 7.322786267e-02, 9.128350284e-05, 1.170052727e+00, 1.458550169e-03
1.182500000e+00, 7.212423026e-02, 8.638016438e-05, 1.267569091e+00, 1.518114315e-03
1.237500000e+00, 7.024944389e-02, 8.146184077e-05, 1.352118182e+00, 1.567927516e-03
1.292500000e+00, 6.935348069e-02, 7.749693704e-05, 1.456145455e+00, 1.627125438e-03
1.347500000e+00, 6.750477812e-02, 7.333681788e-05, 1.540501818e+00, 1.673592662e-03
