# r, density, density error estimate, radial probability, probability error estimate
2.750000000e-02, 8.867716439e-02, 3.567118688e-03, 1.123636364e-03, 4.519928325e-05
8.250000000e-02, 8.949711043e-02, 1.354463006e-03, 7.938181818e-03, 1.201376621e-04
1.375000000e-01, 8.644173255e-02, 8.079725234e-04, 2.081090909e-02, 1.945199643e-04
1.925000000e-01, 8.735860251e-02, 5.820544823e-04, 4.095636364e-02, 2.728848030e-04
2.475000000e-01, 9.010736535e-02, 4.603910680e-04, 6.964727273e-02, 3.558530665e-04
3.025000000e-01, 8.874496762e-02, 3.740785728e-04, 1.023290909e-01, 4.313384895e-04
3.575000000e-01, 8.758347258e-02, 3.145725920e-04, 1.409418182e-01, 5.062191731e-04
4.125000000e-01, 8.737046635e-02, 2.723645845e-04, 1.870963636e-01, 5.832454086e-04
4.675000000e-01, 8.841200442e-02, 2.417894863e-04, 2.431000000e-01, 6.648308055e-04
5.225000000e-01, 8.568716004e-02, 2.130025929e-04, 2.942381818e-01, 7.314222531e-04
5.775000000e-01, 8.606398892e-02, 1.931560874e-04, 3.609636364e-01, 8.101219172e-04
6.325000000e-01, 8.484846042e-02, 1.751210655e-04, 4.268236364e-01, 8.809330140e-04
6.875000000e-01, 8.415675291e-02, 1.604610852e-04, 5.001218182e-01, 9.535787313e-04
7.425000000e-01, 8.172429927e-02, 1.464177068e-04, 5.664381818e-01, 1.014833781e-03
7.975000000e-01, 8.076721899e-02, 1.355234804e-04, 6.457709091e-01, 1.083572298e-03
8.525000000e-01, 8.044028896e-02, 1.265263092e-04, 7.348909091e-01, 1.155926161e-03
9.075000000e-01, 7.879932360e-02, 1.176418587e-04, 8.157527273e-01, 1.217861559e-03
9.625000000e-01, 7.716637999e-02, 1.097660330e-04, 8.985818182e-01, 1.278196043e-03
1.017500000e+00, 7.648242307e-02, 1.033730329e-04, 9.952818182e-01, 1.345214966e-03
1.072500000e+00, 7.535455031e-02, 9.734722594e-05, 1.089454545e+00, 1.407418362e-03
1.127500000e+00, 7.403657590e-02, 9.178617678e-05, 1.182974545e+00, 1.466582016e-03
1.182500000e+00, 7.201115515e-02, 8.631242516e-05, 1.265581818e+00, 1.516923812e-03
1.237500000e+00, 7.012938036e-02, 8.139219766e-05, 1.349807273e+00, 1.566587068e-03
1.292500000e+00, 6.890672885e-02, 7.724692916e-05, 1.446765455e+00, 1.621876273e-03
1.347500000e+00, 6.727030132e-02, 7.320933993e-05, 1.535150909e+00, 1.670683534e-03
1.402500000e+00, 6.519023870e-02, 6.924275069e-05, 1.611587273e+00, 1.711770626e-03
1.457500000e+00, 6.413060863e-02, 6.608639687e-05, 1.712158182e+00, 1.764373791e-03
1.512500000e+00, 6.255587521e-02, 6.289678770e-05, 1.798525455e+00, 1.808326929e-03
1.567500000e+00, 6.047458700e-02, 5.967196674e-05, 1.867421818e+00, 1.842637348e-03
1.622500000e+00, 5.862696631e-02, 5.676190156e-05, 1.939627273e+00, 1.877923066e-03
1.677500000e+00, 5.651168151e-02, 5.390150083e-05, 1.998536364e+00, 1.906227290e-03
1.732500000e+00, 5.492646941e-02, 5.145328247e-05, 2.071927273e+00, 1.940912284e-03
1.787500000e+00, 5.274584291e-02, 4.887026118e-05, 2.117992727e+00, 1.962369962e-03
1.842500000e+00, 5.093906259e-02, 4.659245315e-05, 2.173241818e+00, 1.987799980e-03
1.897500000e+00, 4.883770029e-02, 4.429904244e-05, 2.209830909e+00, 2.004463614e-03
1.952500000e+00, 4.686486609e-02, 4.217275886e-05, 2.245267273e+00, 2.020471265e-03
2.007500000e+00, 4.498358966e-02, 4.018570959e-05, 2.278254545e+00, 2.035259441e-03
2.062500000e+00, 4.327381356e-02, 3.836361140e-05, 2.313389091e+00, 2.050892972e-03
2.117500000e+00, 4.148890554e-02, 3.658845622e-05, 2.337830909e+00, 2.061698730e-03
2.172500000e+00, 3.956817256e-02, 3.482694155e-05, 2.346921818e+00, 2.065703410e-03
2.227500000e+00, 3.779767551e-02, 3.319842839e-05, 2.356852727e+00, 2.070069269e-03
2.282500000e+00, 3.602929312e-02, 3.163153744e-05, 2.358892727e+00, 2.070964961e-03
2.337500000e+00, 3.420884790e-02, 3.009686842e-05, 2.348938182e+00, 2.066590597e-03
2.392500000e+00, 3.249599839e-02, 2.865940411e-05, 2.337560000e+00, 2.061579271e-03
2.447500000e+00, 3.081059388e-02, 2.727921820e-05, 2.319389091e+00, 2.053550845e-03
2.502500000e+00, 2.923106648e-02, 2.598682530e-05, 2.300489091e+00, 2.045166848e-03
2.557500000e+00, 2.750475311e-02, 2.466570810e-05, 2.260818182e+00, 2.027456168e-03
2.612500000e+00, 2.589978061e-02, 2.343135731e-05, 2.221440000e+00, 2.009721826e-03
2.667500000e+00, 2.438166255e-02, 2.226554144e-05, 2.180205455e+00, 1.990982149e-03
2.722500000e+00, 2.298975999e-02, 2.118388784e-05, 2.141385455e+00, 1.973177159e-03
2.777500000e+00, 2.149239488e-02, 2.007682187e-05, 2.083612727e+00, 1.946377861e-03
2.832500000e+00, 2.026756784e-02, 1.911779497e-05, 2.043454545e+00, 1.927530000e-03
2.887500000e+00, 1.905915192e-02, 1.818599013e-05, 1.996965455e+00, 1.905477967e-03
2.942500000e+00, 1.759715256e-02, 1.714794687e-05, 1.914687273e+00, 1.865810705e-03
2.997500000e+00, 1.647561767e-02, 1.628805743e-05, 1.860296364e+00, 1.839118546e-03
3.052500000e+00, 1.538976210e-02, 1.545852773e-05, 1.802041818e+00, 1.810093829e-03
3.107500000e+00, 1.435865972e-02, 1.466742476e-05, 1.742438182e+00, 1.779907138e-03
3.162500000e+00, 1.317049179e-02, 1.380316603e-05, 1.655327273e+00, 1.734844647e-03
