# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   9.2076080099e-01,   9.2516984200e-01,   9.1920000000e-01
   9.1002787345e-01,   9.2555534500e-01,   9.1380000000e-01
   9.1570704707e-01,   9.2328028200e-01,   9.1540000000e-01
   8.9451032441e-01,   9.3006525700e-01,   9.2240000000e-01
   7.7580925402e-01,   9.2181934400e-01,   9.2040000000e-01
   9.1181480157e-01,   9.2463265200e-01,   9.1780000000e-01
   9.2616768915e-01,   9.2718246000e-01,   9.2060000000e-01
   9.0599244263e-01,   9.5026470900e-01,   9.1640000000e-01
   9.2810343700e-01,   9.3750558600e-01,   9.2240000000e-01
   9.2618073125e-01,   9.3345508000e-01,   9.2380000000e-01
   8.9326436821e-01,   9.1801975200e-01,   9.2460000000e-01
   9.1126584900e-01,   9.1465774500e-01,   9.2060000000e-01
   9.1304569894e-01,   9.6033033200e-01,   9.1120000000e-01
   9.1991284855e-01,   9.2704137200e-01,   9.2480000000e-01
   8.9366022584e-01,   9.3450028900e-01,   9.1840000000e-01
   9.3130035380e-01,   9.0846374200e-01,   9.1100000000e-01
   9.2530343047e-01,   9.1929366500e-01,   9.1880000000e-01
   9.3456882897e-01,   9.2451677700e-01,   9.1820000000e-01
   9.2923020810e-01,   9.2282257600e-01,   9.1340000000e-01
   9.4227642972e-01,   9.2363463200e-01,   9.2200000000e-01
   9.3503572893e-01,   9.2610178400e-01,   9.1360000000e-01
   9.2982310618e-01,   9.2509058400e-01,   9.1760000000e-01
   9.1853211206e-01,   9.3909601200e-01,   9.1480000000e-01
   9.1630917156e-01,   1.0545226400e+00,   9.2480000000e-01
   9.2413714264e-01,   9.5234192400e-01,   9.1480000000e-01
   9.2699305981e-01,   9.3506849000e-01,   9.2180000000e-01
   9.2982533481e-01,   9.1962216000e-01,   9.1720000000e-01
   9.2661821470e-01,   9.2684647800e-01,   9.1340000000e-01
   9.3448385439e-01,   9.1292911800e-01,   9.1600000000e-01
   9.2431526991e-01,   9.3545626300e-01,   9.2080000000e-01
   9.3632917609e-01,   9.3352966100e-01,   9.1140000000e-01
   9.3261019038e-01,   9.2804085200e-01,   9.1720000000e-01
   9.3736342753e-01,   9.3320456600e-01,   9.1600000000e-01
   9.3533061009e-01,   9.5474211400e-01,   9.1880000000e-01
   9.3765161345e-01,   9.9468270100e-01,   9.1380000000e-01
   9.2872262461e-01,   9.3049756700e-01,   9.1740000000e-01
   9.0641400904e-01,   9.1914357100e-01,   9.1220000000e-01
   9.3600497185e-01,   9.1951933200e-01,   9.1660000000e-01
   9.2777111801e-01,   9.3748916200e-01,   9.1580000000e-01
   8.6895498172e-01,   9.3367574300e-01,   9.2520000000e-01
   9.3266873499e-01,   9.3210927100e-01,   9.1600000000e-01
   9.3582026038e-01,   9.1725414200e-01,   9.2200000000e-01
   9.3332411122e-01,   9.2763826600e-01,   9.1540000000e-01
   9.4039484138e-01,   9.1904375000e-01,   9.1080000000e-01
   9.3793884190e-01,   9.7097176300e-01,   9.1920000000e-01
   9.3941203748e-01,   9.1883475100e-01,   9.1680000000e-01
   9.3376534944e-01,   9.4842617600e-01,   9.2220000000e-01
   9.3979077651e-01,   9.4347276900e-01,   9.1620000000e-01
   9.4123295772e-01,   9.2024482500e-01,   9.2240000000e-01
   9.3367490231e-01,   9.2278923300e-01,   9.1820000000e-01
   9.3310764588e-01,   9.2341323600e-01,   9.1980000000e-01
   9.2882121681e-01,   9.3074677400e-01,   9.2000000000e-01
   9.2851409957e-01,   9.4406410100e-01,   9.1680000000e-01
   9.3447121680e-01,   9.2430648000e-01,   9.1620000000e-01
   9.3473576537e-01,   9.2845507400e-01,   9.1720000000e-01
   9.3820437366e-01,   9.2287126800e-01,   9.1360000000e-01
   9.3848426814e-01,   9.2401537200e-01,   9.2180000000e-01
   9.3538874821e-01,   9.4457600500e-01,   9.0800000000e-01
   9.3336834819e-01,   9.1487726400e-01,   9.1480000000e-01
   9.2658072873e-01,   9.2487991400e-01,   9.1800000000e-01
   9.2230752288e-01,   9.2899437500e-01,   9.1340000000e-01
   9.4010649174e-01,   9.3141618200e-01,   9.1540000000e-01
   9.3442193032e-01,   9.2643295600e-01,   9.2000000000e-01
   9.2754172508e-01,   9.2242183200e-01,   9.1760000000e-01
   9.3113522963e-01,   9.3736706600e-01,   9.2240000000e-01
   8.9648883051e-01,   9.3824607000e-01,   9.1620000000e-01
   9.2910566272e-01,   9.2657414800e-01,   9.1300000000e-01
   9.4342620618e-01,   9.2145123900e-01,   9.1520000000e-01
   9.3724294030e-01,   9.2665505300e-01,   9.1260000000e-01
   9.4294878340e-01,   9.2579225400e-01,   9.2100000000e-01
   9.3835665853e-01,   9.2109644600e-01,   9.1620000000e-01
   9.2742621371e-01,   9.1701108700e-01,   9.2160000000e-01
   9.4110488944e-01,   9.2242519200e-01,   9.1360000000e-01
   9.2845074755e-01,   9.2919580900e-01,   9.2080000000e-01
   9.3226418695e-01,   9.6205697900e-01,   9.1600000000e-01
   9.3376863993e-01,   9.1656708800e-01,   9.1920000000e-01
   9.4096536294e-01,   9.2132979900e-01,   9.2580000000e-01
   9.3916647817e-01,   9.2248240400e-01,   9.1460000000e-01
   9.4490713016e-01,   9.3310032800e-01,   9.1440000000e-01
   9.2498975610e-01,   9.3082722300e-01,   9.1520000000e-01
   9.4256175271e-01,   9.1659828800e-01,   9.2000000000e-01
   9.4097715536e-01,   9.2102369900e-01,   9.1880000000e-01
   9.2689717253e-01,   9.2747761400e-01,   9.1260000000e-01
   9.3419780300e-01,   9.2644301400e-01,   9.1580000000e-01
   9.4639512338e-01,   9.3348603100e-01,   9.2400000000e-01
   9.4065222242e-01,   9.2101110700e-01,   9.1700000000e-01
   9.4902567698e-01,   9.2595452000e-01,   9.1920000000e-01
   8.5568919529e-01,   9.2358571800e-01,   9.2300000000e-01
   9.3936542543e-01,   9.1976333400e-01,   9.1520000000e-01
   9.4203882880e-01,   9.3806021400e-01,   9.1580000000e-01
   9.4669082009e-01,   9.2703269500e-01,   9.1660000000e-01
   9.3475489664e-01,   9.2451499300e-01,   9.1480000000e-01
   9.4396609128e-01,   9.2396289400e-01,   9.1780000000e-01
   9.4286108123e-01,   9.2266749400e-01,   9.2040000000e-01
   9.3625018321e-01,   9.3050441100e-01,   9.2360000000e-01
   9.2242970503e-01,   9.3775132800e-01,   9.2220000000e-01
   9.3159388422e-01,   9.1797509100e-01,   9.1540000000e-01
   9.4156128756e-01,   9.2787203100e-01,   9.1640000000e-01
   9.4247263194e-01,   9.2470042800e-01,   9.2440000000e-01
   9.3033634772e-01,   9.2183342400e-01,   9.1700000000e-01
   9.3982316907e-01,   9.8763975800e-01,   9.1760000000e-01
   9.3572591205e-01,   9.2389773300e-01,   9.1640000000e-01
   9.3442853674e-01,   9.2999584700e-01,   9.2380000000e-01
   9.4404695967e-01,   9.2426983800e-01,   9.2400000000e-01
   9.3178393453e-01,   9.3305505800e-01,   9.2020000000e-01
   9.3537148714e-01,   9.2802005600e-01,   9.2160000000e-01
   9.2981503207e-01,   9.4171239800e-01,   9.2020000000e-01
   9.3069306246e-01,   9.4975641700e-01,   9.1960000000e-01
   9.4748600334e-01,   9.3172098300e-01,   9.1740000000e-01
   9.4149525935e-01,   9.2198236500e-01,   9.1200000000e-01
   9.3680809128e-01,   9.1981716300e-01,   9.1260000000e-01
   9.4068188696e-01,   9.1869946300e-01,   9.1180000000e-01
   9.3181279390e-01,   9.3773230400e-01,   9.0760000000e-01
   9.3321841659e-01,   9.3022759100e-01,   9.1620000000e-01
   9.4513174592e-01,   9.2193845900e-01,   9.1900000000e-01
   9.3926427644e-01,   9.5194031500e-01,   9.1660000000e-01
   9.4010406960e-01,   9.7251085900e-01,   9.1680000000e-01
   9.3512848910e-01,   9.9322510400e-01,   9.1520000000e-01
   9.1526327277e-01,   9.2629217100e-01,   9.2180000000e-01
   9.3933110267e-01,   9.5522883100e-01,   9.1740000000e-01
   9.4539727124e-01,   9.2524107300e-01,   9.1740000000e-01
   9.3538564144e-01,   9.2739287900e-01,   9.1740000000e-01
   9.3582045673e-01,   9.1865867500e-01,   9.1360000000e-01
   9.4297433575e-01,   9.2705772400e-01,   9.1980000000e-01
   9.4518691180e-01,   9.3251723700e-01,   9.1340000000e-01
   9.3928339610e-01,   9.2903033200e-01,   9.1200000000e-01
   9.3464698457e-01,   9.1761381100e-01,   9.2080000000e-01
   9.4186599199e-01,   9.2418542600e-01,   9.0980000000e-01
   9.3930974324e-01,   9.3777285600e-01,   9.1360000000e-01
   9.3643288566e-01,   9.3638145600e-01,   9.1280000000e-01
   9.3728023770e-01,   9.2218962900e-01,   9.2060000000e-01
   9.4481784298e-01,   9.1817503400e-01,   9.1880000000e-01
   9.4633868352e-01,   9.2999666800e-01,   9.1020000000e-01
   9.4097517178e-01,   9.2612266200e-01,   9.2340000000e-01
   9.4587653274e-01,   9.3109307400e-01,   9.2460000000e-01
   9.3189739811e-01,   9.1865414900e-01,   9.1420000000e-01

# TRAINING
#            energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 1.329996775643e-01, 4.264311456128e-03, 9.235054364895e-04, 0.000000000000e+00, 7.007807142000e+00, 9.098000000000e-01,               5000
 3.791142048359e+01, 4.591046370270e+06, 3.030196815479e+01, 1.000000000000e-02, 7.168735806000e+00, 9.116000000000e-01,               5000
 1.628506894185e+04, 5.804774241869e+11, 1.077476147473e+04, 2.000000000000e-02, 7.559946073000e+00, 9.078000000000e-01,               5000
 1.900401802892e+10, 1.805402353046e+24, 1.900211752961e+10, 3.000000000000e-02, 7.927994968000e+00, 8.868000000000e-01,               5000
 1.792678027395e+02, 1.470351411222e+08, 1.714847754888e+02, 4.000000000000e-02, 7.934096193000e+00, 8.436000000000e-01,               5000
 3.510299731717e-01, 7.142230785290e+01, 1.195176203352e-01, 5.000000000000e-02, 8.056549291000e+00, 8.120000000000e-01,               5000
 6.571989046495e-01, 6.837161749199e+02, 3.697880947029e-01, 6.000000000000e-02, 7.426563113000e+00, 8.118000000000e-01,               5000
 6.333529171349e-01, 4.528538500348e+02, 3.009497798753e-01, 7.000000000000e-02, 7.104758339000e+00, 8.064000000000e-01,               5000
 4.841548727924e-01, 2.314950551119e+01, 6.804337662284e-02, 8.000000000000e-02, 7.716974145000e+00, 7.950000000000e-01,               5000
 4.864090713541e-01, 5.917494510784e+01, 1.087887357292e-01, 9.000000000000e-02, 8.265125383000e+00, 8.254000000000e-01,               5000
 4.050002801516e-01, 2.245815823539e-01, 6.701963627982e-03, 1.000000000000e-01, 7.975447588000e+00, 8.568000000000e-01,               5000
 4.640768773337e-01, 2.787639666220e-01, 7.466779314028e-03, 1.100000000000e-01, 8.367981820000e+00, 8.370000000000e-01,               5000
 4.815637677454e-01, 3.351150692852e-01, 8.186758446238e-03, 1.200000000000e-01, 7.872182730000e+00, 8.578000000000e-01,               5000
 5.119523113248e-01, 7.369442744970e+00, 3.839125615285e-02, 1.300000000000e-01, 8.174411874000e+00, 8.658000000000e-01,               5000
 5.055865573854e-01, 4.283003463832e-01, 9.255272512284e-03, 1.400000000000e-01, 8.323071197000e+00, 8.476000000000e-01,               5000
 4.618992961024e-01, 3.041717779519e-01, 7.799638170478e-03, 1.500000000000e-01, 8.209088455000e+00, 8.620000000000e-01,               5000
 4.620618032323e-01, 3.559692396041e-01, 8.437644690364e-03, 1.600000000000e-01, 8.351977662000e+00, 8.482000000000e-01,               5000
 4.947171581273e-01, 5.384555786121e-01, 1.037743300255e-02, 1.700000000000e-01, 8.248307820000e+00, 8.522000000000e-01,               5000
 4.748697691398e-01, 3.837724159570e-01, 8.760963599479e-03, 1.800000000000e-01, 7.748793504000e+00, 8.800000000000e-01,               5000
 4.534815904518e-01, 4.283608378755e-01, 9.255926078740e-03, 1.900000000000e-01, 6.971370239000e+00, 8.862000000000e-01,               5000
 4.230261367301e-01, 4.449715415362e-01, 9.433679468121e-03, 2.000000000000e-01, 6.984250630000e+00, 8.922000000000e-01,               5000
 4.986709257627e-01, 5.192993478735e-01, 1.019116625194e-02, 2.100000000000e-01, 6.979714102000e+00, 8.734000000000e-01,               5000
 4.288442277203e-01, 3.488963976056e-01, 8.353399279402e-03, 2.200000000000e-01, 6.995247170000e+00, 8.996000000000e-01,               5000
 5.803033923535e-01, 6.752507839061e-01, 1.162110824238e-02, 2.300000000000e-01, 7.003005370000e+00, 8.604000000000e-01,               5000
 4.512410898611e-01, 3.897017980155e-01, 8.828383748065e-03, 2.400000000000e-01, 6.960029785000e+00, 8.982000000000e-01,               5000
 4.276447252695e-01, 4.255888267022e-01, 9.225928968968e-03, 2.500000000000e-01, 6.938817523000e+00, 9.204000000000e-01,               5000
 4.481167624087e-01, 3.463535992900e-01, 8.322903331050e-03, 2.600000000000e-01, 7.065311265000e+00, 9.006000000000e-01,               5000
 4.610930963655e-01, 3.218796557802e-01, 8.023461295229e-03, 2.700000000000e-01, 6.925507987000e+00, 8.952000000000e-01,               5000
 4.317285575957e-01, 3.854905247340e-01, 8.780552656115e-03, 2.800000000000e-01, 7.000713713000e+00, 8.946000000000e-01,               5000
 3.887752843046e-01, 4.300671010057e-01, 9.274342036022e-03, 2.900000000000e-01, 6.997089324000e+00, 9.100000000000e-01,               5000
 4.116333928530e-01, 3.126841402547e-01, 7.908023017857e-03, 3.000000000000e-01, 7.327947945000e+00, 8.964000000000e-01,               5000
 4.236334625727e-01, 3.780842268384e-01, 8.695794694430e-03, 3.100000000000e-01, 7.024509314000e+00, 8.978000000000e-01,               5000
 4.118002951980e-01, 3.332335454261e-01, 8.163743570521e-03, 3.200000000000e-01, 7.017349057000e+00, 8.952000000000e-01,               5000
 4.044528074073e-01, 3.763322924850e-01, 8.675624386578e-03, 3.300000000000e-01, 7.222006615000e+00, 8.998000000000e-01,               5000
 4.271164968439e-01, 2.629059351840e-01, 7.251288646633e-03, 3.400000000000e-01, 6.992959835000e+00, 9.186000000000e-01,               5000
 3.986361093292e-01, 2.998935019978e-01, 7.744591687078e-03, 3.500000000000e-01, 6.966178168000e+00, 9.148000000000e-01,               5000
 4.070556814818e-01, 3.477914574981e-01, 8.340161359328e-03, 3.600000000000e-01, 7.019196650000e+00, 9.132000000000e-01,               5000
 4.399455001351e-01, 3.229244616455e-01, 8.036472629774e-03, 3.700000000000e-01, 6.970394651000e+00, 9.196000000000e-01,               5000
 4.136096515114e-01, 3.626356405391e-01, 8.516286051314e-03, 3.800000000000e-01, 6.955233938000e+00, 9.250000000000e-01,               5000
 4.076930358567e-01, 3.206667750507e-01, 8.008330350962e-03, 3.900000000000e-01, 6.933912912000e+00, 9.162000000000e-01,               5000
 4.236100104793e-01, 3.115836973652e-01, 7.894095228273e-03, 4.000000000000e-01, 6.972369407000e+00, 9.128000000000e-01,               5000
 3.773882155371e-01, 3.118416545355e-01, 7.897362275285e-03, 4.100000000000e-01, 6.987524081000e+00, 9.174000000000e-01,               5000
 3.975248325358e-01, 3.185436114167e-01, 7.981774381886e-03, 4.200000000000e-01, 6.977482062000e+00, 9.226000000000e-01,               5000
 4.162111847434e-01, 3.560626883448e-01, 8.438752139325e-03, 4.300000000000e-01, 6.975786596000e+00, 9.084000000000e-01,               5000
 4.019726009420e-01, 3.052058512091e-01, 7.812884885996e-03, 4.400000000000e-01, 6.954644434000e+00, 9.176000000000e-01,               5000
 4.074378031760e-01, 2.436866788978e-01, 6.981213059316e-03, 4.500000000000e-01, 6.935114567000e+00, 9.142000000000e-01,               5000
 3.764365083202e-01, 2.713271598247e-01, 7.366507446881e-03, 4.600000000000e-01, 7.024988646000e+00, 9.232000000000e-01,               5000
 4.199988569464e-01, 2.460473160463e-01, 7.014945702517e-03, 4.700000000000e-01, 7.486546477000e+00, 9.174000000000e-01,               5000
 3.769528645874e-01, 2.770505420409e-01, 7.443796639362e-03, 4.800000000000e-01, 7.695486181000e+00, 9.312000000000e-01,               5000
 3.931878987825e-01, 3.091075571337e-01, 7.862665669272e-03, 4.900000000000e-01, 8.468348342000e+00, 9.318000000000e-01,               5000
 3.936277941397e-01, 3.751325851622e-01, 8.661784864128e-03, 5.000000000000e-01, 7.432450888000e+00, 9.256000000000e-01,               5000
 3.916777561175e-01, 2.683742792747e-01, 7.326312568744e-03, 5.100000000000e-01, 8.178332207000e+00, 9.176000000000e-01,               5000
 3.619470968791e-01, 3.695243633562e-01, 8.596794325284e-03, 5.200000000000e-01, 8.107569991000e+00, 9.214000000000e-01,               5000
 3.715920745037e-01, 3.076825378065e-01, 7.844520862443e-03, 5.300000000000e-01, 7.776248632000e+00, 9.334000000000e-01,               5000
 3.685993163652e-01, 3.362023539693e-01, 8.200028706893e-03, 5.400000000000e-01, 7.011114259000e+00, 9.382000000000e-01,               5000
 3.711523326185e-01, 8.160343830491e-01, 1.277524467906e-02, 5.500000000000e-01, 7.011588436000e+00, 9.262000000000e-01,               5000
 4.014776768656e-01, 2.502605324233e-01, 7.074751337302e-03, 5.600000000000e-01, 8.046974657000e+00, 9.160000000000e-01,               5000
 3.726811342925e-01, 2.446325945970e-01, 6.994749382172e-03, 5.700000000000e-01, 7.176799773000e+00, 9.166000000000e-01,               5000
 3.817116199864e-01, 3.394479660459e-01, 8.239514136718e-03, 5.800000000000e-01, 8.250940869000e+00, 9.108000000000e-01,               5000
 3.748503132855e-01, 2.251419955023e-01, 6.710320342611e-03, 5.900000000000e-01, 7.777562038000e+00, 9.134000000000e-01,               5000
 3.708973477076e-01, 4.042333421094e-01, 8.991477543868e-03, 6.000000000000e-01, 7.199429902000e+00, 9.130000000000e-01,               5000
 3.655124942771e-01, 2.790222322528e-01, 7.470237375785e-03, 6.100000000000e-01, 7.119520371000e+00, 9.070000000000e-01,               5000
 4.796203160855e-01, 3.489937036721e+01, 8.354564066091e-02, 6.200000000000e-01, 7.098259311000e+00, 9.070000000000e-01,               5000
 4.008029917769e-01, 5.840621808605e-01, 1.080798020780e-02, 6.300000000000e-01, 7.151572446000e+00, 8.986000000000e-01,               5000
 3.515970143197e-01, 2.466008216057e-01, 7.022831645507e-03, 6.400000000000e-01, 7.078182487000e+00, 9.118000000000e-01,               5000
 4.427057050532e-01, 1.304416464747e+00, 1.615188202500e-02, 6.500000000000e-01, 7.146521434000e+00, 8.986000000000e-01,               5000
 3.636382368247e-01, 2.016727694860e-01, 6.350949054843e-03, 6.600000000000e-01, 7.142344304000e+00, 9.162000000000e-01,               5000
 3.721607968228e-01, 1.981618567346e-01, 6.295424635949e-03, 6.700000000000e-01, 7.253254650000e+00, 9.058000000000e-01,               5000
 3.883477869088e-01, 3.785977754440e-01, 8.701698402542e-03, 6.800000000000e-01, 7.080735742000e+00, 8.984000000000e-01,               5000
 3.440654726794e-01, 2.038789563366e-01, 6.385592475825e-03, 6.900000000000e-01, 7.075095946000e+00, 9.080000000000e-01,               5000
 3.527050654585e-01, 3.109116450236e-01, 7.885577277836e-03, 7.000000000000e-01, 7.125379532000e+00, 8.988000000000e-01,               5000
 3.437893417425e-01, 2.104243102647e-01, 6.487284644052e-03, 7.100000000000e-01, 7.178880920000e+00, 9.078000000000e-01,               5000
 3.428103996032e-01, 2.238690824518e-01, 6.691323971409e-03, 7.200000000000e-01, 7.095171617000e+00, 9.096000000000e-01,               5000
 3.656730575539e-01, 1.725812345627e-01, 5.875052928488e-03, 7.300000000000e-01, 7.114633213000e+00, 9.094000000000e-01,               5000
 3.774464887539e-01, 2.458606640422e-01, 7.012284421531e-03, 7.400000000000e-01, 7.090482053000e+00, 9.056000000000e-01,               5000
 3.695702734162e-01, 2.211842633264e-01, 6.651079060218e-03, 7.500000000000e-01, 7.117054181000e+00, 8.994000000000e-01,               5000
 3.932639694528e-01, 8.523789971929e-01, 1.305663813692e-02, 7.600000000000e-01, 7.130992193000e+00, 8.862000000000e-01,               5000
 3.959381407483e-01, 8.352156319353e-01, 1.292451648562e-02, 7.700000000000e-01, 7.113098014000e+00, 9.074000000000e-01,               5000
 3.467092981804e-01, 2.076791215601e-01, 6.444829269423e-03, 7.800000000000e-01, 7.363330905000e+00, 9.180000000000e-01,               5000
 3.785864378935e-01, 2.565742435933e-01, 7.163438330764e-03, 7.900000000000e-01, 7.092425969000e+00, 9.144000000000e-01,               5000
 3.513703646539e-01, 2.063030851938e-01, 6.423442771501e-03, 8.000000000000e-01, 7.274747329000e+00, 9.110000000000e-01,               5000
 3.475585428589e-01, 2.184592308512e-01, 6.609980799537e-03, 8.100000000000e-01, 7.062110164000e+00, 9.326000000000e-01,               5000
 3.512976385168e-01, 1.561179847651e-01, 5.587807884404e-03, 8.200000000000e-01, 7.279158044000e+00, 9.328000000000e-01,               5000
 3.748805418970e-01, 2.133608001992e-01, 6.532393132677e-03, 8.300000000000e-01, 7.157255653000e+00, 9.132000000000e-01,               5000
 3.636196176582e-01, 2.704247540466e-01, 7.354247127294e-03, 8.400000000000e-01, 7.115712070000e+00, 9.050000000000e-01,               5000
 3.509764115337e-01, 2.447827881510e-01, 6.996896285512e-03, 8.500000000000e-01, 7.088241697000e+00, 9.004000000000e-01,               5000
 3.459794729316e-01, 2.260501934663e-01, 6.723841066925e-03, 8.600000000000e-01, 7.100138242000e+00, 9.006000000000e-01,               5000
 3.609111160588e-01, 2.879728801307e-01, 7.589109040338e-03, 8.700000000000e-01, 7.124537940000e+00, 9.020000000000e-01,               5000
 3.549049292454e-01, 2.342482909772e-01, 6.844681014879e-03, 8.800000000000e-01, 7.183834458000e+00, 9.092000000000e-01,               5000
 3.593313214501e-01, 1.900577935076e-01, 6.165351466179e-03, 8.900000000000e-01, 7.068881877000e+00, 9.098000000000e-01,               5000
 3.617126244971e-01, 2.050734631459e-01, 6.404271436252e-03, 9.000000000000e-01, 7.162761814000e+00, 9.076000000000e-01,               5000
 3.487735928416e-01, 3.338107057634e-01, 8.170810311878e-03, 9.100000000000e-01, 7.185473491000e+00, 8.980000000000e-01,               5000
 3.621164089039e-01, 1.640052045879e-01, 5.727219300637e-03, 9.200000000000e-01, 7.551313969000e+00, 8.828000000000e-01,               5000
 3.525604719016e-01, 2.349693322295e-01, 6.855207250398e-03, 9.300000000000e-01, 6.987515764000e+00, 8.906000000000e-01,               5000
 3.498229587032e-01, 1.946810094407e-01, 6.239887970801e-03, 9.400000000000e-01, 7.003419779000e+00, 9.060000000000e-01,               5000
 3.341710965893e-01, 1.997483174652e-01, 6.320574617315e-03, 9.500000000000e-01, 6.999085682000e+00, 8.978000000000e-01,               5000
 3.449157730987e-01, 4.145155376381e-01, 9.105114361040e-03, 9.600000000000e-01, 6.995335571000e+00, 8.922000000000e-01,               5000
 3.464048345747e-01, 2.087940645119e-01, 6.462105918536e-03, 9.700000000000e-01, 7.261691311000e+00, 9.028000000000e-01,               5000
 3.518993280787e-01, 2.178954182342e-01, 6.601445572512e-03, 9.800000000000e-01, 7.078226453000e+00, 8.860000000000e-01,               5000
 3.210196979478e-01, 2.695902903513e-01, 7.342891669517e-03, 9.900000000000e-01, 6.958982124000e+00, 8.742000000000e-01,               5000
 3.774971689769e-01, 3.472281779917e-01, 8.333404802261e-03, 1.000000000000e+00, 6.994192640000e+00, 8.488000000000e-01,               5000
 3.542421214167e-01, 1.279001332332e+00, 1.599375710915e-02, 1.000000000000e+00, 7.034974695000e+00, 8.946000000000e-01,               5000
 3.349422519880e-01, 1.820615316540e-01, 6.034261042646e-03, 1.000000000000e+00, 7.003952942000e+00, 8.910000000000e-01,               5000
 3.225512313010e-01, 1.894458828417e-01, 6.155418472236e-03, 1.000000000000e+00, 6.985741769000e+00, 8.884000000000e-01,               5000
