# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
 6.208472717656e-02, 9.858067397619e-03, 1.812738940353e-03, 5.620000000000e-01, 1.587533821000e+00, 9.203333333333e-01,               3000
 6.311247360564e-02, 3.085343214266e-02, 3.206942060731e-03, 5.640000000000e-01, 1.599938970000e+00, 9.120000000000e-01,               3000
 6.217073004698e-02, 8.195957671442e-03, 1.652872012734e-03, 5.660000000000e-01, 1.600999291000e+00, 9.123333333333e-01,               3000
 6.394333038637e-02, 4.663292250702e-03, 1.246768122080e-03, 5.680000000000e-01, 1.594292768000e+00, 9.043333333333e-01,               3000
 6.729263430523e-02, 9.950653815374e-03, 1.821231617649e-03, 5.700000000000e-01, 1.591706205000e+00, 9.036666666667e-01,               3000
 6.193267176072e-02, 1.341278298073e-02, 2.114456823925e-03, 5.720000000000e-01, 1.607035801000e+00, 9.023333333333e-01,               3000
 6.923840801730e-02, 1.057215528932e-02, 1.877245791874e-03, 5.740000000000e-01, 1.661639286000e+00, 9.023333333333e-01,               3000
 5.636964583643e-02, 1.560867630331e-02, 2.280984897167e-03, 5.760000000000e-01, 1.582941343000e+00, 9.136666666667e-01,               3000
 6.449470125216e-02, 5.522838076061e-03, 1.356814661387e-03, 5.780000000000e-01, 1.608821652000e+00, 9.120000000000e-01,               3000
 6.096552066518e-02, 1.585948857081e-02, 2.299238176064e-03, 5.800000000000e-01, 1.586247943000e+00, 9.046666666667e-01,               3000
 6.533915414002e-02, 4.828541435066e-03, 1.268666154545e-03, 5.820000000000e-01, 1.576247032000e+00, 9.053333333333e-01,               3000
 6.209286251559e-02, 6.242057159960e-03, 1.442458221227e-03, 5.840000000000e-01, 1.609323456000e+00, 9.086666666667e-01,               3000
 6.222186358915e-02, 5.198292309193e-03, 1.316344978744e-03, 5.860000000000e-01, 1.555546315000e+00, 8.996666666667e-01,               3000
 6.625333426215e-02, 1.256176207952e-02, 2.046278091196e-03, 5.880000000000e-01, 1.588820073000e+00, 8.943333333333e-01,               3000
 6.594534387030e-02, 4.607405868537e-03, 1.239274770250e-03, 5.900000000000e-01, 1.601653027000e+00, 9.016666666667e-01,               3000
 6.143262147174e-02, 1.002271942676e-02, 1.827814672112e-03, 5.920000000000e-01, 1.585774989000e+00, 9.053333333333e-01,               3000
 6.201878690500e-02, 1.113334514746e-02, 1.926425459018e-03, 5.940000000000e-01, 1.615812622000e+00, 9.196666666667e-01,               3000
 6.131084258487e-02, 1.427847108109e-02, 2.181625623328e-03, 5.960000000000e-01, 1.596169904000e+00, 9.146666666667e-01,               3000
 6.105722727781e-02, 3.930415387839e-03, 1.144612800301e-03, 5.980000000000e-01, 1.578659667000e+00, 9.160000000000e-01,               3000
 6.371599298319e-02, 5.910499528646e-03, 1.403626200079e-03, 6.000000000000e-01, 1.579859541000e+00, 9.193333333333e-01,               3000
 5.666666042805e-02, 9.499505773095e-03, 1.779466752813e-03, 6.020000000000e-01, 1.587894002000e+00, 9.286666666667e-01,               3000
 6.000858445708e-02, 1.689264104707e-02, 2.372947607728e-03, 6.040000000000e-01, 1.599405698000e+00, 9.193333333333e-01,               3000
 6.689047259226e-02, 1.745445966784e-02, 2.412084829067e-03, 6.060000000000e-01, 1.564972187000e+00, 9.203333333333e-01,               3000
 5.970678596223e-02, 1.461165102498e-02, 2.206932337354e-03, 6.080000000000e-01, 1.589673551000e+00, 8.910000000000e-01,               3000
 5.785370397286e-02, 7.497772520979e-03, 1.580904015743e-03, 6.100000000000e-01, 1.606127885000e+00, 9.013333333333e-01,               3000
 5.938777492770e-02, 2.897103013125e-02, 3.107573015031e-03, 6.120000000000e-01, 1.578048246000e+00, 8.843333333333e-01,               3000
 6.119618521189e-02, 1.470816725044e-02, 2.214209208005e-03, 6.140000000000e-01, 1.552251927000e+00, 8.860000000000e-01,               3000
 6.207399768879e-02, 9.411753484365e-03, 1.771228715173e-03, 6.160000000000e-01, 1.612278070000e+00, 8.963333333333e-01,               3000
 6.301111754577e-02, 2.083819756716e-02, 2.635539006678e-03, 6.180000000000e-01, 1.565995607000e+00, 8.970000000000e-01,               3000
 5.847095806782e-02, 1.285128271969e-02, 2.069724838369e-03, 6.200000000000e-01, 1.593909399000e+00, 8.866666666667e-01,               3000
 6.303609928973e-02, 1.011834130552e-02, 1.836513118704e-03, 6.220000000000e-01, 1.595713011000e+00, 8.900000000000e-01,               3000
 6.059217469895e-02, 1.223862370247e-02, 2.019787423012e-03, 6.240000000000e-01, 1.560928065000e+00, 8.896666666667e-01,               3000
 5.716834963832e-02, 9.596051106369e-03, 1.788486427716e-03, 6.260000000000e-01, 1.577964855000e+00, 9.020000000000e-01,               3000
 6.102829077656e-02, 4.172559106500e-03, 1.179344324402e-03, 6.280000000000e-01, 1.603792785000e+00, 8.853333333333e-01,               3000
 5.976105673436e-02, 6.514350672224e-03, 1.473584142177e-03, 6.300000000000e-01, 1.571859765000e+00, 8.896666666667e-01,               3000
 5.521588243006e-02, 3.976675380282e-02, 3.640821967762e-03, 6.320000000000e-01, 1.586428003000e+00, 8.760000000000e-01,               3000
 6.003188959485e-02, 3.684583961328e-03, 1.108239438829e-03, 6.340000000000e-01, 1.587049306000e+00, 8.683333333333e-01,               3000
 6.050195002580e-02, 4.924260247781e-03, 1.281179176616e-03, 6.360000000000e-01, 1.588060800000e+00, 8.736666666667e-01,               3000
 6.172610605506e-02, 5.051561038736e-03, 1.297633877324e-03, 6.380000000000e-01, 1.577940501000e+00, 8.683333333333e-01,               3000
 5.687746944186e-02, 1.652049760045e-02, 2.346664128819e-03, 6.400000000000e-01, 1.605658538000e+00, 8.813333333333e-01,               3000
 6.284580200841e-02, 1.071902334285e-02, 1.890240138434e-03, 6.420000000000e-01, 1.564442972000e+00, 8.843333333333e-01,               3000
 6.245434206520e-02, 6.289204093107e-03, 1.447895494975e-03, 6.440000000000e-01, 1.563206885000e+00, 8.976666666667e-01,               3000
 6.088905899988e-02, 7.163381187691e-03, 1.545248759660e-03, 6.460000000000e-01, 1.642751384000e+00, 8.963333333333e-01,               3000
 5.965386226403e-02, 5.323757240592e-03, 1.332135783944e-03, 6.480000000000e-01, 1.588546726000e+00, 8.856666666667e-01,               3000
 5.778484324064e-02, 2.369867905902e-03, 8.887946718078e-04, 6.500000000000e-01, 1.580791235000e+00, 8.946666666667e-01,               3000
 5.897898576294e-02, 1.424485365359e-02, 2.179055885286e-03, 6.520000000000e-01, 1.582034370000e+00, 9.103333333333e-01,               3000
 5.891619103331e-02, 2.851433397172e-03, 9.749245094147e-04, 6.540000000000e-01, 1.595577213000e+00, 9.080000000000e-01,               3000
 6.036552191963e-02, 3.087285716056e-03, 1.014443314673e-03, 6.560000000000e-01, 1.582982639000e+00, 9.076666666667e-01,               3000
 5.778081518110e-02, 1.115214071315e-02, 1.928050890853e-03, 6.580000000000e-01, 1.593414598000e+00, 9.130000000000e-01,               3000
 5.715868272824e-02, 1.489511810212e-02, 2.228236829283e-03, 6.600000000000e-01, 1.604875802000e+00, 9.043333333333e-01,               3000
 5.983870522708e-02, 3.836954577503e-03, 1.130922127809e-03, 6.620000000000e-01, 1.580148965000e+00, 9.050000000000e-01,               3000
 5.547613206310e-02, 5.202173282215e-03, 1.316836269526e-03, 6.640000000000e-01, 1.585914127000e+00, 9.066666666667e-01,               3000
 5.577037834173e-02, 9.051155893849e-03, 1.736966310732e-03, 6.660000000000e-01, 1.615793433000e+00, 9.176666666667e-01,               3000
 6.355278845026e-02, 1.301662529699e-02, 2.082996663222e-03, 6.680000000000e-01, 1.588873033000e+00, 9.063333333333e-01,               3000
 6.156482959135e-02, 1.003263225990e-02, 1.828718336240e-03, 6.700000000000e-01, 1.580229340000e+00, 9.316666666667e-01,               3000
 5.998776153355e-02, 3.574599111361e-03, 1.091573651716e-03, 6.720000000000e-01, 1.637891878000e+00, 9.253333333333e-01,               3000
 5.896298550576e-02, 3.267887941905e-03, 1.043693432304e-03, 6.740000000000e-01, 1.569700300000e+00, 9.390000000000e-01,               3000
 5.841790686532e-02, 2.207812285490e-03, 8.578679551637e-04, 6.760000000000e-01, 1.582222217000e+00, 9.243333333333e-01,               3000
 6.042051578336e-02, 3.529591733656e-03, 1.084679942603e-03, 6.780000000000e-01, 1.592162322000e+00, 9.260000000000e-01,               3000
 5.236041428086e-02, 1.430098107266e-02, 2.183344611116e-03, 6.800000000000e-01, 1.560084484000e+00, 9.163333333333e-01,               3000
 5.556441027839e-02, 2.103080557953e-02, 2.647691169020e-03, 6.820000000000e-01, 1.568928360000e+00, 9.183333333333e-01,               3000
 5.767470960658e-02, 4.894238609659e-03, 1.277267736180e-03, 6.840000000000e-01, 1.608699539000e+00, 9.196666666667e-01,               3000
 5.463950680980e-02, 5.565982855022e-02, 4.307351411646e-03, 6.860000000000e-01, 1.555373081000e+00, 9.023333333333e-01,               3000
 5.874353245350e-02, 3.299401015842e-03, 1.048713659019e-03, 6.880000000000e-01, 1.585422653000e+00, 8.813333333333e-01,               3000
 5.936942867604e-02, 8.426166540876e-03, 1.675924276419e-03, 6.900000000000e-01, 1.598676498000e+00, 8.823333333333e-01,               3000
 6.215944884938e-02, 5.331261059582e-03, 1.333074273948e-03, 6.920000000000e-01, 1.559934622000e+00, 8.810000000000e-01,               3000
 5.551143939158e-02, 2.396088374987e-02, 2.826121237660e-03, 6.940000000000e-01, 1.762532866000e+00, 9.066666666667e-01,               3000
 5.744042035604e-02, 1.963525982909e-02, 2.558336688103e-03, 6.960000000000e-01, 1.600974273000e+00, 8.936666666667e-01,               3000
 5.858585359647e-02, 3.304216061276e-03, 1.049478610434e-03, 6.980000000000e-01, 1.568788629000e+00, 9.070000000000e-01,               3000
 5.524022891384e-02, 1.094402361862e-02, 1.909975882799e-03, 7.000000000000e-01, 1.600681007000e+00, 8.906666666667e-01,               3000
 5.536263427735e-02, 1.726316711602e-02, 2.398830764909e-03, 7.020000000000e-01, 1.589389708000e+00, 8.796666666667e-01,               3000
 5.648259112104e-02, 9.324159797312e-03, 1.762967176601e-03, 7.040000000000e-01, 1.581481922000e+00, 8.746666666667e-01,               3000
 5.522916728695e-02, 2.181018696855e-02, 2.696305309650e-03, 7.060000000000e-01, 1.565036970000e+00, 8.603333333333e-01,               3000
 5.676941974778e-02, 7.878150223632e-03, 1.620509202240e-03, 7.080000000000e-01, 1.580361532000e+00, 8.733333333333e-01,               3000
 5.708146314010e-02, 1.976729249635e-02, 2.566923742300e-03, 7.100000000000e-01, 1.554890740000e+00, 8.896666666667e-01,               3000
 5.343947293108e-02, 6.616667706190e-03, 1.485111410657e-03, 7.120000000000e-01, 1.573886633000e+00, 8.820000000000e-01,               3000
 5.795092385391e-02, 4.864247802621e-03, 1.273348316136e-03, 7.140000000000e-01, 1.579117601000e+00, 8.840000000000e-01,               3000
 5.716306206727e-02, 2.519042239585e-02, 2.897724532333e-03, 7.160000000000e-01, 1.601283854000e+00, 8.780000000000e-01,               3000
 5.315981533550e-02, 5.685296856739e-03, 1.376625930399e-03, 7.180000000000e-01, 1.566545591000e+00, 8.830000000000e-01,               3000
 5.832210329567e-02, 2.564059215219e-03, 9.244925121778e-04, 7.200000000000e-01, 1.565947231000e+00, 8.946666666667e-01,               3000
 5.133295007882e-02, 1.080454626083e-02, 1.897765902391e-03, 7.220000000000e-01, 1.630795486000e+00, 8.950000000000e-01,               3000
 5.423907285089e-02, 4.210186038210e-03, 1.184649883328e-03, 7.240000000000e-01, 1.630189020000e+00, 9.013333333333e-01,               3000
 5.671068122087e-02, 2.358688392845e-03, 8.866958127124e-04, 7.260000000000e-01, 1.584247531000e+00, 8.956666666667e-01,               3000
 5.482076351523e-02, 1.480866057627e-03, 7.025823931817e-04, 7.280000000000e-01, 1.615032094000e+00, 9.043333333333e-01,               3000
 5.546617131027e-02, 5.817820608397e-03, 1.392578017970e-03, 7.300000000000e-01, 1.562108098000e+00, 8.990000000000e-01,               3000
 5.546185730503e-02, 1.722220907117e-02, 2.395983379963e-03, 7.320000000000e-01, 1.688000042000e+00, 9.066666666667e-01,               3000
 5.440579028594e-02, 2.127058195311e-03, 8.420328962914e-04, 7.340000000000e-01, 1.623209868000e+00, 9.070000000000e-01,               3000
 5.682204567888e-02, 4.405518189231e-03, 1.211819319485e-03, 7.360000000000e-01, 1.579788544000e+00, 8.950000000000e-01,               3000
 5.372425049531e-02, 1.934568842621e-03, 8.030294396059e-04, 7.380000000000e-01, 1.578083797000e+00, 9.060000000000e-01,               3000
 5.546465302431e-02, 2.669782206018e-03, 9.433596355612e-04, 7.400000000000e-01, 1.598628098000e+00, 9.013333333333e-01,               3000
 5.539868839922e-02, 2.260562172758e-03, 8.680557149473e-04, 7.420000000000e-01, 1.619448446000e+00, 8.993333333333e-01,               3000
 5.110556849262e-02, 4.089128186983e-03, 1.167494209405e-03, 7.440000000000e-01, 1.662118057000e+00, 9.030000000000e-01,               3000
 5.397515859490e-02, 3.987503363987e-03, 1.152895393345e-03, 7.460000000000e-01, 1.645482509000e+00, 9.076666666667e-01,               3000
 5.618322765590e-02, 1.283870865703e-03, 6.541841906025e-04, 7.480000000000e-01, 1.631370712000e+00, 8.950000000000e-01,               3000
 5.142834042917e-02, 2.429321560414e-02, 2.845652567464e-03, 7.500000000000e-01, 1.560649352000e+00, 8.940000000000e-01,               3000
 5.414012718854e-02, 2.706917949651e-03, 9.498978804151e-04, 7.520000000000e-01, 1.602206135000e+00, 9.163333333333e-01,               3000
 5.418759772368e-02, 3.047289505965e-03, 1.007850767056e-03, 7.540000000000e-01, 1.563759780000e+00, 9.183333333333e-01,               3000
 5.565430545013e-02, 6.201468111200e-03, 1.437760771849e-03, 7.560000000000e-01, 1.589801829000e+00, 9.030000000000e-01,               3000
 5.347402958831e-02, 4.175803214956e-03, 1.179802697482e-03, 7.580000000000e-01, 1.593680601000e+00, 9.013333333333e-01,               3000
 5.625062247533e-02, 1.973193385756e-03, 8.110062444798e-04, 7.600000000000e-01, 1.587708783000e+00, 9.090000000000e-01,               3000
 5.365938754297e-02, 2.410243867287e-03, 8.963339904460e-04, 7.620000000000e-01, 1.594700744000e+00, 9.183333333333e-01,               3000
 5.496329895803e-02, 3.617313646888e-03, 1.098076142911e-03, 7.640000000000e-01, 1.611850507000e+00, 8.933333333333e-01,               3000
 5.552122230360e-02, 2.691518803611e-03, 9.471921317964e-04, 7.660000000000e-01, 1.577365960000e+00, 8.833333333333e-01,               3000
 5.133713229190e-02, 1.708905226243e-02, 2.386702904457e-03, 7.680000000000e-01, 1.583922590000e+00, 8.800000000000e-01,               3000
 5.269119462127e-02, 8.255841266762e-03, 1.658899360697e-03, 7.700000000000e-01, 1.589973601000e+00, 8.780000000000e-01,               3000
 5.337913074243e-02, 2.023294928049e-03, 8.212378721680e-04, 7.720000000000e-01, 1.587986883000e+00, 8.760000000000e-01,               3000
 4.615497043534e-02, 6.170750343943e-02, 4.535324444088e-03, 7.740000000000e-01, 1.742415903000e+00, 8.873333333333e-01,               3000
 5.684679421474e-02, 3.765197545410e-03, 1.120297214345e-03, 7.760000000000e-01, 1.762947000000e+00, 8.726666666667e-01,               3000
 5.277339281218e-02, 5.929206204032e-03, 1.405845677167e-03, 7.780000000000e-01, 1.658877418000e+00, 8.850000000000e-01,               3000
 5.418907950377e-02, 2.429354134959e-03, 8.998803874144e-04, 7.800000000000e-01, 1.697130101000e+00, 8.993333333333e-01,               3000
 7.417423667406e-02, 1.330935839073e+00, 2.106288868344e-02, 7.820000000000e-01, 1.633173698000e+00, 8.976666666667e-01,               3000
 5.402786041704e-02, 1.294456263026e-03, 6.568754988646e-04, 7.840000000000e-01, 1.596700001000e+00, 9.233333333333e-01,               3000
 5.613443364362e-02, 3.204512407142e-03, 1.033523489032e-03, 7.860000000000e-01, 1.629396340000e+00, 9.320000000000e-01,               3000
 5.711403208238e-02, 1.984366569148e-03, 8.132991596267e-04, 7.880000000000e-01, 1.657553173000e+00, 9.290000000000e-01,               3000
 5.731651404207e-02, 1.579819563831e-03, 7.256765955142e-04, 7.900000000000e-01, 1.643004218000e+00, 9.360000000000e-01,               3000
 5.606237893959e-02, 1.647147820295e-03, 7.409785917500e-04, 7.920000000000e-01, 1.594823933000e+00, 9.266666666667e-01,               3000
 5.835704241802e-02, 2.235931751209e-02, 2.730037698890e-03, 7.940000000000e-01, 1.603656278000e+00, 9.133333333333e-01,               3000
 5.536393632181e-02, 8.860749923494e-03, 1.718599228393e-03, 7.960000000000e-01, 1.606502293000e+00, 9.033333333333e-01,               3000
 5.620111640111e-02, 3.565067913820e-03, 1.090117411692e-03, 7.980000000000e-01, 1.580884943000e+00, 8.996666666667e-01,               3000
 5.402040973403e-02, 5.159897149427e-03, 1.311474634324e-03, 8.000000000000e-01, 1.647968367000e+00, 8.970000000000e-01,               3000
 5.530803330427e-02, 2.777669270031e-03, 9.622316543727e-04, 8.020000000000e-01, 1.823322624000e+00, 9.106666666667e-01,               3000
 5.913929036161e-02, 2.972619499485e-03, 9.954261230725e-04, 8.040000000000e-01, 1.694035471000e+00, 9.023333333333e-01,               3000
 5.713056923807e-02, 2.328089312281e-03, 8.809255194171e-04, 8.060000000000e-01, 1.721710380000e+00, 9.146666666667e-01,               3000
 5.109489364405e-02, 8.744693555948e-03, 1.707307193209e-03, 8.080000000000e-01, 1.625244076000e+00, 9.233333333333e-01,               3000
 5.389251148467e-02, 1.942593262313e-03, 8.046931635337e-04, 8.100000000000e-01, 1.621856672000e+00, 9.116666666667e-01,               3000
 5.426480553525e-02, 8.664433486587e-03, 1.699454175766e-03, 8.120000000000e-01, 1.673226604000e+00, 9.190000000000e-01,               3000
 5.506988999185e-02, 2.553693510254e-03, 9.226218998510e-04, 8.140000000000e-01, 1.648505732000e+00, 9.253333333333e-01,               3000
 5.655400984437e-02, 2.755876922292e-03, 9.584496026207e-04, 8.160000000000e-01, 1.641944011000e+00, 9.096666666667e-01,               3000
 5.525846347809e-02, 2.393745569563e-03, 8.932609864169e-04, 8.180000000000e-01, 1.634339476000e+00, 9.140000000000e-01,               3000
 5.483351557882e-02, 8.085885126105e-03, 1.641735375155e-03, 8.200000000000e-01, 1.643492457000e+00, 9.083333333333e-01,               3000
 5.473321180080e-02, 1.419385891260e-02, 2.175152018641e-03, 8.220000000000e-01, 1.590219810000e+00, 9.133333333333e-01,               3000
 5.107199305570e-02, 9.409646957460e-03, 1.771030486982e-03, 8.240000000000e-01, 1.607833102000e+00, 9.093333333333e-01,               3000
 5.706371769411e-02, 4.372983352363e-03, 1.207336372953e-03, 8.260000000000e-01, 1.581694165000e+00, 8.943333333333e-01,               3000
 5.844474885610e-02, 1.423053790110e-02, 2.177960659355e-03, 8.280000000000e-01, 1.592692112000e+00, 8.893333333333e-01,               3000
 5.497981719735e-02, 1.754295473179e-03, 7.646993904315e-04, 8.300000000000e-01, 1.599451393000e+00, 8.946666666667e-01,               3000
 5.485913975806e-02, 1.517597002924e-03, 7.112423410072e-04, 8.320000000000e-01, 1.581005453000e+00, 8.793333333333e-01,               3000
 5.674478706339e-02, 3.651337410986e-03, 1.103228204103e-03, 8.340000000000e-01, 1.554134732000e+00, 8.923333333333e-01,               3000
 5.352636692304e-02, 2.581422140902e-03, 9.276174033335e-04, 8.360000000000e-01, 1.591422515000e+00, 9.170000000000e-01,               3000
 5.616589587158e-02, 2.085458755931e-03, 8.337583094901e-04, 8.380000000000e-01, 1.598327316000e+00, 9.263333333333e-01,               3000
 5.514013290147e-02, 7.832143617690e-04, 5.109515181727e-04, 8.400000000000e-01, 1.576786444000e+00, 9.116666666667e-01,               3000
 5.462899222809e-02, 2.828720678632e-03, 9.710339298280e-04, 8.420000000000e-01, 1.631537573000e+00, 9.050000000000e-01,               3000
 5.565808259582e-02, 1.295079937188e-03, 6.570337224192e-04, 8.440000000000e-01, 1.580441229000e+00, 9.093333333333e-01,               3000
 5.386504698260e-02, 8.258345532312e-04, 5.246695954698e-04, 8.460000000000e-01, 1.573790490000e+00, 9.206666666667e-01,               3000
 5.339289117366e-02, 1.442486966851e-03, 6.934183361798e-04, 8.480000000000e-01, 1.580620198000e+00, 9.083333333333e-01,               3000
 5.196927844558e-02, 2.569085497756e-03, 9.253982021732e-04, 8.500000000000e-01, 1.600715323000e+00, 9.023333333333e-01,               3000
 5.314081596228e-02, 6.918242565405e-04, 4.802167068246e-04, 8.520000000000e-01, 1.636936940000e+00, 9.006666666667e-01,               3000
 5.289198941308e-02, 1.387710092122e-03, 6.801250110880e-04, 8.540000000000e-01, 1.581664778000e+00, 8.980000000000e-01,               3000
 5.307998210277e-02, 2.416604975791e-03, 8.975160120746e-04, 8.560000000000e-01, 1.613921837000e+00, 8.943333333333e-01,               3000
 5.197750887395e-02, 9.645193017196e-04, 5.670153736069e-04, 8.580000000000e-01, 1.578129834000e+00, 8.890000000000e-01,               3000
 5.294999773647e-02, 1.907499390428e-03, 7.973914535174e-04, 8.600000000000e-01, 1.586532283000e+00, 8.910000000000e-01,               3000
 5.073866556836e-02, 1.906525671948e-03, 7.971879059017e-04, 8.620000000000e-01, 1.593883555000e+00, 9.046666666667e-01,               3000
 5.235448388848e-02, 1.642578714482e-03, 7.399501592410e-04, 8.640000000000e-01, 1.568967863000e+00, 9.060000000000e-01,               3000
 5.304947925213e-02, 2.632736766774e-03, 9.367918243974e-04, 8.660000000000e-01, 1.578124416000e+00, 9.113333333333e-01,               3000
 5.295039961130e-02, 1.637024657959e-03, 7.386981020596e-04, 8.680000000000e-01, 1.672213368000e+00, 9.203333333333e-01,               3000
 5.072868481533e-02, 3.008718364017e-03, 1.001452006508e-03, 8.700000000000e-01, 1.587606227000e+00, 9.173333333333e-01,               3000
 7.126875203064e-02, 1.847298697719e-01, 7.847077370416e-03, 8.720000000000e-01, 1.567875375000e+00, 9.060000000000e-01,               3000
 5.602800772951e-02, 1.962014552749e-03, 8.087056639572e-04, 8.740000000000e-01, 1.596446039000e+00, 9.360000000000e-01,               3000
 5.454141997523e-02, 2.460442298939e-03, 9.056199163996e-04, 8.760000000000e-01, 1.575053220000e+00, 9.163333333333e-01,               3000
 5.691603451080e-02, 8.943385519066e-04, 5.459971159590e-04, 8.780000000000e-01, 1.578690617000e+00, 9.066666666667e-01,               3000
 5.658052722106e-02, 7.787375970636e-04, 5.094891549593e-04, 8.800000000000e-01, 1.587132668000e+00, 9.096666666667e-01,               3000
 5.447720153287e-02, 2.180910551758e-03, 8.526254652069e-04, 8.820000000000e-01, 1.565911054000e+00, 8.940000000000e-01,               3000
 5.555479245296e-02, 8.710848667519e-04, 5.388521339390e-04, 8.840000000000e-01, 1.572635360000e+00, 8.943333333333e-01,               3000
 5.183427030816e-02, 8.109965421347e-03, 1.644178155528e-03, 8.860000000000e-01, 1.578210531000e+00, 8.776666666667e-01,               3000
 5.916430779259e-02, 1.175325229399e-03, 6.259193849581e-04, 8.880000000000e-01, 1.575519665000e+00, 8.773333333333e-01,               3000
 5.803706047161e-02, 7.032203950595e-04, 4.841557583600e-04, 8.900000000000e-01, 1.567189305000e+00, 8.796666666667e-01,               3000
 5.951953273084e-02, 9.518298077808e-04, 5.632731154543e-04, 8.920000000000e-01, 1.573462108000e+00, 8.800000000000e-01,               3000
 5.579851655328e-02, 1.337454083914e-03, 6.676960595746e-04, 8.940000000000e-01, 1.577589125000e+00, 8.820000000000e-01,               3000
 5.514735547370e-02, 2.062269696722e-03, 8.291099035959e-04, 8.960000000000e-01, 1.592874923000e+00, 8.980000000000e-01,               3000
 5.437777681332e-02, 6.452945011841e-04, 4.637867689589e-04, 8.980000000000e-01, 1.584385419000e+00, 9.006666666667e-01,               3000
 5.373278427358e-02, 3.514662530148e-04, 3.422797359932e-04, 9.000000000000e-01, 1.600731450000e+00, 9.170000000000e-01,               3000
 5.426192720708e-02, 2.162428400610e-03, 8.490049863635e-04, 9.020000000000e-01, 1.557039205000e+00, 9.016666666667e-01,               3000
 5.279643604583e-02, 1.113144420750e-03, 6.091372097072e-04, 9.040000000000e-01, 1.583662184000e+00, 9.150000000000e-01,               3000
 5.487609041299e-02, 1.551802452725e-03, 7.192131007160e-04, 9.060000000000e-01, 1.604127719000e+00, 9.176666666667e-01,               3000
 5.471172690364e-02, 1.545649513731e-03, 7.177858347566e-04, 9.080000000000e-01, 1.561852784000e+00, 9.096666666667e-01,               3000
 5.525599112061e-02, 3.120552131052e-03, 1.019894133567e-03, 9.100000000000e-01, 1.584660535000e+00, 9.066666666667e-01,               3000
 5.525373541432e-02, 4.976452801173e-03, 1.287950930894e-03, 9.120000000000e-01, 1.632360331000e+00, 8.993333333333e-01,               3000
 5.505439232450e-02, 2.980300418454e-03, 9.967113287297e-04, 9.140000000000e-01, 1.566571091000e+00, 8.893333333333e-01,               3000
 5.551888724250e-02, 8.155259146842e-04, 5.213846675550e-04, 9.160000000000e-01, 1.586153266000e+00, 8.970000000000e-01,               3000
 5.275652707210e-02, 1.609777688410e-03, 7.325247864770e-04, 9.180000000000e-01, 1.840351249000e+00, 9.096666666667e-01,               3000
 5.282527713114e-02, 1.135145263978e-03, 6.151274296107e-04, 9.200000000000e-01, 1.618779208000e+00, 9.140000000000e-01,               3000
 5.327953712357e-02, 7.022628374961e-04, 4.838260146982e-04, 9.220000000000e-01, 1.599690973000e+00, 9.226666666667e-01,               3000
 5.226845670774e-02, 1.248694571522e-03, 6.451600761368e-04, 9.240000000000e-01, 1.652444953000e+00, 9.206666666667e-01,               3000
 5.417080729122e-02, 2.256999597314e-03, 8.673714308788e-04, 9.260000000000e-01, 1.619484991000e+00, 9.203333333333e-01,               3000
 5.398833175042e-02, 1.194480544161e-03, 6.309993513364e-04, 9.280000000000e-01, 1.608927188000e+00, 9.160000000000e-01,               3000
 5.350644227708e-02, 1.055875085921e-02, 1.876055334935e-03, 9.300000000000e-01, 1.611581682000e+00, 9.103333333333e-01,               3000
 5.552660377413e-02, 4.142956514883e-03, 1.175153396353e-03, 9.320000000000e-01, 1.571105657000e+00, 9.140000000000e-01,               3000
 5.375148112268e-02, 1.033865425261e-03, 5.870449798953e-04, 9.340000000000e-01, 1.589435419000e+00, 9.113333333333e-01,               3000
 5.297842535464e-02, 2.741746251360e-03, 9.559892348348e-04, 9.360000000000e-01, 1.603611042000e+00, 9.083333333333e-01,               3000
 5.437948275476e-02, 6.003226903575e-03, 1.414593805488e-03, 9.380000000000e-01, 1.599251731000e+00, 8.953333333333e-01,               3000
 5.481419854115e-02, 1.008565586590e-03, 5.798176686368e-04, 9.400000000000e-01, 1.584013857000e+00, 9.050000000000e-01,               3000
 5.395709347927e-02, 1.304357693800e-03, 6.593829675791e-04, 9.420000000000e-01, 1.600121737000e+00, 8.896666666667e-01,               3000
 5.314153288408e-02, 1.217952232253e-03, 6.371687982142e-04, 9.440000000000e-01, 1.590803767000e+00, 9.043333333333e-01,               3000
 5.406112091173e-02, 8.861706141727e-04, 5.434981184183e-04, 9.460000000000e-01, 1.583504027000e+00, 9.000000000000e-01,               3000
 5.442388690133e-02, 9.775002745691e-04, 5.708182064864e-04, 9.480000000000e-01, 1.612766701000e+00, 9.020000000000e-01,               3000
 5.605898573491e-02, 2.387615965023e-03, 8.921165777751e-04, 9.500000000000e-01, 1.581981082000e+00, 8.993333333333e-01,               3000
 5.447497711423e-02, 8.658534771265e-04, 5.372316313368e-04, 9.520000000000e-01, 1.587022193000e+00, 9.010000000000e-01,               3000
 5.718065723494e-02, 2.218692814342e-03, 8.599792273349e-04, 9.540000000000e-01, 1.594397424000e+00, 9.093333333333e-01,               3000
 5.416618648050e-02, 1.624627612641e-03, 7.358957382312e-04, 9.560000000000e-01, 1.641319379000e+00, 9.076666666667e-01,               3000
 5.455206710304e-02, 1.218692964685e-03, 6.373625249638e-04, 9.580000000000e-01, 1.582995195000e+00, 9.006666666667e-01,               3000
