# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   5.3625066696e-01,   2.2401661800e-01,   9.0400000000e-01
   5.5490200177e-01,   2.2114131200e-01,   9.0400000000e-01
   6.0621223947e-01,   2.2218561400e-01,   8.7900000000e-01
   4.9651196028e-01,   2.2261241500e-01,   8.9800000000e-01
   5.6281561013e-01,   2.2805652500e-01,   9.0600000000e-01
   5.2965053621e-01,   2.3783384400e-01,   8.9800000000e-01
   5.2522641237e-01,   2.1881030900e-01,   8.8200000000e-01
   5.2159984315e-01,   2.2887102800e-01,   8.8200000000e-01
   5.8151453469e-01,   2.2809962600e-01,   8.8300000000e-01
   5.6765439789e-01,   2.2793672600e-01,   9.0500000000e-01
   5.9513171053e-01,   2.2729402500e-01,   8.9000000000e-01
   5.6466505650e-01,   2.2000541100e-01,   9.0800000000e-01
   5.3576058611e-01,   2.3321593500e-01,   8.9200000000e-01
   5.6912430417e-01,   2.1857650900e-01,   9.0700000000e-01
   5.4758417490e-01,   2.2226531500e-01,   9.1500000000e-01
   4.8270917763e-01,   2.2090241200e-01,   8.8900000000e-01
   5.6003604035e-01,   2.2467171900e-01,   8.9200000000e-01
   5.5217509959e-01,   2.2097801300e-01,   9.0800000000e-01
   5.7472516657e-01,   2.2321821700e-01,   8.8900000000e-01
   6.1784238086e-01,   2.2361771800e-01,   8.9600000000e-01
   6.3422294869e-01,   2.2998023000e-01,   8.8300000000e-01
   5.9470742729e-01,   2.2728182500e-01,   8.8000000000e-01
   6.3603130613e-01,   2.2114391300e-01,   9.0000000000e-01
   6.0822748569e-01,   2.2424782000e-01,   8.9200000000e-01
   5.7325415509e-01,   2.2398881900e-01,   8.9500000000e-01
   6.0523466943e-01,   2.2201081500e-01,   9.0100000000e-01
   5.9267417731e-01,   2.1651010400e-01,   9.0500000000e-01
   6.3833608917e-01,   2.2794592600e-01,   9.0300000000e-01
   5.9281112679e-01,   2.2235881500e-01,   8.9600000000e-01
   6.3675797142e-01,   2.2018293100e-01,   9.0600000000e-01
   5.8535488575e-01,   2.1999504800e-01,   8.9900000000e-01
   6.0364840669e-01,   2.2586907300e-01,   8.9100000000e-01
   5.6952678064e-01,   2.1817886400e-01,   9.0800000000e-01
   4.8019501153e-01,   2.1905596600e-01,   9.1000000000e-01
   6.0490505407e-01,   2.2375907500e-01,   9.0800000000e-01
   6.3900991103e-01,   2.1848246500e-01,   9.0000000000e-01
   5.8116135285e-01,   2.2023306900e-01,   9.0300000000e-01
   5.9845926866e-01,   2.2028356900e-01,   9.0800000000e-01
   6.6016320488e-01,   2.2107567100e-01,   9.0800000000e-01
   6.5730691838e-01,   2.2474977800e-01,   9.0600000000e-01
   6.5077360505e-01,   2.2078367000e-01,   8.9600000000e-01
   6.3153413309e-01,   2.3190019400e-01,   8.9200000000e-01
   6.4382180046e-01,   2.2297307500e-01,   9.0200000000e-01
   6.6501994882e-01,   2.2904408800e-01,   9.0500000000e-01
   6.8524108988e-01,   2.2216347300e-01,   8.9900000000e-01
   5.6721503136e-01,   2.2299777400e-01,   9.0800000000e-01
   6.6538348636e-01,   2.1899696600e-01,   8.9700000000e-01
   6.7835363018e-01,   2.2021906900e-01,   9.0400000000e-01
   6.7330028903e-01,   2.1951976700e-01,   8.8700000000e-01
   6.5449359554e-01,   2.1759366300e-01,   8.8600000000e-01
   6.9106860447e-01,   2.2879028800e-01,   8.9200000000e-01
   6.2816121823e-01,   2.2542088000e-01,   9.0500000000e-01
   6.5345955012e-01,   2.2484257800e-01,   9.0200000000e-01
   6.8000006326e-01,   2.2441967800e-01,   8.7000000000e-01
   6.4117936447e-01,   2.2106037100e-01,   8.9800000000e-01
   6.7874795825e-01,   2.2692058300e-01,   9.0300000000e-01
   6.6551633744e-01,   2.2418247700e-01,   8.9300000000e-01
   6.5241056260e-01,   2.3034419000e-01,   8.8700000000e-01
   6.9194677439e-01,   2.2042566900e-01,   9.0200000000e-01
   6.5638953632e-01,   2.2147507200e-01,   8.9200000000e-01
   6.6613897392e-01,   2.1790716400e-01,   9.0000000000e-01
   6.8381727862e-01,   2.2766958500e-01,   8.8800000000e-01
   7.2569336288e-01,   2.2407177800e-01,   9.0400000000e-01
   6.9160883052e-01,   2.2552358100e-01,   9.0000000000e-01

# TRAINING
#            energy,           variance,              error,      Hint strength,       elapsed time,   acceptance ratio 
 2.308051947509e-01, 5.114899793990e-02, 7.151852762739e-03, 0.000000000000e+00, 1.453785366000e+00, 8.760000000000e-01,               1000
 5.097826787721e-01, 1.091893568722e+01, 1.044937112329e-01, 2.000000000000e-02, 1.573229792000e+00, 8.650000000000e-01,               1000
 4.191717031040e+04, 1.753653661649e+12, 4.187664816636e+04, 4.000000000000e-02, 1.680262910000e+00, 8.790000000000e-01,               1000
 1.416725217915e+06, 6.620467089031e+14, 8.136625276508e+05, 6.000000000000e-02, 1.549053245000e+00, 8.820000000000e-01,               1000
 4.912321941511e+01, 2.335147243152e+06, 4.832336125677e+01, 8.000000000000e-02, 1.569641788000e+00, 8.580000000000e-01,               1000
 1.410420941282e+00, 8.716541659391e+02, 9.336242102362e-01, 1.000000000000e-01, 1.690447826000e+00, 8.360000000000e-01,               1000
 5.038635914107e-01, 1.535992898661e-01, 1.239351805849e-02, 1.200000000000e-01, 1.503425745000e+00, 8.360000000000e-01,               1000
 4.864306867328e-01, 2.133363264608e-01, 1.460603732916e-02, 1.400000000000e-01, 1.425270788000e+00, 8.330000000000e-01,               1000
 5.412736722504e-01, 1.251516124466e+00, 3.537677379957e-02, 1.600000000000e-01, 1.533334508000e+00, 8.660000000000e-01,               1000
 9.975616163631e-01, 1.376912563284e+02, 3.710677247193e-01, 1.800000000000e-01, 1.465901372000e+00, 8.380000000000e-01,               1000
 6.700907434219e-01, 3.580892985481e-01, 1.892324756875e-02, 2.000000000000e-01, 1.616779035000e+00, 8.630000000000e-01,               1000
 7.226736927453e-01, 3.262126738522e-01, 1.806135858268e-02, 2.200000000000e-01, 1.603825593000e+00, 8.660000000000e-01,               1000
 7.257268563724e-01, 4.282741107056e-01, 2.069478462574e-02, 2.400000000000e-01, 1.906680598000e+00, 8.590000000000e-01,               1000
 6.527437247573e-01, 2.647742961905e-01, 1.627188668196e-02, 2.600000000000e-01, 1.919980225000e+00, 9.280000000000e-01,               1000
 7.734781318461e-01, 3.028266556430e-01, 1.740191528663e-02, 2.800000000000e-01, 1.850244704000e+00, 8.990000000000e-01,               1000
 6.028153039336e-01, 3.781223180804e-01, 1.944536752238e-02, 3.000000000000e-01, 1.756552435000e+00, 8.980000000000e-01,               1000
 7.309927559958e-01, 3.413539165077e-01, 1.847576565417e-02, 3.200000000000e-01, 1.710451844000e+00, 9.000000000000e-01,               1000
 7.091899123552e-01, 3.713842947644e-01, 1.927133349731e-02, 3.400000000000e-01, 1.558497739000e+00, 8.850000000000e-01,               1000
 5.769783840507e-01, 3.674992556258e-01, 1.917027009788e-02, 3.600000000000e-01, 1.440474402000e+00, 9.090000000000e-01,               1000
 6.517611904017e-01, 4.084562420413e-01, 2.021030039463e-02, 3.800000000000e-01, 1.475125885000e+00, 9.040000000000e-01,               1000
 6.233619482240e-01, 2.713683609931e-01, 1.647326200220e-02, 4.000000000000e-01, 1.626260696000e+00, 9.270000000000e-01,               1000
 5.640515198050e-01, 4.267704209627e-01, 2.065842251874e-02, 4.200000000000e-01, 1.516237074000e+00, 9.450000000000e-01,               1000
 6.540515895359e-01, 3.840475802096e-01, 1.959713193836e-02, 4.400000000000e-01, 1.465149772000e+00, 9.110000000000e-01,               1000
 6.462803433027e-01, 4.373580779888e-01, 2.091310780321e-02, 4.600000000000e-01, 1.448829339000e+00, 9.020000000000e-01,               1000
 6.709570504502e-01, 3.399135165358e-01, 1.843674365325e-02, 4.800000000000e-01, 1.559778181000e+00, 9.010000000000e-01,               1000
 5.386786982850e-01, 3.822537592130e-01, 1.955131093336e-02, 5.000000000000e-01, 1.474345411000e+00, 9.020000000000e-01,               1000
 6.400345050091e-01, 2.832091742444e-01, 1.682881975197e-02, 5.200000000000e-01, 1.440223842000e+00, 8.910000000000e-01,               1000
 5.927870366220e-01, 2.508583044596e-01, 1.583850701486e-02, 5.400000000000e-01, 1.516345499000e+00, 8.990000000000e-01,               1000
 5.546935368866e-01, 2.920293484583e-01, 1.708886621337e-02, 5.600000000000e-01, 1.509156385000e+00, 8.980000000000e-01,               1000
 5.688316165680e-01, 2.954026912649e-01, 1.718728283542e-02, 5.800000000000e-01, 1.519668110000e+00, 8.890000000000e-01,               1000
 6.103742397594e-01, 2.427464718129e-01, 1.558032322556e-02, 6.000000000000e-01, 1.679253039000e+00, 8.920000000000e-01,               1000
 5.817769163973e-01, 3.044457580583e-01, 1.744837408065e-02, 6.200000000000e-01, 1.565761408000e+00, 8.850000000000e-01,               1000
 5.619824711662e-01, 2.632229585138e-01, 1.622414738943e-02, 6.400000000000e-01, 1.487128248000e+00, 8.970000000000e-01,               1000
 4.732941598258e-01, 2.198804718141e-01, 1.482836713243e-02, 6.600000000000e-01, 1.599928480000e+00, 9.050000000000e-01,               1000
 5.753686912245e-01, 2.294727667916e-01, 1.514835855106e-02, 6.800000000000e-01, 1.561217230000e+00, 8.930000000000e-01,               1000
 5.439339545845e-01, 2.396368542184e-01, 1.548020846818e-02, 7.000000000000e-01, 1.569993284000e+00, 9.100000000000e-01,               1000
 5.270599741433e-01, 1.211664399423e-01, 1.100756285207e-02, 7.200000000000e-01, 1.628683690000e+00, 9.070000000000e-01,               1000
 5.126212664720e-01, 1.718138168520e-01, 1.310777696072e-02, 7.400000000000e-01, 1.590710814000e+00, 9.190000000000e-01,               1000
 5.475685943977e-01, 1.945800060188e-01, 1.394919374081e-02, 7.600000000000e-01, 1.762992349000e+00, 9.190000000000e-01,               1000
 4.956113739424e-01, 1.672230155780e-01, 1.293147383626e-02, 7.800000000000e-01, 1.779111668000e+00, 9.230000000000e-01,               1000
 5.221860381681e-01, 2.025817072949e-01, 1.423312008292e-02, 8.000000000000e-01, 1.765359942000e+00, 9.100000000000e-01,               1000
 4.794026836996e-01, 1.620022842339e-01, 1.272801179423e-02, 8.200000000000e-01, 1.717634351000e+00, 9.200000000000e-01,               1000
 4.900913217258e-01, 1.192008590040e-01, 1.091791459043e-02, 8.400000000000e-01, 1.787361388000e+00, 9.180000000000e-01,               1000
 4.760383077377e-01, 1.645653076574e-01, 1.282830104329e-02, 8.600000000000e-01, 1.681366933000e+00, 9.330000000000e-01,               1000
 4.575104712088e-01, 1.559735907363e-01, 1.248893873539e-02, 8.800000000000e-01, 1.681462620000e+00, 9.040000000000e-01,               1000
 4.133408367845e-01, 1.528632400319e-01, 1.236378744689e-02, 9.000000000000e-01, 1.700177063000e+00, 9.370000000000e-01,               1000
 4.814445932981e-01, 9.601741616884e-02, 9.798847695971e-03, 9.200000000000e-01, 1.696948757000e+00, 9.260000000000e-01,               1000
 4.694496507190e-01, 1.910001005373e-01, 1.382027859840e-02, 9.400000000000e-01, 1.561939095000e+00, 9.170000000000e-01,               1000
 4.610828008155e-01, 7.645501198928e-02, 8.743855670657e-03, 9.600000000000e-01, 1.593261535000e+00, 9.280000000000e-01,               1000
 3.892764597376e-01, 1.141349898106e-01, 1.068339785885e-02, 9.800000000000e-01, 1.730878916000e+00, 9.280000000000e-01,               1000
 3.866560889605e-01, 1.924148364628e-01, 1.387136750514e-02, 1.000000000000e+00, 1.821214200000e+00, 9.050000000000e-01,               1000
 4.461259523105e-01, 5.613575189295e-01, 2.369298459311e-02, 1.000000000000e+00, 1.881826825000e+00, 9.140000000000e-01,               1000
 3.951915458985e-01, 1.717159274674e-01, 1.310404240940e-02, 1.000000000000e+00, 1.894959632000e+00, 8.930000000000e-01,               1000
 4.155344174753e-01, 1.313237381216e-01, 1.145965698098e-02, 1.000000000000e+00, 1.602567741000e+00, 9.090000000000e-01,               1000
 3.561986945320e-01, 1.843624222078e-01, 1.357801245425e-02, 1.000000000000e+00, 1.545492726000e+00, 9.240000000000e-01,               1000
 5.836940812818e-01, 1.426355835284e+01, 1.194301400520e-01, 1.000000000000e+00, 1.505815347000e+00, 9.010000000000e-01,               1000
 6.067695236673e-01, 1.731208068599e+01, 1.315753802426e-01, 1.000000000000e+00, 1.458314148000e+00, 9.250000000000e-01,               1000
 4.024416629870e-01, 1.357480334092e-01, 1.165109580294e-02, 1.000000000000e+00, 1.444444197000e+00, 9.130000000000e-01,               1000
 3.808010440874e-01, 1.213313167458e-01, 1.101504955712e-02, 1.000000000000e+00, 1.576258962000e+00, 9.130000000000e-01,               1000
 3.554336932453e-01, 1.276630652403e-01, 1.129880813362e-02, 1.000000000000e+00, 1.479835570000e+00, 9.280000000000e-01,               1000
 3.745814473796e-01, 1.000112592890e-01, 1.000056294861e-02, 1.000000000000e+00, 1.465140942000e+00, 9.130000000000e-01,               1000
 4.071019129237e-01, 1.000159286504e-01, 1.000079640081e-02, 1.000000000000e+00, 1.495612803000e+00, 8.960000000000e-01,               1000
 3.923271303283e-01, 7.374806024306e-02, 8.587669080901e-03, 1.000000000000e+00, 1.526717139000e+00, 9.140000000000e-01,               1000
 4.091069157936e-01, 9.330265709667e-02, 9.659330054236e-03, 1.000000000000e+00, 1.512539812000e+00, 9.140000000000e-01,               1000
 3.554916049501e-01, 9.256081875320e-02, 9.620853327704e-03, 1.000000000000e+00, 1.461966312000e+00, 9.190000000000e-01,               1000
 4.094587258573e-01, 8.924534895526e-02, 9.446975651247e-03, 1.000000000000e+00, 1.493250475000e+00, 9.140000000000e-01,               1000
 4.142377483068e-01, 5.611654991504e-02, 7.491098044682e-03, 1.000000000000e+00, 1.502942669000e+00, 9.010000000000e-01,               1000
 4.190734665394e-01, 8.270742400306e-02, 9.094362209801e-03, 1.000000000000e+00, 1.453245783000e+00, 8.980000000000e-01,               1000
 4.152430681574e-01, 4.462952783637e-02, 6.680533499383e-03, 1.000000000000e+00, 1.505830328000e+00, 9.130000000000e-01,               1000
 3.655119521179e-01, 1.195931628874e-01, 1.093586589564e-02, 1.000000000000e+00, 1.485532476000e+00, 9.010000000000e-01,               1000
 3.802192702302e-01, 8.088884948925e-02, 8.993822851783e-03, 1.000000000000e+00, 1.445427638000e+00, 8.870000000000e-01,               1000
 3.843197764074e-01, 8.790411569172e-02, 9.375719475951e-03, 1.000000000000e+00, 1.525362825000e+00, 9.140000000000e-01,               1000
 3.909290748509e-01, 5.999110960055e-01, 2.449308261541e-02, 1.000000000000e+00, 1.508066445000e+00, 9.020000000000e-01,               1000
 3.358795104015e-01, 6.919476618705e-02, 8.318339148355e-03, 1.000000000000e+00, 1.472283102000e+00, 9.170000000000e-01,               1000
 3.737582639039e-01, 8.315884147799e-02, 9.119146970961e-03, 1.000000000000e+00, 1.443254833000e+00, 8.930000000000e-01,               1000
 3.491101058323e-01, 3.403851602941e-01, 1.844953008329e-02, 1.000000000000e+00, 1.469821548000e+00, 9.070000000000e-01,               1000
 3.463039476698e-01, 6.673657477389e-02, 8.169245667373e-03, 1.000000000000e+00, 1.501009911000e+00, 9.050000000000e-01,               1000
 3.358919503423e-01, 1.557871245496e-01, 1.248147124940e-02, 1.000000000000e+00, 1.461010204000e+00, 9.070000000000e-01,               1000
 3.632334008682e-01, 9.782089050793e-02, 9.890444403965e-03, 1.000000000000e+00, 1.478131827000e+00, 9.060000000000e-01,               1000
 3.233183452986e-01, 1.099749778418e-01, 1.048689552927e-02, 1.000000000000e+00, 1.437335405000e+00, 9.110000000000e-01,               1000
 3.701929099347e-01, 9.047445382540e-02, 9.511806023327e-03, 1.000000000000e+00, 1.515828747000e+00, 8.930000000000e-01,               1000
 2.958612726162e-01, 1.247097209818e-01, 1.116735066978e-02, 1.000000000000e+00, 1.487098061000e+00, 9.150000000000e-01,               1000
 3.188667945800e-01, 1.182825961374e-01, 1.087578025419e-02, 1.000000000000e+00, 1.441405854000e+00, 9.010000000000e-01,               1000
 3.756525499806e-01, 2.082201082885e-01, 1.442983396608e-02, 1.000000000000e+00, 1.446547928000e+00, 9.080000000000e-01,               1000
 2.955812686595e-01, 1.474467957577e-01, 1.214276721994e-02, 1.000000000000e+00, 1.451910753000e+00, 9.150000000000e-01,               1000
 3.636791321903e-01, 2.806610781195e-01, 1.675294237200e-02, 1.000000000000e+00, 1.459059745000e+00, 9.210000000000e-01,               1000
 3.601669652155e-01, 2.792051568533e-01, 1.670943316972e-02, 1.000000000000e+00, 1.789408856000e+00, 9.060000000000e-01,               1000
 3.474474184796e-01, 6.031417914409e-02, 7.766220389873e-03, 1.000000000000e+00, 1.698121445000e+00, 9.050000000000e-01,               1000
 3.981155987955e-01, 9.003282843183e-01, 3.000547090646e-02, 1.000000000000e+00, 1.672555698000e+00, 9.050000000000e-01,               1000
 3.276501586560e-01, 1.450436793499e-01, 1.204340812851e-02, 1.000000000000e+00, 1.667354891000e+00, 9.070000000000e-01,               1000
 3.522039867329e-01, 5.170052193000e-02, 7.190307498988e-03, 1.000000000000e+00, 1.793311163000e+00, 8.740000000000e-01,               1000
 3.267811275771e-01, 9.168466986810e-02, 9.575211217936e-03, 1.000000000000e+00, 1.857870292000e+00, 8.890000000000e-01,               1000
 3.541962867551e-01, 4.823513013523e-02, 6.945151555958e-03, 1.000000000000e+00, 1.857830291000e+00, 8.800000000000e-01,               1000
 3.188652323965e-01, 8.015054778519e-02, 8.952683831410e-03, 1.000000000000e+00, 1.761972480000e+00, 8.970000000000e-01,               1000
 3.360236276396e-01, 1.169230774756e+00, 3.419401665139e-02, 1.000000000000e+00, 1.551914655000e+00, 9.010000000000e-01,               1000
 3.486628005890e-01, 5.463774648898e-02, 7.391735012092e-03, 1.000000000000e+00, 1.452770780000e+00, 8.790000000000e-01,               1000
 3.687016788398e-01, 7.196235847629e-02, 8.483063036208e-03, 1.000000000000e+00, 1.436496732000e+00, 8.930000000000e-01,               1000
 3.607728859644e-01, 5.288916312069e-02, 7.272493597157e-03, 1.000000000000e+00, 1.654399637000e+00, 8.810000000000e-01,               1000
 3.194284116383e-01, 2.161547089399e-01, 1.470220081960e-02, 1.000000000000e+00, 1.659226376000e+00, 9.010000000000e-01,               1000
 3.186069664438e-01, 1.375738729989e-01, 1.172918893184e-02, 1.000000000000e+00, 1.533856010000e+00, 8.970000000000e-01,               1000
 3.358346877085e-01, 3.259104044230e-02, 5.708856316487e-03, 1.000000000000e+00, 1.587694075000e+00, 9.110000000000e-01,               1000
 3.153781516313e-01, 7.912928011654e-02, 8.895464019181e-03, 1.000000000000e+00, 1.527852686000e+00, 8.990000000000e-01,               1000
 3.319452210533e-01, 7.615799135796e-02, 8.726854608503e-03, 1.000000000000e+00, 1.496190364000e+00, 9.020000000000e-01,               1000
 3.009797606078e-01, 1.759473913350e-01, 1.326451624957e-02, 1.000000000000e+00, 1.541389279000e+00, 8.890000000000e-01,               1000
 3.166517338508e-01, 4.945266692110e-02, 7.032259019768e-03, 1.000000000000e+00, 1.553115744000e+00, 8.870000000000e-01,               1000
 3.281150654240e-01, 1.853842392405e-01, 1.361558809749e-02, 1.000000000000e+00, 1.588974964000e+00, 8.850000000000e-01,               1000
 3.341147664923e-01, 8.392436792063e-02, 9.161024392536e-03, 1.000000000000e+00, 1.635963739000e+00, 8.920000000000e-01,               1000
 5.548788081798e+00, 1.337863381253e+04, 3.657681480464e+00, 1.000000000000e+00, 1.626921088000e+00, 9.090000000000e-01,               1000
 3.196004383438e-01, 1.122375592485e-01, 1.059422291858e-02, 1.000000000000e+00, 1.509736671000e+00, 8.950000000000e-01,               1000
 3.739505212985e-01, 3.582536422495e-02, 5.985429326702e-03, 1.000000000000e+00, 1.485820445000e+00, 9.030000000000e-01,               1000
 3.586434683543e-01, 1.222471681525e-01, 1.105654413243e-02, 1.000000000000e+00, 1.451965792000e+00, 8.990000000000e-01,               1000
 3.867680131745e-01, 6.317188117412e-02, 7.948074054393e-03, 1.000000000000e+00, 1.442128991000e+00, 8.970000000000e-01,               1000
 3.849540782652e-01, 1.789622930443e-01, 1.337767891094e-02, 1.000000000000e+00, 1.479853268000e+00, 8.850000000000e-01,               1000
 3.822629969841e-01, 7.660955736759e-02, 8.752688579379e-03, 1.000000000000e+00, 1.506324843000e+00, 8.860000000000e-01,               1000
 4.238403853855e-01, 8.683341480786e-02, 9.318444870678e-03, 1.000000000000e+00, 1.470296268000e+00, 8.810000000000e-01,               1000
 4.192651153741e-01, 7.471374572648e-02, 8.643711339840e-03, 1.000000000000e+00, 1.475528668000e+00, 8.530000000000e-01,               1000
 4.242260399413e-01, 8.647599799507e-02, 9.299247173566e-03, 1.000000000000e+00, 1.442576336000e+00, 8.670000000000e-01,               1000
 4.324471869368e-01, 8.152344567881e-02, 9.029033485308e-03, 1.000000000000e+00, 1.440661098000e+00, 8.780000000000e-01,               1000
 4.026524423915e-01, 1.068451763776e-01, 1.033659404144e-02, 1.000000000000e+00, 1.521435055000e+00, 8.820000000000e-01,               1000
 4.391268920164e-01, 5.835448080489e-02, 7.639010459797e-03, 1.000000000000e+00, 1.484384582000e+00, 8.720000000000e-01,               1000
 3.879754026021e-01, 1.143312224320e-01, 1.069257791330e-02, 1.000000000000e+00, 1.492227244000e+00, 8.790000000000e-01,               1000
 4.228034332731e-01, 8.454246669548e-02, 9.194697749001e-03, 1.000000000000e+00, 1.447713352000e+00, 8.790000000000e-01,               1000
 3.946975835674e-01, 6.448492274106e-02, 8.030250478102e-03, 1.000000000000e+00, 1.469314475000e+00, 8.700000000000e-01,               1000
 3.973177441245e-01, 7.072485313388e-02, 8.409806961749e-03, 1.000000000000e+00, 1.438660879000e+00, 8.860000000000e-01,               1000
 3.773489456204e-01, 5.348810600876e-02, 7.313556317467e-03, 1.000000000000e+00, 1.500734153000e+00, 8.790000000000e-01,               1000
 3.863128079353e-01, 5.836720766340e-02, 7.639843431864e-03, 1.000000000000e+00, 1.874494583000e+00, 8.990000000000e-01,               1000
 3.758626745689e-01, 1.065003835599e-01, 1.031990230379e-02, 1.000000000000e+00, 1.478207033000e+00, 8.990000000000e-01,               1000
 3.548917759796e-01, 6.692175149185e-02, 8.180571587111e-03, 1.000000000000e+00, 1.574437683000e+00, 9.040000000000e-01,               1000
 3.436617460949e-01, 8.905708918859e-02, 9.437006367943e-03, 1.000000000000e+00, 1.706864222000e+00, 8.990000000000e-01,               1000
 3.697898683997e-01, 6.114873401074e-02, 7.819765598196e-03, 1.000000000000e+00, 1.452937110000e+00, 9.090000000000e-01,               1000
 3.449607878546e-01, 4.495471450957e-02, 6.704827701706e-03, 1.000000000000e+00, 1.643901909000e+00, 9.140000000000e-01,               1000
 3.355652284983e-01, 1.021691229427e-01, 1.010787430387e-02, 1.000000000000e+00, 1.681699332000e+00, 8.790000000000e-01,               1000
 3.557526623842e-01, 6.026665995321e-02, 7.763160435880e-03, 1.000000000000e+00, 1.864023709000e+00, 8.870000000000e-01,               1000
 3.629998952223e-01, 1.629542218309e-01, 1.276535239744e-02, 1.000000000000e+00, 1.539770500000e+00, 8.870000000000e-01,               1000
 3.766382880617e-01, 1.456423700127e-01, 1.206823806579e-02, 1.000000000000e+00, 1.516306193000e+00, 8.610000000000e-01,               1000
 3.992779162735e-01, 1.095172471689e-01, 1.046504883739e-02, 1.000000000000e+00, 1.621969967000e+00, 8.790000000000e-01,               1000
 3.833504528716e-01, 8.320728577947e-02, 9.121802770257e-03, 1.000000000000e+00, 1.645584284000e+00, 8.980000000000e-01,               1000
 3.258324565143e-01, 8.208371033487e-02, 9.060006089119e-03, 1.000000000000e+00, 1.554417905000e+00, 8.980000000000e-01,               1000
 3.148378870271e-01, 1.222684770659e-01, 1.105750772398e-02, 1.000000000000e+00, 1.501753914000e+00, 9.100000000000e-01,               1000
 3.175809224750e-01, 3.610533653779e-01, 1.900140430015e-02, 1.000000000000e+00, 1.577678923000e+00, 9.110000000000e-01,               1000
 3.337637621820e-01, 4.388237076734e-02, 6.624377009752e-03, 1.000000000000e+00, 1.678090996000e+00, 9.030000000000e-01,               1000
 3.362040920592e-01, 8.900722800323e-02, 9.434364207684e-03, 1.000000000000e+00, 1.704293428000e+00, 9.130000000000e-01,               1000
 3.406717247199e-01, 7.085618869371e-02, 8.417611816526e-03, 1.000000000000e+00, 1.682799174000e+00, 9.070000000000e-01,               1000
 3.234555631911e-01, 1.152499377659e-01, 1.073545237826e-02, 1.000000000000e+00, 1.772796752000e+00, 8.950000000000e-01,               1000
 3.393243002930e-01, 3.633512005966e-02, 6.027861980807e-03, 1.000000000000e+00, 1.752491442000e+00, 9.180000000000e-01,               1000
 3.366103649197e-01, 7.472178198007e-02, 8.644176188629e-03, 1.000000000000e+00, 1.641231786000e+00, 9.220000000000e-01,               1000
 3.394734842221e-01, 3.232295978793e-02, 5.685328467901e-03, 1.000000000000e+00, 1.867375667000e+00, 9.200000000000e-01,               1000
 3.430359698252e-01, 1.032330139474e-01, 1.016036485306e-02, 1.000000000000e+00, 1.660252332000e+00, 9.130000000000e-01,               1000
 3.519968529739e-01, 5.671855518202e-02, 7.531172231599e-03, 1.000000000000e+00, 1.571000846000e+00, 9.180000000000e-01,               1000
 3.516360663488e-01, 4.589249176203e-02, 6.774399734443e-03, 1.000000000000e+00, 1.896632024000e+00, 8.950000000000e-01,               1000
 3.538590074655e-01, 6.752705489643e-02, 8.217484706188e-03, 1.000000000000e+00, 1.588561301000e+00, 8.950000000000e-01,               1000
