# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   4.4594939451e-01,   1.9570587260e+00,   8.9800000000e-01
   4.7907043336e-01,   1.9689919650e+00,   8.9940000000e-01
   5.0270895722e-01,   1.9459630650e+00,   9.0000000000e-01
   5.4901042729e-01,   1.9501560400e+00,   8.8840000000e-01
   4.9632240561e-01,   1.9611427840e+00,   8.9840000000e-01
   4.8246827473e-01,   1.9471655120e+00,   8.8640000000e-01
   6.0065784293e-01,   1.9652760490e+00,   9.0000000000e-01
   5.4890755212e-01,   1.9512758000e+00,   9.0400000000e-01
   5.0579935902e-01,   1.9461402490e+00,   9.0020000000e-01
   5.3641351100e-01,   1.9616332880e+00,   9.0320000000e-01
   4.9518619392e-01,   1.9391348060e+00,   8.9520000000e-01
   5.1193300205e-01,   1.9361164350e+00,   8.9940000000e-01
   5.0277862936e-01,   2.0120637880e+00,   9.0280000000e-01
   4.7038975522e-01,   1.9414829280e+00,   8.9640000000e-01
   4.1526031631e-01,   1.9592775640e+00,   8.9860000000e-01
   4.8948657417e-01,   1.9361979580e+00,   9.0640000000e-01
   5.3893240411e-01,   1.9844343190e+00,   8.9140000000e-01
   5.3828537674e-01,   1.9540371300e+00,   9.0420000000e-01
   4.8233002524e-01,   1.9386741540e+00,   9.0540000000e-01
   5.2289941814e-01,   1.9528029890e+00,   8.9600000000e-01
   5.2367930316e-01,   1.9371376680e+00,   8.9160000000e-01
   5.3062123139e-01,   1.9582280330e+00,   9.0720000000e-01
   5.0930022047e-01,   1.9552198630e+00,   8.9400000000e-01
   5.1386626764e-01,   1.9490235930e+00,   9.0280000000e-01
   4.4971982152e-01,   1.9442604920e+00,   8.9460000000e-01
   5.1669743895e-01,   1.9655423750e+00,   8.9980000000e-01
   5.7409518866e-01,   1.9352438340e+00,   9.0480000000e-01
   5.0385772037e-01,   1.9609630240e+00,   9.0040000000e-01
   5.2292405885e-01,   2.0272840580e+00,   8.9680000000e-01
   5.4025747184e-01,   2.0062070110e+00,   9.0240000000e-01
   5.1409390531e-01,   1.9665353530e+00,   9.0340000000e-01
   5.2001324746e-01,   1.9527374750e+00,   8.9380000000e-01
   4.8494671845e-01,   1.9438286120e+00,   8.9900000000e-01
   5.0116234395e-01,   1.9399806020e+00,   9.0200000000e-01
   4.6385587942e-01,   1.9356168290e+00,   8.9920000000e-01
   5.2598474542e-01,   1.9551993830e+00,   9.0140000000e-01
   5.6092522537e-01,   1.9415800510e+00,   8.9740000000e-01
   5.1098184492e-01,   1.9529670790e+00,   8.9860000000e-01
   5.3441381704e-01,   1.9430830470e+00,   8.9880000000e-01
   5.3221244106e-01,   1.9494990940e+00,   8.9440000000e-01
   5.3447386018e-01,   1.9476331830e+00,   9.0440000000e-01
   4.9409030224e-01,   1.9447795830e+00,   8.9960000000e-01
   5.1042934978e-01,   1.9487479120e+00,   9.0000000000e-01
   4.5225478979e-01,   1.9712809500e+00,   8.9820000000e-01
   4.4098736960e-01,   1.9657605120e+00,   8.9960000000e-01
   5.2662447574e-01,   1.9454828190e+00,   8.9940000000e-01
   5.4399528949e-01,   1.9856708580e+00,   8.9800000000e-01
   5.6031634704e-01,   1.9810995110e+00,   9.0200000000e-01
   5.0052037834e-01,   1.9556048400e+00,   8.9980000000e-01
   5.3759923653e-01,   1.9471381430e+00,   8.9540000000e-01
   4.7134697656e-01,   1.9894618760e+00,   8.9460000000e-01
   5.3228367689e-01,   1.9362507970e+00,   8.9960000000e-01
   4.7093218484e-01,   1.9584101970e+00,   9.0240000000e-01
   5.0952659148e-01,   1.9789874100e+00,   8.9620000000e-01
   5.0069258885e-01,   1.9452490100e+00,   8.9980000000e-01
   4.9796068791e-01,   1.9440995350e+00,   8.8680000000e-01
   5.1440978049e-01,   2.0147192500e+00,   8.9740000000e-01
   5.5312508983e-01,   1.9996386440e+00,   9.0180000000e-01
   5.3808420767e-01,   1.9726442250e+00,   9.0560000000e-01
   5.3004082709e-01,   1.9506864420e+00,   8.9840000000e-01
   5.1607059782e-01,   1.9496461660e+00,   8.9860000000e-01
   5.1307931060e-01,   1.9415449380e+00,   8.9140000000e-01
   5.5035299235e-01,   1.9434930030e+00,   9.0040000000e-01
   5.0858227580e-01,   1.9725511680e+00,   8.9960000000e-01
   5.4868788702e-01,   1.9449670780e+00,   8.9660000000e-01
   4.8110390293e-01,   1.9420162030e+00,   8.9580000000e-01
   6.3936687351e-01,   1.9552065810e+00,   9.0400000000e-01
   4.6868744712e-01,   1.9651669080e+00,   8.9300000000e-01
   5.2613397225e-01,   1.9539447470e+00,   8.9920000000e-01
   5.4354894412e-01,   1.9432527880e+00,   9.0060000000e-01
   4.8301236920e-01,   1.9552731170e+00,   8.9500000000e-01
   5.4516652198e-01,   1.9493338590e+00,   9.0740000000e-01
   4.8911648195e-01,   1.9659586520e+00,   9.0780000000e-01
   5.1480712084e-01,   1.9540472980e+00,   8.9700000000e-01
   5.3969069359e-01,   1.9642165150e+00,   8.9580000000e-01
   4.8605270843e-01,   1.9356539600e+00,   8.9560000000e-01
   5.6252278876e-01,   1.9726356650e+00,   8.9760000000e-01
   5.5735411141e-01,   1.9434831660e+00,   9.0060000000e-01
   4.6910657970e-01,   1.9515994330e+00,   8.8940000000e-01
   5.2906772968e-01,   1.9450202210e+00,   8.9920000000e-01
   5.3876708463e-01,   1.9500041450e+00,   8.9580000000e-01
   4.6680321479e-01,   1.9575208980e+00,   8.9800000000e-01
   5.6480952424e-01,   1.9640551270e+00,   9.0200000000e-01
   5.7676330494e-01,   2.0043417400e+00,   8.9340000000e-01
   4.4666443335e-01,   1.9902632510e+00,   8.9880000000e-01
   5.4409284471e-01,   1.9493500140e+00,   8.9200000000e-01
   5.1703620136e-01,   1.9406845120e+00,   9.0520000000e-01
   5.2653774863e-01,   1.9569431200e+00,   9.0020000000e-01
   4.9096104557e-01,   1.9501564470e+00,   9.0440000000e-01
   5.3446536514e-01,   1.9711268910e+00,   9.0100000000e-01
   5.8698379661e-01,   2.1794097730e+00,   8.9620000000e-01
   4.9001263684e-01,   2.0518150110e+00,   8.9600000000e-01
   5.6465766634e-01,   2.0263761960e+00,   8.9840000000e-01
   4.9510132260e-01,   2.0173455330e+00,   8.9560000000e-01
   5.6012461837e-01,   2.0303639280e+00,   9.0020000000e-01
   5.1638910839e-01,   2.0138052450e+00,   9.0320000000e-01
   5.5201481927e-01,   2.0333296770e+00,   8.9660000000e-01
   4.9215186898e-01,   2.0166514610e+00,   9.0300000000e-01
   5.4548183838e-01,   2.0217505230e+00,   8.9580000000e-01
   4.9893318138e-01,   2.0153919430e+00,   8.9860000000e-01
   4.6682911948e-01,   2.0233326700e+00,   8.9820000000e-01
   4.7933842005e-01,   1.9915946590e+00,   9.0000000000e-01
   5.5666319476e-01,   2.0284492640e+00,   8.9940000000e-01
   5.0015534770e-01,   2.0037051750e+00,   8.9580000000e-01
   5.2212179117e-01,   2.0418212160e+00,   9.0640000000e-01
   5.0110502314e-01,   2.0272582850e+00,   8.9700000000e-01
   5.0692982739e-01,   2.0087435250e+00,   8.9980000000e-01
   5.8415031847e-01,   2.0294981620e+00,   8.9980000000e-01
   5.9417223297e-01,   2.0134761730e+00,   8.9880000000e-01
   4.5893259644e-01,   2.0270272120e+00,   8.9740000000e-01
   4.9646877186e-01,   2.0197471540e+00,   8.9360000000e-01
   4.9956645997e-01,   2.0149700740e+00,   8.9660000000e-01
   4.6578198775e-01,   2.0032354920e+00,   8.9280000000e-01
   5.0240940188e-01,   1.9460139170e+00,   8.9400000000e-01
   5.1206325682e-01,   2.0161732390e+00,   8.9220000000e-01
   5.3688299555e-01,   1.9916556460e+00,   9.0140000000e-01
   5.3081561638e-01,   1.9681695530e+00,   8.9220000000e-01
   4.8098283390e-01,   1.9557723970e+00,   8.9420000000e-01
   5.5505997217e-01,   1.9473388580e+00,   8.9460000000e-01
   5.1717812394e-01,   1.9433572770e+00,   9.0460000000e-01
   5.5958614405e-01,   1.9746656100e+00,   8.9340000000e-01
   4.7968181668e-01,   1.9618704840e+00,   8.9100000000e-01
   5.3176768529e-01,   2.0861534030e+00,   8.9860000000e-01
   5.0690561171e-01,   2.0008605730e+00,   9.0060000000e-01
   5.5389477336e-01,   1.9611409880e+00,   9.0020000000e-01
   4.9425979826e-01,   1.9424690160e+00,   8.9840000000e-01
   4.8855868146e-01,   1.9506135100e+00,   9.0700000000e-01
   5.3009405827e-01,   1.9701365360e+00,   8.9580000000e-01
   5.3740972867e-01,   1.9438368470e+00,   8.9920000000e-01
   5.2260249026e-01,   1.9432100910e+00,   9.0000000000e-01
   4.7878887666e-01,   1.9442478720e+00,   8.9640000000e-01
   5.0249155672e-01,   1.9540663640e+00,   8.9380000000e-01
   5.6762290876e-01,   1.9584587330e+00,   8.9860000000e-01
   5.2615327956e-01,   1.9539616210e+00,   8.9640000000e-01
   5.7792601618e-01,   1.9390432370e+00,   8.9980000000e-01
   4.9873679700e-01,   1.9579428620e+00,   8.9380000000e-01
   5.1764006095e-01,   1.9443647760e+00,   8.9900000000e-01
   5.2425697142e-01,   1.9552577990e+00,   9.0240000000e-01
   5.6908996558e-01,   1.9532101760e+00,   8.9100000000e-01
   4.8082515999e-01,   1.9464128120e+00,   8.9240000000e-01
   5.5434441667e-01,   1.9370751640e+00,   9.0040000000e-01
   5.1659276816e-01,   1.9502352880e+00,   8.9740000000e-01
   5.4102907878e-01,   1.9396906510e+00,   9.0300000000e-01
   5.3612060162e-01,   1.9658973560e+00,   8.9680000000e-01
   5.2518118088e-01,   1.9572610710e+00,   9.0180000000e-01
   4.9211294735e-01,   1.9662064940e+00,   8.9760000000e-01
   5.2709092444e-01,   1.9443489920e+00,   9.0600000000e-01
   6.0095318903e-01,   1.9428750070e+00,   8.9980000000e-01
   4.8776877140e-01,   1.9560261310e+00,   8.9640000000e-01
   5.3118868728e-01,   1.9339210390e+00,   9.0320000000e-01
   4.6085130970e-01,   1.9534122680e+00,   9.0000000000e-01
   5.1525081904e-01,   1.9790379680e+00,   8.9780000000e-01
   5.1602517916e-01,   1.9576846870e+00,   9.0500000000e-01
   5.5545996617e-01,   2.0210917340e+00,   8.9540000000e-01
   5.2412697842e-01,   1.9968889790e+00,   9.0080000000e-01
   4.6491442674e-01,   1.9668175560e+00,   9.0360000000e-01
   5.0014470157e-01,   1.9411493620e+00,   8.8840000000e-01
   5.2020550145e-01,   1.9503569830e+00,   9.0260000000e-01
   5.5947944962e-01,   1.9389469490e+00,   9.0740000000e-01
   5.3799226050e-01,   1.9668679400e+00,   8.9320000000e-01
   5.3482794397e-01,   1.9483436500e+00,   9.0400000000e-01
   5.3186372658e-01,   1.9632785740e+00,   9.0080000000e-01
   4.9638364239e-01,   1.9295132770e+00,   8.9780000000e-01
   5.4350119218e-01,   1.9732986560e+00,   8.9880000000e-01
   5.1122451214e-01,   1.9847664800e+00,   8.9580000000e-01
   5.0290637955e-01,   1.9611575850e+00,   8.9960000000e-01
   5.6483512616e-01,   1.9525503690e+00,   8.9160000000e-01
   5.4238269207e-01,   1.9520039310e+00,   8.9080000000e-01
   5.0398094694e-01,   1.9510600480e+00,   8.9560000000e-01
   5.4960464296e-01,   1.9516733650e+00,   9.0160000000e-01
   5.2946390736e-01,   1.9325025380e+00,   8.8880000000e-01
   5.3978581153e-01,   1.9582151290e+00,   8.9580000000e-01
   5.3436618645e-01,   1.9544884460e+00,   8.9960000000e-01
   5.2458621639e-01,   1.9474564180e+00,   8.9440000000e-01
   5.7487111202e-01,   1.9414208430e+00,   8.9560000000e-01
   5.5829846260e-01,   1.9448212410e+00,   9.0300000000e-01
   6.0439986709e-01,   1.9685393500e+00,   8.9460000000e-01
   4.5383668221e-01,   1.9418774910e+00,   8.9240000000e-01
   5.2021081198e-01,   1.9402600700e+00,   8.9540000000e-01
   4.9754034376e-01,   1.9369017230e+00,   8.9640000000e-01
   5.4063781095e-01,   1.9548627450e+00,   8.9360000000e-01
   5.5764294496e-01,   1.9583286620e+00,   8.9820000000e-01
   4.9870502651e-01,   2.0903030240e+00,   9.0380000000e-01
   4.9253215032e-01,   1.9603560370e+00,   9.0180000000e-01
   5.2734519307e-01,   1.9756339530e+00,   8.9720000000e-01
   5.0272733426e-01,   1.9505275620e+00,   8.9840000000e-01
   4.8647107048e-01,   1.9549720790e+00,   8.9900000000e-01
   5.4457385388e-01,   1.9469540230e+00,   8.9720000000e-01
   5.7612342041e-01,   1.9406560910e+00,   9.0220000000e-01
   4.9538069800e-01,   1.9610193180e+00,   8.9500000000e-01
   5.3704069934e-01,   1.9443562650e+00,   8.9920000000e-01
   5.1208086527e-01,   1.9416904540e+00,   8.9760000000e-01
   4.7038943205e-01,   1.9567034180e+00,   8.9780000000e-01
   4.8141408064e-01,   1.9403848310e+00,   9.0860000000e-01
   4.6533863322e-01,   1.9543797750e+00,   9.0500000000e-01
   5.6521625190e-01,   1.9421753730e+00,   8.9960000000e-01
   5.4345524760e-01,   1.9524375990e+00,   8.9920000000e-01
   5.3924249924e-01,   1.9543077140e+00,   8.9540000000e-01
   5.2784754036e-01,   1.9392083270e+00,   8.9480000000e-01
   4.9217385252e-01,   1.9559622120e+00,   8.9400000000e-01
   5.2490407872e-01,   2.0189788330e+00,   8.9800000000e-01
   5.3817571931e-01,   1.9993085610e+00,   8.9440000000e-01
   4.9871908521e-01,   1.9956980450e+00,   9.0360000000e-01
   5.1436654481e-01,   1.9442852070e+00,   8.9220000000e-01
   5.1456321088e-01,   1.9700963000e+00,   8.9680000000e-01
   5.2867777472e-01,   1.9586685110e+00,   9.0280000000e-01
   5.3937357963e-01,   1.9566731250e+00,   9.0060000000e-01
   5.1127614809e-01,   1.9568448320e+00,   8.9440000000e-01
   5.3981893870e-01,   1.9443684310e+00,   9.0680000000e-01
   5.0803991304e-01,   1.9480722470e+00,   8.9820000000e-01
   5.8023800767e-01,   1.9457463600e+00,   8.9500000000e-01
   5.6090693910e-01,   1.9341785490e+00,   8.9520000000e-01
   5.1498697444e-01,   1.9700587290e+00,   8.9780000000e-01
   4.3635623867e-01,   1.9308039290e+00,   9.0380000000e-01
   5.2710762173e-01,   1.9494846500e+00,   8.9720000000e-01
   5.2695871937e-01,   1.9739968040e+00,   8.9840000000e-01
   5.4224335082e-01,   1.9550734130e+00,   9.0380000000e-01
   5.0686318178e-01,   1.9516647280e+00,   9.0400000000e-01
   5.2063318743e-01,   1.9488857070e+00,   9.0040000000e-01
   4.7938977393e-01,   1.9538279740e+00,   8.9280000000e-01
   5.9388075955e-01,   1.9486218420e+00,   8.9740000000e-01
   5.4276755253e-01,   1.9556416590e+00,   8.9880000000e-01
   4.9573930408e-01,   1.9571783720e+00,   9.0440000000e-01
   5.7680647921e-01,   1.9718807930e+00,   8.9620000000e-01
   5.5958090679e-01,   1.9397088320e+00,   8.9920000000e-01
   5.1457824480e-01,   1.9708909590e+00,   8.9540000000e-01
   5.1580815039e-01,   1.9412136600e+00,   9.0560000000e-01
   4.2389721873e-01,   1.9598712810e+00,   9.0060000000e-01
   5.1416297884e-01,   1.9534695020e+00,   8.9640000000e-01
   5.5076944126e-01,   1.9529889930e+00,   8.9340000000e-01
   5.1636681546e-01,   1.9437958030e+00,   8.9780000000e-01
   4.6354300264e-01,   1.9540105950e+00,   8.9600000000e-01
   4.8127770453e-01,   1.9477642350e+00,   8.9620000000e-01
   5.7131109516e-01,   1.9500799760e+00,   9.0040000000e-01
   5.7176795656e-01,   1.9500118490e+00,   9.0160000000e-01
   5.2325967527e-01,   1.9610240220e+00,   8.9000000000e-01
   5.5518616650e-01,   1.9449787800e+00,   9.0100000000e-01
   5.2375318995e-01,   1.9434484380e+00,   8.9960000000e-01
   5.3743168622e-01,   1.9493319520e+00,   8.8900000000e-01
   5.0023400105e-01,   1.9322248580e+00,   8.9940000000e-01
   4.9756428485e-01,   1.9385335990e+00,   8.8920000000e-01
   5.5517792107e-01,   1.9592182260e+00,   9.0160000000e-01
   5.3528621422e-01,   1.9431294350e+00,   9.0560000000e-01
   4.9981636046e-01,   1.9570874500e+00,   8.8660000000e-01
   4.0863966140e-01,   1.9409466010e+00,   9.0060000000e-01
   5.5290206302e-01,   1.9388802380e+00,   8.9780000000e-01
   5.0070051143e-01,   1.9635308600e+00,   8.9620000000e-01
   5.5078029391e-01,   1.9531186680e+00,   8.9960000000e-01
   5.3349618937e-01,   1.9514239650e+00,   8.9900000000e-01
   5.6774735665e-01,   1.9610149230e+00,   8.9800000000e-01
   5.1175848049e-01,   1.9519547310e+00,   8.9520000000e-01
   4.9880951391e-01,   1.9439531380e+00,   8.9420000000e-01
   4.6857686413e-01,   1.9394009390e+00,   8.9260000000e-01
   5.3887408951e-01,   1.9554215580e+00,   8.9640000000e-01
   5.2613825433e-01,   1.9567217710e+00,   8.9320000000e-01
   5.3131507541e-01,   1.9364545760e+00,   8.9420000000e-01
   5.1856180228e-01,   1.9523878290e+00,   8.9780000000e-01
   4.1333757800e-01,   1.9390440970e+00,   8.9920000000e-01
   5.6811525212e-01,   1.9483209100e+00,   8.9840000000e-01
   4.9074006557e-01,   1.9563145240e+00,   8.9400000000e-01
   5.3713946361e-01,   1.9542419800e+00,   9.0160000000e-01
   5.0051534882e-01,   1.9434010740e+00,   8.9580000000e-01
   5.0329009382e-01,   1.9651036160e+00,   8.9960000000e-01
   5.4501683063e-01,   1.9509814650e+00,   8.9880000000e-01
   5.1897775032e-01,   1.9556544780e+00,   9.0280000000e-01
   4.7805972234e-01,   1.9454141820e+00,   9.0200000000e-01
   5.0421999372e-01,   1.9584296630e+00,   8.9920000000e-01
   5.0352137024e-01,   1.9619904190e+00,   8.9560000000e-01
   5.5158510548e-01,   1.9641092770e+00,   8.9940000000e-01
   5.7984668945e-01,   1.9587769360e+00,   8.9980000000e-01
   4.5907927078e-01,   1.9436073350e+00,   9.0740000000e-01
   5.1446366305e-01,   1.9438209450e+00,   9.0000000000e-01
   5.8570128751e-01,   1.9570099620e+00,   9.0360000000e-01
   5.8145856053e-01,   1.9423326270e+00,   8.9920000000e-01
   5.3239113111e-01,   1.9562875640e+00,   8.9320000000e-01
   5.6182510383e-01,   1.9651548780e+00,   8.9740000000e-01
   5.5843956807e-01,   1.9491544830e+00,   8.9620000000e-01
   5.3668754715e-01,   1.9578412380e+00,   9.0760000000e-01
   5.6925101139e-01,   1.9580335180e+00,   9.0060000000e-01
   5.5571589061e-01,   1.9411502230e+00,   8.9320000000e-01
   4.8155621124e-01,   1.9600661410e+00,   9.0420000000e-01
   4.7780554008e-01,   1.9481947370e+00,   9.0440000000e-01
   4.8815974203e-01,   1.9406875370e+00,   8.9460000000e-01
   5.1914823033e-01,   1.9463880500e+00,   9.0020000000e-01
   5.0799245430e-01,   1.9364023560e+00,   9.0120000000e-01
   5.2295030028e-01,   1.9539641720e+00,   9.0680000000e-01
   5.4958607280e-01,   1.9574230800e+00,   9.0220000000e-01
   5.1620967283e-01,   1.9512610880e+00,   8.9420000000e-01
   5.2062738607e-01,   1.9564925010e+00,   8.9920000000e-01
   5.4026240296e-01,   1.9375098180e+00,   8.9600000000e-01
   5.6945434442e-01,   1.9680943170e+00,   8.9840000000e-01
   5.9249269280e-01,   1.9526564350e+00,   8.9080000000e-01
   5.1636298409e-01,   1.9501591730e+00,   8.9840000000e-01
   5.2601391442e-01,   1.9581866680e+00,   8.9540000000e-01
   5.5195249909e-01,   1.9350744460e+00,   8.9600000000e-01
   6.1033632776e-01,   1.9514066200e+00,   9.0320000000e-01
   5.7388127068e-01,   1.9649932940e+00,   8.9180000000e-01
   5.1115204710e-01,   1.9454902890e+00,   9.0120000000e-01
   5.2152991476e-01,   1.9584287500e+00,   9.0000000000e-01
   5.3418849955e-01,   1.9528724580e+00,   8.9680000000e-01
   5.4307545356e-01,   1.9539769690e+00,   8.9540000000e-01
   5.3125548935e-01,   1.9393433710e+00,   8.9400000000e-01
   4.6281434966e-01,   1.9512556380e+00,   9.0440000000e-01
   5.3288820499e-01,   1.9680030540e+00,   8.9660000000e-01
   5.5393990610e-01,   1.9490466580e+00,   8.9740000000e-01
   5.3676965118e-01,   1.9410799920e+00,   9.0420000000e-01
   5.3302958155e-01,   1.9544551510e+00,   8.8900000000e-01
   4.7054005638e-01,   1.9637458480e+00,   9.0360000000e-01
   5.1129289060e-01,   1.9450901520e+00,   9.0120000000e-01
   5.6914479879e-01,   1.9591512660e+00,   8.9060000000e-01
   5.3410858624e-01,   1.9495189390e+00,   8.9160000000e-01
   5.3584650840e-01,   1.9461009660e+00,   8.9980000000e-01
   5.0747523934e-01,   1.9411674580e+00,   9.0260000000e-01
   5.0142650457e-01,   1.9402387010e+00,   8.9720000000e-01
   5.1693450645e-01,   1.9435622180e+00,   9.0180000000e-01
   5.5709207102e-01,   1.9571875030e+00,   8.9800000000e-01
   5.5068297141e-01,   1.9462894100e+00,   8.9580000000e-01
   4.7974302813e-01,   1.9454925660e+00,   9.0280000000e-01
   4.5817044847e-01,   1.9867899780e+00,   8.9620000000e-01
   5.2261752176e-01,   1.9598841080e+00,   8.9160000000e-01
   4.9120726473e-01,   1.9429457170e+00,   9.0020000000e-01
   5.1348410780e-01,   1.9391454250e+00,   8.9880000000e-01
   5.2671453300e-01,   1.9470783270e+00,   9.0100000000e-01
   5.5326448630e-01,   1.9414434230e+00,   8.9820000000e-01
   5.2815996396e-01,   1.9528776350e+00,   8.9480000000e-01
   5.4978920288e-01,   1.9631751190e+00,   8.9420000000e-01
   4.7087057979e-01,   2.0559914500e+00,   8.9820000000e-01
   5.3579016274e-01,   1.9853532900e+00,   8.9800000000e-01
   5.4053637178e-01,   1.9408673840e+00,   8.9800000000e-01
   5.6352425274e-01,   1.9654548010e+00,   9.0100000000e-01
   5.6799712510e-01,   1.9506899110e+00,   8.9880000000e-01
   5.3117868955e-01,   1.9642331370e+00,   8.9440000000e-01
   5.3402433091e-01,   1.9582013430e+00,   8.9940000000e-01
   5.1108750962e-01,   1.9432780470e+00,   9.0300000000e-01
   5.3452799872e-01,   1.9498490140e+00,   8.9060000000e-01
   5.3900819136e-01,   1.9475845060e+00,   8.9360000000e-01
   4.7783454470e-01,   1.9547667540e+00,   8.9800000000e-01
   5.4188474176e-01,   1.9504866820e+00,   8.9860000000e-01
   4.8172593217e-01,   1.9502283580e+00,   8.9400000000e-01
   4.9882910770e-01,   1.9542545810e+00,   8.9620000000e-01
   4.7612676756e-01,   1.9473272880e+00,   8.8520000000e-01
   5.8569802706e-01,   1.9559020980e+00,   8.9620000000e-01
   5.6153106264e-01,   1.9614778860e+00,   8.9460000000e-01
   5.2826049589e-01,   1.9446139780e+00,   9.0000000000e-01
   5.8118566214e-01,   1.9563483880e+00,   9.0160000000e-01
   5.5287180655e-01,   1.9597493900e+00,   9.0060000000e-01
   5.2695281839e-01,   1.9565912490e+00,   9.0040000000e-01
   4.8530552289e-01,   1.9501284180e+00,   8.8840000000e-01
   5.7092424216e-01,   1.9375693980e+00,   8.9800000000e-01
   5.6508107914e-01,   2.0086397150e+00,   8.9620000000e-01
   5.4449073345e-01,   1.9666919040e+00,   9.0060000000e-01
   4.9364107968e-01,   1.9409664950e+00,   8.9300000000e-01
   5.7439889415e-01,   1.9627959520e+00,   8.9260000000e-01
   4.5113314766e-01,   1.9422892570e+00,   8.9880000000e-01
   4.7995975158e-01,   1.9553497920e+00,   9.0300000000e-01
   5.5260707276e-01,   1.9567898270e+00,   9.0200000000e-01
   5.0645868869e-01,   1.9419914850e+00,   8.9960000000e-01
   5.4703640048e-01,   1.9441760930e+00,   8.9400000000e-01
   5.7027830670e-01,   1.9533130050e+00,   9.0180000000e-01
   5.1176927641e-01,   1.9218798540e+00,   8.9820000000e-01
   4.9581817664e-01,   1.9649589010e+00,   8.9900000000e-01
