#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 1.867755679706e+00, 4.252449201907e-01, 6.521080586764e-03, 5.088299000000e-03, 9.741000000000e-01
 1.000000000000e-03, 0.000000000000e+00, 5.000000000000e+00,-2.460996347466e+05, 1.906270574453e+10, 1.380677578022e+03, 3.903299000000e-03, 0.000000000000e+00
 1.525122559652e+01, 0.000000000000e+00, 5.000000000000e+00, 2.279914822881e+01, 1.543569341608e+02, 1.242404660973e-01, 7.796299000000e-03, 9.995000000000e-01
 1.000000000000e+03, 0.000000000000e+00, 5.000000000000e+00, 1.273506813583e+03, 1.871686875462e+05, 4.326299660752e+00, 7.390399000000e-03, 1.000000000000e+00
 3.333339989190e+02, 0.000000000000e+00, 5.000000000000e+00, 5.693271849568e+02, 1.317126445715e+05, 3.629223671414e+00, 4.090600000000e-03, 1.000000000000e+00
 1.111119985622e+02, 0.000000000000e+00, 5.000000000000e+00, 1.498651614395e+02, 6.919007080982e+03, 8.318056913115e-01, 4.622799000000e-03, 1.000000000000e+00
 3.703799844439e+01, 0.000000000000e+00, 5.000000000000e+00, 5.765274262399e+01, 6.245779809489e+02, 2.499155819370e-01, 4.077599000000e-03, 9.998000000000e-01
 1.234666507209e+01, 0.000000000000e+00, 5.000000000000e+00, 1.994689176098e+01, 1.544380644836e+02, 1.242731123307e-01, 4.041800000000e-03, 9.996000000000e-01
 4.116220614806e+00, 0.000000000000e+00, 5.000000000000e+00, 6.406687257008e+00, 1.340709564436e+01, 3.661570106438e-02, 5.000899000000e-03, 9.976000000000e-01
 1.372739129086e+00, 0.000000000000e+00, 5.000000000000e+00, 2.323001485946e+00, 1.070087139148e+00, 1.034450162719e-02, 4.967200000000e-03, 9.849000000000e-01
 4.582453005268e-01, 0.000000000000e+00, 5.000000000000e+00, 1.507119284640e+00, 5.483706481185e-03, 7.405205251163e-04, 6.226599000000e-03, 9.145000000000e-01
 1.534140243470e-01, 0.000000000000e+00, 5.000000000000e+00, 2.697188154002e+00, 1.674372984679e+00, 1.293975650729e-02, 4.371799000000e-03, 6.002000000000e-01
 5.180359896138e-02, 0.000000000000e+00, 5.000000000000e+00,-3.693403066022e+01, 2.250645463411e+03, 4.744096819639e-01, 6.522099000000e-03, 4.540000000000e-02
 1.793345637698e-02, 0.000000000000e+00, 5.000000000000e+00,-5.946131548114e+02, 3.262267377393e+04, 1.806174791484e+00, 4.671699000000e-03, 0.000000000000e+00
