#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 4.000000000000e+00, 1.000000000000e+00, 5.000000000000e+00, 1.433900121100e-01, 4.325053256820e-01, 6.576513709269e-04, 3.613317750000e-01, 9.879410000000e-01
 3.998952636978e+00, 1.220715704700e+00, 5.000000000000e+00, 1.388741789120e-01, 2.126810317447e-02, 1.458358775284e-04, 3.718986680000e-01, 9.866310000000e-01
 3.996686810111e+00, 1.170660279847e+00, 5.000000000000e+00, 1.360114109661e-01, 7.857421455281e-03, 8.864209753431e-05, 3.578579300000e-01, 9.869770000000e-01
 3.978996829601e+00, 1.063245329079e+00, 5.000000000000e+00, 1.336115191045e-01, 3.539521651245e-02, 1.881361648181e-04, 3.551489510000e-01, 9.875110000000e-01
 3.981786074616e+00, 1.114912413661e+00, 5.000000000000e+00, 1.334685983884e-01, 2.314154059765e-03, 4.810565517447e-05, 3.440013620000e-01, 9.873160000000e-01
 3.976378725291e+00, 1.102614720672e+00, 5.000000000000e+00, 1.337599257371e-01, 8.229687250567e-03, 9.071762370437e-05, 3.342118700000e-01, 9.874120000000e-01
 3.981331572138e+00, 1.113878758980e+00, 5.000000000000e+00, 1.334880284101e-01, 2.848919317075e-03, 5.337526877754e-05, 3.264405710000e-01, 9.872890000000e-01
 3.981748291118e+00, 1.114826484339e+00, 5.000000000000e+00, 1.334065455353e-01, 3.099498367714e-03, 5.567313865514e-05, 3.504760470000e-01, 9.870510000000e-01
 3.980705274068e+00, 1.114609842701e+00, 5.000000000000e+00, 1.335881435239e-01, 3.061050596693e-03, 5.050619266233e-05, 3.975853930000e-01, 9.871241666667e-01
 3.981737860947e+00, 1.114824317922e+00, 5.000000000000e+00, 1.334619818929e-01, 2.843297186162e-03, 4.867663014016e-05, 3.977066000000e-01, 9.869583333333e-01
 3.981748186816e+00, 1.114826462674e+00, 5.000000000000e+00, 1.344463952152e-01, 8.421875514544e-03, 8.377487448784e-05, 3.838760790000e-01, 9.870925000000e-01
 3.981748290075e+00, 1.114826484122e+00, 5.000000000000e+00, 1.334285716121e-01, 2.846408230785e-03, 4.870325306371e-05, 3.941974860000e-01, 9.871725000000e-01
 3.981748291107e+00, 1.114826484336e+00, 5.000000000000e+00, 1.336609926937e-01, 3.093850462007e-03, 5.077606442350e-05, 4.131102140000e-01, 9.872191666667e-01
 3.981748291118e+00, 1.114826484338e+00, 5.000000000000e+00, 1.335716784237e-01, 2.240220058761e-03, 4.320706017502e-05, 4.080625010000e-01, 9.873200000000e-01
 3.976985619264e+00, 1.105787476971e+00, 5.000000000000e+00, 1.334141322867e-01, 4.697916698374e-03, 6.256940611815e-05, 3.848467630000e-01, 9.871850000000e-01
 3.980590270128e+00, 1.112628692725e+00, 5.000000000000e+00, 1.333205509163e-01, 2.692596916571e-03, 4.736909080623e-05, 4.050690920000e-01, 9.873575000000e-01
 3.975814301193e+00, 1.101127995745e+00, 5.000000000000e+00, 1.337498077791e-01, 7.612944433359e-03, 7.271015725200e-05, 4.630321670000e-01, 9.873118055556e-01
 3.980338515139e+00, 1.112022458078e+00, 5.000000000000e+00, 1.333646307337e-01, 2.905890316237e-03, 4.492192545156e-05, 5.089912670000e-01, 9.871131944444e-01
 3.980583481116e+00, 1.112612344552e+00, 5.000000000000e+00, 1.341497525494e-01, 6.846319739614e-03, 6.895207544422e-05, 4.951514790000e-01, 9.874013888889e-01
 3.980590202238e+00, 1.112628529243e+00, 5.000000000000e+00, 1.336321760492e-01, 3.458385961171e-03, 4.900670278115e-05, 5.644529040000e-01, 9.871500000000e-01
 3.980590269449e+00, 1.112628691090e+00, 5.000000000000e+00, 1.337084228226e-01, 6.309613860589e-03, 6.619423156194e-05, 4.714050930000e-01, 9.872708333333e-01
 3.980590270121e+00, 1.112628692708e+00, 5.000000000000e+00, 1.333892325898e-01, 2.851074784366e-03, 4.061930005858e-05, 5.915668600000e-01, 9.871875000000e-01
 3.980590270128e+00, 1.112628692725e+00, 5.000000000000e+00, 1.335820159306e-01, 3.976376072000e-03, 4.797023619063e-05, 5.541846910000e-01, 9.871585648148e-01
 3.980590270128e+00, 1.112628692725e+00, 5.000000000000e+00, 1.335705843697e-01, 3.460941918126e-03, 4.475332285231e-05, 5.872825470000e-01, 9.872679398148e-01
 3.980590270128e+00, 1.112628692725e+00, 5.000000000000e+00, 1.334625677372e-01, 3.946948920475e-03, 4.362829699679e-05, 6.881232750000e-01, 9.871122685185e-01
 3.980590270128e+00, 1.112628692725e+00, 5.000000000000e+00, 1.335351525012e-01, 3.378058519086e-03, 4.036185262021e-05, 6.891348820000e-01, 9.871479552469e-01
 3.980590270128e+00, 1.112628692725e+00, 5.000000000000e+00, 1.336318299006e-01, 3.440158507185e-03, 3.718228809822e-05, 8.145817110000e-01, 9.872432002315e-01
