#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 1.889360652551e+00, 4.677789856443e-01, 6.839437006394e-03, 4.909108000000e-03, 9.750000000000e-01
 1.000000000000e-03, 0.000000000000e+00, 5.000000000000e+00,-3.400483580831e+05, 3.421509294262e+09, 5.849366883913e+02, 4.492708000000e-03, 0.000000000000e+00
 2.738218384283e+00, 0.000000000000e+00, 5.000000000000e+00, 4.200819137922e+00, 5.621524327560e+00, 2.370975395815e-02, 6.386610000000e-03, 9.935000000000e-01
 1.000000000000e+03, 0.000000000000e+00, 5.000000000000e+00, 1.412342146198e+03, 7.580005033328e+05, 8.706322434489e+00, 7.246912000000e-03, 1.000000000000e+00
 3.333339916927e+02, 0.000000000000e+00, 5.000000000000e+00, 5.012480527874e+02, 6.419407301256e+04, 2.533654929397e+00, 5.152108000000e-03, 1.000000000000e+00
 1.111119889390e+02, 0.000000000000e+00, 5.000000000000e+00, 1.283608281805e+02, 6.610322509102e+03, 8.130388987682e-01, 6.361210000000e-03, 1.000000000000e+00
 3.703798802850e+01, 0.000000000000e+00, 5.000000000000e+00, 5.115516934307e+01, 7.149958969429e+02, 2.673940719131e-01, 8.873515000000e-03, 9.999000000000e-01
 1.234665439307e+01, 0.000000000000e+00, 5.000000000000e+00, 1.548813804027e+01, 7.974806213647e+01, 8.930177049559e-02, 4.881408000000e-03, 9.994000000000e-01
 4.116209848651e+00, 0.000000000000e+00, 5.000000000000e+00, 6.210267747110e+00, 1.092429626589e+01, 3.305192319047e-02, 4.916208000000e-03, 9.970000000000e-01
 1.372728334058e+00, 0.000000000000e+00, 5.000000000000e+00, 2.342339080659e+00, 1.018561496456e+00, 1.009238077193e-02, 4.905008000000e-03, 9.849000000000e-01
 4.582344960321e-01, 0.000000000000e+00, 5.000000000000e+00, 1.510170917370e+00, 5.206655680585e-03, 7.215715959338e-04, 7.780913000000e-03, 9.109000000000e-01
 1.534032169993e-01, 0.000000000000e+00, 5.000000000000e+00, 2.685079033248e+00, 1.630393038380e+00, 1.276868449912e-02, 5.243709000000e-03, 5.972000000000e-01
 5.179279151383e-02, 0.000000000000e+00, 5.000000000000e+00, 6.878540308835e+00, 1.578543172077e+01, 3.973088436062e-02, 4.302507000000e-03, 5.860000000000e-02
 1.792265225660e-02, 0.000000000000e+00, 5.000000000000e+00,-7.319753457171e+02, 3.202969705302e+03, 5.659478514229e-01, 5.166509000000e-03, 0.000000000000e+00
