#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 2.000000000000e+00, 1.000000000000e+01, 5.000000000000e+00,-3.034301457865e+11, 4.782916790938e+21, 6.915863497018e+08, 7.531691100000e-02, 0.000000000000e+00
 2.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 3.473161545705e+16, 1.003976821522e+36, 1.001986437793e+16, 4.436546600000e-02, 9.915000000000e-01
 2.000000000000e+00, 7.501980279009e+00, 5.000000000000e+00,-1.693385608779e+10, 6.121532544405e+18, 2.474173103161e+07, 6.297959300000e-02, 0.000000000000e+00
 2.000000000000e+00, 9.170129038047e+00, 5.000000000000e+00,-1.637581391566e+11, 3.324709900449e+21, 5.766029743635e+08, 5.885208500000e-02, 0.000000000000e+00
 2.000000000000e+00, 9.817464146542e+00, 5.000000000000e+00,-3.795700876131e+11, 5.989021132501e+21, 7.738876619058e+08, 5.496638000000e-02, 0.000000000000e+00
 2.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 3.171060836107e+16, 5.505190040316e+35, 7.419696786470e+15, 6.622479500000e-02, 9.912000000000e-01
 2.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 2.334385911571e+14, 1.077916718820e+32, 1.038227681590e+14, 5.478847900000e-02, 9.910000000000e-01
 2.000000000000e+00, 4.965230344423e+00, 5.000000000000e+00,-3.142772341991e+08, 3.457181274046e+15, 5.879779990821e+05, 6.032908600000e-02, 0.000000000000e+00
 2.000000000000e+00, 8.200215848122e+00, 5.000000000000e+00,-4.088166146275e+10, 2.655597914956e+20, 1.629600538462e+08, 5.861558400000e-02, 0.000000000000e+00
 2.000000000000e+00, 9.333429672455e+00, 5.000000000000e+00,-1.680022429049e+11, 7.420164946452e+21, 8.614037930293e+08, 5.585428000000e-02, 0.000000000000e+00
 2.000000000000e+00, 9.767483656462e+00, 5.000000000000e+00,-2.876664867036e+11, 8.390312009700e+21, 9.159864633116e+08, 9.040503000000e-02, 0.000000000000e+00
 2.000000000000e+00, 9.811321135787e+00, 5.000000000000e+00,-2.770855049789e+11, 4.778484874346e+21, 6.912658587219e+08, 7.762140900000e-02, 0.000000000000e+00
 2.000000000000e+00, 9.816362031738e+00, 5.000000000000e+00,-3.271080928390e+11, 1.070522388031e+21, 3.271883842729e+08, 6.389443600000e-02, 0.000000000000e+00
 2.000000000000e+00, 9.817137491200e+00, 5.000000000000e+00,-2.719816016928e+11, 5.288756274020e+21, 7.272383566631e+08, 6.011383900000e-02, 0.000000000000e+00
 2.000000000000e+00, 9.817419680163e+00, 5.000000000000e+00,-2.785926534152e+11, 3.312286223790e+21, 5.755246496710e+08, 7.535482400000e-02, 0.000000000000e+00
 2.000000000000e+00, 9.817460336119e+00, 5.000000000000e+00,-2.741567581159e+11, 2.394859762774e+21, 4.893730440854e+08, 6.446423500000e-02, 0.000000000000e+00
 2.000000000000e+00, 9.817464102261e+00, 5.000000000000e+00,-2.895270659600e+11, 4.937267964852e+21, 7.026569550536e+08, 5.732594200000e-02, 0.000000000000e+00
