#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 2.000000000000e+00, 5.000000000000e-01, 5.000000000000e+00, 7.606035365846e-02, 3.635770204421e-03, 6.029734823705e-05, 1.686984980000e-01, 9.908320000000e-01
 2.036934814730e+00, 5.000000000000e-01, 5.000000000000e+00, 7.480966247846e-02, 3.487065282046e-03, 5.905137832469e-05, 1.528337980000e-01, 9.909140000000e-01
 2.915753453488e+00, 5.000000000000e-01, 5.000000000000e+00, 5.316596034873e-02, 1.637251117543e-03, 4.046295982183e-05, 1.801508980000e-01, 9.945750000000e-01
 3.691167805631e+00, 5.000000000000e-01, 5.000000000000e+00, 4.283377085324e-02, 9.835663456138e-04, 3.136186132253e-05, 1.950523970000e-01, 9.963710000000e-01
 4.921691802846e+00, 5.000000000000e-01, 5.000000000000e+00, 3.356810055343e-02, 5.010167160605e-04, 2.238340269174e-05, 1.950059980000e-01, 9.976080000000e-01
 6.324321788695e+00, 5.000000000000e-01, 5.000000000000e+00, 2.727128434794e-02, 2.733488271559e-04, 1.653326426196e-05, 2.060184970000e-01, 9.983520000000e-01
 8.305039221573e+00, 5.000000000000e-01, 5.000000000000e+00, 2.279166401051e-02, 1.203166378770e-04, 1.096889410456e-05, 1.765187980000e-01, 9.989070000000e-01
 1.035306933220e+01, 5.000000000000e-01, 5.000000000000e+00, 2.039556051391e-02, 4.989996101685e-05, 7.063990445693e-06, 1.814160740000e-01, 9.992110000000e-01
 1.258279275000e+01, 5.000000000000e-01, 5.000000000000e+00, 1.932276408287e-02, 1.369541599952e-05, 3.700731819453e-06, 1.697917740000e-01, 9.994660000000e-01
 1.418529079447e+01, 5.000000000000e-01, 5.000000000000e+00, 1.887018004949e-02, 3.452877818849e-06, 1.858192083410e-06, 1.779922730000e-01, 9.994920000000e-01
 1.549410460965e+01, 5.000000000000e-01, 5.000000000000e+00, 1.875868196316e-02, 2.410588914929e-07, 4.909774857291e-07, 1.833593720000e-01, 9.995780000000e-01
 1.590753489260e+01, 5.000000000000e-01, 5.000000000000e+00, 1.874860493979e-02, 8.204140835543e-09, 9.057671243505e-08, 1.618919750000e-01, 9.995650000000e-01
 1.600071764487e+01, 5.000000000000e-01, 5.000000000000e+00, 1.875010074905e-02, 5.943355594666e-13, 7.709316178927e-10, 1.671441740000e-01, 9.995890000000e-01
 1.591318191865e+01, 5.000000000000e-01, 5.000000000000e+00, 1.874909635699e-02, 7.076927931560e-09, 8.412447878924e-08, 1.779743720000e-01, 9.996010000000e-01
 1.590760719376e+01, 5.000000000000e-01, 5.000000000000e+00, 1.875094803126e-02, 7.853763734817e-09, 8.862146317240e-08, 2.038055680000e-01, 9.996190000000e-01
 1.590753561561e+01, 5.000000000000e-01, 5.000000000000e+00, 1.875082020248e-02, 7.812620962166e-09, 8.838903191101e-08, 1.696224730000e-01, 9.996320000000e-01
 1.590753489983e+01, 5.000000000000e-01, 5.000000000000e+00, 1.875138833643e-02, 7.732318057042e-09, 8.793360027340e-08, 1.903652700000e-01, 9.996040000000e-01
 1.590753489267e+01, 5.000000000000e-01, 5.000000000000e+00, 1.874944119141e-02, 8.014080872018e-09, 8.952139896147e-08, 1.703671730000e-01, 9.995830000000e-01
 1.590753489260e+01, 5.000000000000e-01, 5.000000000000e+00, 1.874972919787e-02, 7.795118515957e-09, 8.828996837669e-08, 1.937994700000e-01, 9.996330000000e-01
 1.590753489260e+01, 5.000000000000e-01, 5.000000000000e+00, 1.874925441942e-02, 8.073788677724e-09, 8.985426354784e-08, 1.752098730000e-01, 9.995870000000e-01
