#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 1.875248963829e+00, 1.186640524314e+00, 1.089330310014e-02, 3.842500000000e-03, 9.732000000000e-01
 1.000000000000e-03, 0.000000000000e+00, 5.000000000000e+00, 2.196241230640e+05, 1.363782456965e+09, 3.692942535384e+02, 5.941999000000e-03, 0.000000000000e+00
 9.900100000000e-01, 0.000000000000e+00, 5.000000000000e+00, 1.929639923175e+00, 1.198083832529e+00, 1.094570158797e-02, 1.182779800000e-02, 9.741000000000e-01
 9.995501881611e-01, 0.000000000000e+00, 5.000000000000e+00, 1.920194974171e+00, 1.118548033227e+00, 1.057614312132e-02, 8.659299000000e-03, 9.751000000000e-01
 9.999955018816e-01, 0.000000000000e+00, 5.000000000000e+00, 1.932253044822e+00, 1.220609204070e+00, 1.104811841026e-02, 1.069709800000e-02, 9.734000000000e-01
 9.999999550188e-01, 0.000000000000e+00, 5.000000000000e+00, 1.910318143058e+00, 1.329433873851e+00, 1.153010786528e-02, 1.401619800000e-02, 9.722000000000e-01
 9.999999995502e-01, 0.000000000000e+00, 5.000000000000e+00, 1.842818400216e+00, 1.117643052511e+00, 1.057186384944e-02, 5.161500000000e-03, 9.745000000000e-01
 9.999999922640e-01, 0.000000000000e+00, 5.000000000000e+00, 1.856648248922e+00, 1.196606886676e+00, 1.093895281403e-02, 6.914699000000e-03, 9.747000000000e-01
 9.999999994773e-01, 0.000000000000e+00, 5.000000000000e+00, 1.900623964487e+00, 1.210162980674e+00, 1.100074079630e-02, 1.204289800000e-02, 9.705000000000e-01
 1.000000000000e-03, 0.000000000000e+00, 5.000000000000e+00, 3.136679345190e+05, 5.186458070058e+09, 7.201706790794e+02, 1.415509800000e-02, 0.000000000000e+00
 9.900099995547e-01, 0.000000000000e+00, 5.000000000000e+00, 1.809239783039e+00, 1.099466353948e+00, 1.048554411534e-02, 9.160399000000e-03, 9.733000000000e-01
 1.000000000000e-03, 0.000000000000e+00, 5.000000000000e+00, 2.215477690355e+05, 7.389456677798e+09, 8.596194901116e+02, 1.429759900000e-02, 0.000000000000e+00
 9.801198995591e-01, 0.000000000000e+00, 5.000000000000e+00, 1.953550482953e+00, 1.220033574886e+00, 1.104551300251e-02, 8.545199000000e-03, 9.748000000000e-01
 9.898275590141e-01, 0.000000000000e+00, 5.000000000000e+00, 1.882864433097e+00, 1.196729330869e+00, 1.093951247026e-02, 8.213299000000e-03, 9.738000000000e-01
 9.900081751493e-01, 0.000000000000e+00, 5.000000000000e+00, 1.849002529394e+00, 1.138760639926e+00, 1.067127283845e-02, 5.454399000000e-03, 9.751000000000e-01
 9.900099813106e-01, 0.000000000000e+00, 5.000000000000e+00, 1.880111477504e+00, 1.163148196750e+00, 1.078493484797e-02, 7.311699000000e-03, 9.735000000000e-01
 9.900099993722e-01, 0.000000000000e+00, 5.000000000000e+00, 1.845864485493e+00, 1.110034053789e+00, 1.053581536374e-02, 5.237299000000e-03, 9.733000000000e-01
 9.900099995529e-01, 0.000000000000e+00, 5.000000000000e+00, 1.914893209645e+00, 1.253316898988e+00, 1.119516368343e-02, 9.842498000000e-03, 9.735000000000e-01
 1.000000000000e-03, 0.000000000000e+00, 5.000000000000e+00, 2.456196281547e+05, 7.075362466317e+09, 8.411517381731e+02, 4.553600000000e-03, 0.000000000000e+00
 9.801198995591e-01, 0.000000000000e+00, 5.000000000000e+00, 1.831340071135e+00, 1.087666063974e+00, 1.042912299273e-02, 4.244599000000e-03, 9.728000000000e-01
