#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 7.688913837070e+06, 5.884391090130e+16, 2.425776389144e+05, 2.866563580000e-01, 9.218780000000e-01
 1.498260026995e+00, 3.020420189770e+00, 5.000000000000e+00,               -nan,               -nan,               -nan, 2.778454580000e-01, 2.306180000000e-01
 1.249130013498e+00, 2.010210094885e+00, 3.000000000000e+00, 2.595891320420e+00, 5.723689328822e+00, 2.392423317229e-03, 3.047107540000e-01, 9.270570000000e-01
 1.249130009906e+00, 2.010210056977e+00, 2.999999980893e+00, 2.578555267342e+00, 7.042402260361e+00, 2.653752486642e-03, 2.704734590000e-01, 9.270810000000e-01
 1.249130009547e+00, 2.010210053186e+00, 2.999999978982e+00, 4.181086131103e+05, 5.244379479754e+11, 7.241808807027e+02, 3.049456530000e-01, 6.948600000000e-01
 1.249130009870e+00, 2.010210056598e+00, 2.999999980702e+00, 2.740207909812e+09, 2.252621812447e+19, 4.746179318617e+06, 3.046677530000e-01, 6.954320000000e-01
 1.249130009902e+00, 2.010210056939e+00, 2.999999980874e+00, 5.323922579106e+03, 8.494974245657e+07, 9.216818456310e+00, 2.888705560000e-01, 6.953050000000e-01
 1.249130009906e+00, 2.010210056973e+00, 2.999999980891e+00, 2.578449022780e+00, 7.306587642196e+00, 2.703070040194e-03, 2.765208560000e-01, 9.264520000000e-01
 1.115500025710e+00, 7.091887587640e-01, 2.338689039108e+00, 5.545158850034e+08, 9.224419637190e+17, 9.604384226586e+05, 2.700119570000e-01, 6.738910000000e-01
 1.161529406792e+00, 1.157330734471e+00, 2.566480230855e+00, 2.635527257645e+01, 1.049698676423e+05, 3.239905363468e-01, 3.648002420000e-01, 9.126500000000e-01
 1.200542174572e+00, 1.537158975035e+00, 2.759547455680e+00, 2.318604081960e+00, 1.550887374662e+02, 1.245346287047e-02, 3.593607100000e-01, 9.203470000000e-01
 1.235215667293e+00, 1.895128854353e+00, 2.935889966958e+00, 6.873916237282e+07, 1.417492065939e+16, 1.190584757982e+05, 3.484863770000e-01, 4.625770000000e-01
 1.200888909499e+00, 1.540738673828e+00, 2.761310880792e+00, 2.138171891622e+04, 1.371252372003e+09, 3.703042495035e+01, 3.195982550000e-01, 6.907330000000e-01
