#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 1.885675044425e+00, 4.544083627470e-01, 6.740981847973e-03, 4.928504000000e-03, 9.761000000000e-01
 1.000000000000e-02, 0.000000000000e+00, 5.000000000000e+00,-3.526891406528e+03, 9.925963872408e+05, 9.962913164536e+00, 3.912803000000e-03, 0.000000000000e+00
 9.999998489872e-01, 0.000000000000e+00, 5.000000000000e+00, 1.867205338583e+00, 3.873710587367e-01, 6.223914031674e-03, 1.475711200000e-02, 9.748000000000e-01
 3.397040985178e-01, 0.000000000000e+00, 5.000000000000e+00, 1.613683288365e+00, 1.184312519383e-01, 3.441384197358e-03, 1.419691200000e-02, 8.642000000000e-01
 1.196060329502e-01, 0.000000000000e+00, 5.000000000000e+00, 3.252312208809e+00, 3.312483701075e+00, 1.820022994656e-02, 1.348591100000e-02, 4.579000000000e-01
 4.624140905310e-02, 0.000000000000e+00, 5.000000000000e+00,-6.583551347730e+01, 5.246299645316e+02, 2.290480221551e-01, 1.091720900000e-02, 1.680000000000e-02
 2.179372832516e-02, 0.000000000000e+00, 5.000000000000e+00,-3.179249067987e+02, 2.534007046127e+04, 1.591856477867e+00, 5.579005000000e-03, 0.000000000000e+00
 1.363414462541e-02, 0.000000000000e+00, 5.000000000000e+00,-1.470404828809e+03, 3.116916555224e+05, 5.582935209390e+00, 5.859905000000e-03, 0.000000000000e+00
 1.092023722581e-02, 0.000000000000e+00, 5.000000000000e+00,-1.700262390136e+03, 1.766342940793e+05, 4.202788289687e+00, 4.534004000000e-03, 0.000000000000e+00
 1.019138031409e-02, 0.000000000000e+00, 5.000000000000e+00,-2.754179524721e+03, 6.577251413809e+05, 8.110025532518e+00, 5.509905000000e-03, 0.000000000000e+00
 1.000000000000e+02, 0.000000000000e+00, 5.000000000000e+00, 1.954484639671e+02, 1.250362824898e+04, 1.118196237204e+00, 4.866204000000e-03, 9.999000000000e-01
 3.333969286539e+01, 0.000000000000e+00, 5.000000000000e+00, 4.156871059466e+01, 4.499914956637e+02, 2.121300298552e-01, 7.781307000000e-03, 9.999000000000e-01
 1.111959872627e+01, 0.000000000000e+00, 5.000000000000e+00, 1.816758790764e+01, 1.034851528435e+02, 1.017276525058e-01, 4.115203000000e-03, 9.993000000000e-01
 3.712902484189e+00, 0.000000000000e+00, 5.000000000000e+00, 5.980049965181e+00, 1.097630111949e+01, 3.313050123299e-02, 1.074220900000e-02, 9.963000000000e-01
 1.244004541975e+00, 0.000000000000e+00, 5.000000000000e+00, 2.162727821944e+00, 8.370058902058e-01, 9.148802600372e-03, 5.307104000000e-03, 9.780000000000e-01
 4.210389308907e-01, 0.000000000000e+00, 5.000000000000e+00, 1.523328677885e+00, 2.169885410608e-02, 1.473053091578e-03, 7.072206000000e-03, 9.008000000000e-01
 1.467175011730e-01, 0.000000000000e+00, 5.000000000000e+00, 2.778204433232e+00, 1.824306864768e+00, 1.350669043388e-02, 6.297206000000e-03, 5.780000000000e-01
 5.527815340948e-02, 0.000000000000e+00, 5.000000000000e+00, 6.730885294495e+00, 1.730488771258e+01, 4.159914387650e-02, 5.422204000000e-03, 7.000000000000e-02
 2.480175662765e-02, 0.000000000000e+00, 5.000000000000e+00,-3.622397010649e+02, 1.980392823235e+04, 1.407264304683e+00, 6.016505000000e-03, 4.000000000000e-04
 1.463663400020e-02, 0.000000000000e+00, 5.000000000000e+00,-1.400542812082e+03, 2.852141303237e+05, 5.340544263684e+00, 5.157104000000e-03, 1.000000000000e-04
 1.121398295868e-02, 0.000000000000e+00, 5.000000000000e+00,-1.619307537698e+03, 1.693229501945e+05, 4.114886999597e+00, 5.667305000000e-03, 0.000000000000e+00
