#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 1.042118527293e+07, 1.650302494850e+17, 4.062391530675e+05, 3.991697130000e-01, 9.216700000000e-01
 1.571038812141e+01, 1.000000000000e+02, 1.000000000000e+00,-8.587780371544e+02, 2.432190997915e+06, 1.559548331382e+00, 4.876001330000e-01, 7.494870000000e-01
 1.570992669510e+01, 9.999846483584e+01, 1.000000000000e+00,-1.075126642802e+03, 3.745858593441e+06, 1.935422071136e+00, 4.538875140000e-01, 7.494920000000e-01
 1.570988055247e+01, 9.999831131943e+01, 1.000000000000e+00, 4.174643871916e+01, 2.351144057221e+02, 1.533344076592e-02, 5.737794270000e-01, 9.993670000000e-01
 1.570992208084e+01, 9.999844948420e+01, 1.000000000000e+00,-8.548697116677e+02, 2.411843514565e+06, 1.553011112183e+00, 5.567692910000e-01, 7.495190000000e-01
 1.570992623367e+01, 9.999846330068e+01, 1.000000000000e+00,-2.636363420756e+03, 2.151733640004e+07, 4.638678303142e+00, 4.556269110000e-01, 7.495240000000e-01
 1.000000000000e-02, 1.995981120345e+01, 1.000000000000e+00,               -nan,               -nan,               -nan, 3.678227520000e-01, 0.000000000000e+00
 7.859963116836e+00, 5.997913725206e+01, 1.000000000000e+00, 9.123602721973e+05, 2.501250149601e+12, 1.581534112690e+03, 3.376534980000e-01, 4.990560000000e-01
 1.056002188845e+01, 7.374411050394e+01, 1.000000000000e+00, 2.647074340922e+01, 1.011618028958e+02, 1.005792239460e-02, 3.444318100000e-01, 9.987660000000e-01
 1.409705565303e+01, 9.177600509544e+01, 1.000000000000e+00, 3.670844447114e+01, 1.852341524477e+02, 1.361007540198e-02, 4.220934330000e-01, 9.991770000000e-01
 1.526414435190e+01, 9.772585511036e+01, 1.000000000000e+00, 4.029085380754e+01, 2.253183440435e+02, 1.501060771733e-02, 2.970526400000e-01, 9.993260000000e-01
 1.562482873348e+01, 9.956463392399e+01, 1.000000000000e+00, 4.143919128307e+01, 2.376977182697e+02, 1.541744850063e-02, 3.073792370000e-01, 9.993320000000e-01
 1.570414903813e+01, 9.996901100024e+01, 1.000000000000e+00,-8.093471639364e+02, 2.171331797729e+06, 1.473543958533e+00, 3.097895350000e-01, 7.495100000000e-01
 1.570986846172e+01, 9.999816877767e+01, 1.000000000000e+00, 4.176002034940e+01, 2.381240053328e+02, 1.543126713309e-02, 2.860161390000e-01, 9.993720000000e-01
 1.570992565595e+01, 9.999846035545e+01, 1.000000000000e+00,-1.375917893853e+03, 2.281138595675e+06, 1.510343866699e+00, 3.369797290000e-01, 4.996550000000e-01
 1.570992622790e+01, 9.999846327123e+01, 1.000000000000e+00, 4.187310862334e+01, 2.393823782934e+02, 1.547198688900e-02, 2.796985380000e-01, 9.992660000000e-01
 1.570992623361e+01, 9.999846330038e+01, 1.000000000000e+00,-1.214372491212e+02, 3.296557153994e+05, 5.741565251736e-01, 2.813707380000e-01, 9.244880000000e-01
