#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 4.000000000000e+00, 1.000000000000e+00, 5.000000000000e+00, 1.462029150254e-01, 5.572193110537e-01, 7.464712392676e-04, 3.704997810000e-01, 9.878900000000e-01
 4.000962805867e+00, 1.267781070869e+00, 5.000000000000e+00, 1.348785283394e-01, 3.941276652946e-01, 6.277958786856e-04, 4.701897200000e-01, 9.864570000000e-01
 4.000057624679e+00, 1.130853970967e+00, 5.000000000000e+00, 1.342069148222e-01, 1.661122614328e-03, 4.075687198900e-05, 3.847047000000e-01, 9.874400000000e-01
 3.997311822017e+00, 1.117953708422e+00, 5.000000000000e+00, 1.339038279533e-01, 2.595971946612e-03, 5.095068151273e-05, 3.680799700000e-01, 9.873850000000e-01
 3.989793676311e+00, 1.105557054906e+00, 5.000000000000e+00, 1.332962499285e-01, 4.022606313100e-03, 5.789794407044e-05, 4.105011410000e-01, 9.873791666667e-01
 3.970115128262e+00, 1.090225956456e+00, 5.000000000000e+00, 1.330869695449e-01, 1.102129102373e-02, 9.583532327091e-05, 3.860838960000e-01, 9.871866666667e-01
 3.966911308667e+00, 1.095188956422e+00, 5.000000000000e+00, 1.341357180505e-01, 1.899199047329e-02, 1.148428590428e-04, 4.702773430000e-01, 9.872472222222e-01
 3.970081676613e+00, 1.090277776019e+00, 5.000000000000e+00, 1.334834995696e-01, 1.283944836107e-02, 9.442607470438e-05, 4.783822220000e-01, 9.873055555556e-01
 3.970114793746e+00, 1.090226474652e+00, 5.000000000000e+00, 1.340433276579e-01, 2.078964858657e-02, 1.096861278182e-04, 5.639751420000e-01, 9.871440972222e-01
 3.970115124917e+00, 1.090225961638e+00, 5.000000000000e+00, 1.338035834213e-01, 2.404186853337e-02, 1.076766701914e-04, 6.905305770000e-01, 9.871233603395e-01
 3.970115128229e+00, 1.090225956508e+00, 5.000000000000e+00, 1.336814587562e-01, 1.606145567812e-02, 8.034138915262e-05, 8.385711940000e-01, 9.872833879887e-01
 3.970115128262e+00, 1.090225956456e+00, 5.000000000000e+00, 1.336691977546e-01, 1.650379123852e-02, 7.434437633968e-05, 1.211095894000e+00, 9.873077015818e-01
 3.965394476624e+00, 1.101465124471e+00, 5.000000000000e+00, 1.331643797686e-01, 6.762540660739e-03, 4.344308240045e-05, 1.328888801000e+00, 9.872158250493e-01
 3.969411349179e+00, 1.091901549566e+00, 5.000000000000e+00, 1.332411247870e-01, 1.122986926561e-02, 5.598259651525e-05, 1.385597920000e+00, 9.872956424182e-01
 3.970100086952e+00, 1.090261767573e+00, 5.000000000000e+00, 1.340131853196e-01, 2.267568819282e-02, 7.261984247845e-05, 1.970541688000e+00, 9.872787579748e-01
 3.970114977849e+00, 1.090226314567e+00, 5.000000000000e+00, 1.340344671707e-01, 2.322764738155e-02, 7.349836472049e-05, 1.689654223000e+00, 9.871734046294e-01
 3.970115126758e+00, 1.090225960037e+00, 5.000000000000e+00, 1.336576757227e-01, 1.941302806051e-02, 6.133822681207e-05, 2.175182301000e+00, 9.873116584906e-01
 3.970115128247e+00, 1.090225956492e+00, 5.000000000000e+00, 1.349270647545e-01, 5.280790272061e-02, 9.235137899185e-05, 2.595389408000e+00, 9.872344281051e-01
 3.970115128262e+00, 1.090225956456e+00, 5.000000000000e+00, 1.337159226345e-01, 1.910992735407e-02, 5.555503722176e-05, 2.551822002000e+00, 9.872106867675e-01
 3.970115128262e+00, 1.090225956456e+00, 5.000000000000e+00, 1.335502971275e-01, 1.455957716746e-02, 4.849180009619e-05, 2.668657125000e+00, 9.873276168930e-01
 3.970115128262e+00, 1.090225956456e+00, 5.000000000000e+00, 1.344063619324e-01, 3.323909577169e-02, 6.688486510161e-05, 3.002365185000e+00, 9.872172305009e-01
 3.970115128262e+00, 1.090225956456e+00, 5.000000000000e+00, 1.332787484196e-01, 1.399252756978e-02, 4.339616389262e-05, 2.865458419000e+00, 9.873205941255e-01
 3.970115128262e+00, 1.090225956456e+00, 5.000000000000e+00, 1.352607587599e-01, 5.485417701587e-02, 8.592273783653e-05, 2.767922311000e+00, 9.871864098368e-01
