#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 2.000000000000e+00, 3.812558308366e+00, 5.000000000000e+00,-1.969654354138e+10, 1.163825029864e+21, 3.411487988934e+08, 4.670172000000e-02, 5.879000000000e-01
 2.000000000000e+00, 6.354263847298e+00, 5.000000000000e+00,-2.167391214456e+08, 1.396115247549e+17, 3.736462561768e+06, 4.592261800000e-02, 3.044000000000e-01
 2.000000000000e+00, 7.201499026920e+00, 5.000000000000e+00,-2.373727241166e+08, 1.399170276931e+17, 3.740548458356e+06, 5.037652000000e-02, 7.190000000000e-02
 2.000000000000e+00, 7.483910753460e+00, 5.000000000000e+00,-9.742938134475e+10, 2.839301007672e+22, 1.685022554054e+09, 4.489401800000e-02, 7.090000000000e-02
 2.000000000000e+00, 7.578047995649e+00, 5.000000000000e+00,-3.266757146597e+13, 3.201508242821e+27, 5.658187203355e+11, 4.568941800000e-02, 1.143000000000e-01
 2.000000000000e+00, 7.609427085975e+00, 5.000000000000e+00,-9.085898591539e+07, 2.414341903972e+16, 1.553815273439e+06, 4.663291900000e-02, 1.177000000000e-01
 2.000000000000e+00, 7.619886773146e+00, 5.000000000000e+00,-3.339343340332e+08, 2.701652005667e+17, 5.197741822818e+06, 4.661521800000e-02, 0.000000000000e+00
 2.000000000000e+00, 7.623373335536e+00, 5.000000000000e+00,-3.401439289558e+11, 3.464501100603e+23, 5.886001274722e+09, 4.656251900000e-02, 9.270000000000e-02
 2.000000000000e+00, 7.624535522999e+00, 5.000000000000e+00,-1.638593206311e+12, 8.053840478610e+24, 2.837928906546e+10, 4.548371900000e-02, 0.000000000000e+00
 2.000000000000e+00, 7.624922918821e+00, 5.000000000000e+00,-9.049982296058e+08, 8.039744643559e+17, 8.966462314402e+06, 4.515761800000e-02, 1.615000000000e-01
