#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 1.872519657500e+00, 4.232493075635e-01, 2.057302378270e-03, 4.545999100000e-02, 9.739200000000e-01
 6.000000000000e-02, 0.000000000000e+00, 5.000000000000e+00, 6.353447608551e+00, 1.229562109403e+01, 1.108856216740e-02, 4.468949000000e-02, 9.247000000000e-02
 4.084759096213e-01, 0.000000000000e+00, 5.000000000000e+00, 1.528438994700e+00, 3.199147453144e-02, 5.656100647216e-04, 4.338949100000e-02, 9.013600000000e-01
 6.482770142575e-01, 0.000000000000e+00, 5.000000000000e+00, 1.550144865094e+00, 5.107406381453e-02, 7.146612051492e-04, 4.574519100000e-02, 9.510100000000e-01
 4.997947214752e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999400397e+00, 1.259262738199e-07, 1.122168765471e-06, 4.285029100000e-02, 9.260000000000e-01
 4.999405793715e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999129247e+00, 1.068163564765e-08, 3.268277168120e-07, 4.440569100000e-02, 9.265400000000e-01
 5.000010261994e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999993768e+00, 3.131012141487e-12, 5.595544782671e-09, 4.481709000000e-02, 9.262800000000e-01
 4.999411838398e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500000164126e+00, 1.027474964760e-08, 3.205425033845e-07, 4.503969000000e-02, 9.271000000000e-01
 4.999405854162e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999544978e+00, 1.084375201859e-08, 3.292985274579e-07, 4.438359000000e-02, 9.271100000000e-01
 4.999405794319e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500000468506e+00, 1.054457021010e-08, 3.247240399185e-07, 4.327499000000e-02, 9.251200000000e-01
 4.999405793721e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499998175146e+00, 1.078470659354e-08, 3.284007703027e-07, 4.443099000000e-02, 9.273700000000e-01
 5.003035963131e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499995155997e+00, 2.746323437337e-07, 1.657203499072e-06, 5.013238900000e-02, 9.258200000000e-01
 5.000012616040e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999984079e+00, 4.693325377890e-12, 6.850784902396e-09, 6.303598600000e-02, 9.249100000000e-01
 5.002981960135e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499998518578e+00, 2.640994808063e-07, 1.625113783113e-06, 4.958238900000e-02, 9.279500000000e-01
 5.003035423101e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499998618688e+00, 2.775939547168e-07, 1.666115106218e-06, 4.327269000000e-02, 9.271600000000e-01
 5.003035957731e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499997245407e+00, 2.720228828101e-07, 1.649311622496e-06, 4.707599000000e-02, 9.252400000000e-01
 5.003035963077e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500005295270e+00, 2.754830247402e-07, 1.659768130614e-06, 4.376179100000e-02, 9.268900000000e-01
 5.003035963130e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500004596187e+00, 2.802078752881e-07, 1.673941084053e-06, 4.565439000000e-02, 9.259500000000e-01
 4.984949512139e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500006077695e+00, 6.764793634223e-06, 8.224836554135e-06, 4.914488900000e-02, 9.250800000000e-01
 5.001693833167e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500003191846e+00, 8.752104305168e-08, 9.355268197742e-07, 4.513469000000e-02, 9.253400000000e-01
 5.003022541831e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499998120510e+00, 2.692005132389e-07, 1.640733108214e-06, 4.433739000000e-02, 9.265500000000e-01
 5.003035828918e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499993001751e+00, 2.745545466504e-07, 1.656968758457e-06, 4.536759000000e-02, 9.273600000000e-01
 5.002474558258e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500005706282e+00, 1.847797824423e-07, 1.359337273977e-06, 4.455779100000e-02, 9.261700000000e-01
 5.003030216211e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500001448659e+00, 2.741680428656e-07, 1.655802049961e-06, 4.765039000000e-02, 9.264200000000e-01
 5.003035772791e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500004025225e+00, 2.816190742198e-07, 1.678150989094e-06, 4.467359000000e-02, 9.277100000000e-01
 5.003035828357e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500009557384e+00, 2.843400841540e-07, 1.686238666838e-06, 4.784669000000e-02, 9.263800000000e-01
 5.003035828912e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500010550621e+00, 2.853156771109e-07, 1.689128997770e-06, 4.374749000000e-02, 9.263600000000e-01
