#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 4.000000000000e+00, 1.000000000000e+00, 5.000000000000e+00, 1.459458739815e-01, 5.896741955779e-01, 7.679024648859e-04, 3.164179090000e-01, 9.879250000000e-01
 4.001577553292e+00, 1.000000000000e+00, 5.000000000000e+00, 1.424979021837e-01, 3.598377499913e-01, 5.998647764216e-04, 3.150206050000e-01, 9.882100000000e-01
 4.000916042930e+00, 1.000000000000e+00, 5.000000000000e+00, 1.404049727927e-01, 2.770674919952e-01, 5.263720091297e-04, 3.404153050000e-01, 9.879190000000e-01
 4.000849891893e+00, 1.000000000000e+00, 5.000000000000e+00, 1.467362481455e-01, 6.938234593341e-01, 8.329606589354e-04, 3.370431040000e-01, 9.877700000000e-01
 4.000909427826e+00, 1.000000000000e+00, 5.000000000000e+00, 1.444047314708e-01, 4.977855960264e-01, 7.055392235917e-04, 3.464215020000e-01, 9.878580000000e-01
 4.000915381419e+00, 1.000000000000e+00, 5.000000000000e+00, 1.430389128534e-01, 3.878195891758e-01, 6.227516271964e-04, 3.312020010000e-01, 9.877220000000e-01
 4.000915976779e+00, 1.000000000000e+00, 5.000000000000e+00, 1.453818777028e-01, 5.530841820584e-01, 7.436962969239e-04, 3.119052000000e-01, 9.879740000000e-01
 4.000916036315e+00, 1.000000000000e+00, 5.000000000000e+00, 1.473132925897e-01, 8.020481040788e-01, 8.955713841335e-04, 3.213085970000e-01, 9.877340000000e-01
 4.000916042268e+00, 1.000000000000e+00, 5.000000000000e+00, 1.466509391317e-01, 7.462522498878e-01, 8.638589293906e-04, 3.277371970000e-01, 9.879820000000e-01
 4.000916042864e+00, 1.000000000000e+00, 5.000000000000e+00, 1.426077792846e-01, 4.474341564866e-01, 6.689051924500e-04, 3.188674960000e-01, 9.882910000000e-01
 4.000916042923e+00, 1.000000000000e+00, 5.000000000000e+00, 1.460277138185e-01, 6.063146193504e-01, 7.786620700602e-04, 3.213073930000e-01, 9.880530000000e-01
 4.000916042929e+00, 1.000000000000e+00, 5.000000000000e+00, 1.439545194092e-01, 4.768782338691e-01, 6.905637073211e-04, 3.206596930000e-01, 9.879390000000e-01
 4.000916042930e+00, 1.000000000000e+00, 5.000000000000e+00, 1.419924190449e-01, 3.305022487229e-01, 5.748932498498e-04, 3.232712920000e-01, 9.880400000000e-01
 3.999509807195e+00, 1.000000000000e+00, 5.000000000000e+00, 1.435792860128e-01, 4.235503140232e-01, 6.508074323663e-04, 3.204889890000e-01, 9.883020000000e-01
 4.000901980572e+00, 1.000000000000e+00, 5.000000000000e+00, 1.409684474600e-01, 3.507519843675e-01, 5.922431800937e-04, 3.241745890000e-01, 9.879840000000e-01
 3.999287567200e+00, 1.000000000000e+00, 5.000000000000e+00, 1.436565421784e-01, 5.415087754584e-01, 7.358727984227e-04, 3.235155880000e-01, 9.879970000000e-01
 4.000885836439e+00, 1.000000000000e+00, 5.000000000000e+00, 1.427331384339e-01, 4.083902344605e-01, 6.390541717730e-04, 3.071266860000e-01, 9.879680000000e-01
 4.000901819131e+00, 1.000000000000e+00, 5.000000000000e+00, 1.571710868844e-01, 2.082121362525e+00, 1.442955772893e-03, 3.466380840000e-01, 9.877120000000e-01
 4.000901978958e+00, 1.000000000000e+00, 5.000000000000e+00, 1.419728037912e-01, 3.641728065524e-01, 6.034673202025e-04, 3.111058840000e-01, 9.881090000000e-01
 4.000901980556e+00, 1.000000000000e+00, 5.000000000000e+00, 1.423637187242e-01, 4.627890285398e-01, 6.802859902569e-04, 3.252377800000e-01, 9.879120000000e-01
 4.000901980572e+00, 1.000000000000e+00, 5.000000000000e+00, 1.464182520825e-01, 6.163054156668e-01, 7.850512184990e-04, 3.165540810000e-01, 9.880990000000e-01
 4.000901980572e+00, 1.000000000000e+00, 5.000000000000e+00, 1.408036723855e-01, 3.034251993645e-01, 5.508404481921e-04, 3.235357800000e-01, 9.879850000000e-01
