#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 1.859097451378e+00, 4.001705719822e-01, 6.325903666530e-03, 4.866801000000e-03, 9.752000000000e-01
 6.000000000000e-02, 0.000000000000e+00, 5.000000000000e+00, 6.543750151858e+00, 1.225564829413e+01, 3.500806806171e-02, 5.959001000000e-03, 9.500000000000e-02
 4.101812871728e-01, 0.000000000000e+00, 5.000000000000e+00, 1.529935112294e+00, 3.008467784078e-02, 1.734493523792e-03, 4.515601000000e-03, 9.059000000000e-01
 6.509350206799e-01, 0.000000000000e+00, 5.000000000000e+00, 1.552121912139e+00, 5.105107466061e-02, 2.259448487145e-03, 6.415202000000e-03, 9.521000000000e-01
 5.013477820682e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500066579386e+00, 5.917324585414e-06, 2.432555155678e-05, 5.444301000000e-03, 9.341000000000e-01
 5.002743819274e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499986156409e+00, 2.136162199627e-07, 4.621863476594e-06, 7.819302000000e-03, 9.263000000000e-01
 5.000427100769e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499998421709e+00, 4.883211507681e-09, 6.987997930510e-07, 8.208501000000e-03, 9.269000000000e-01
 5.002720652089e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500002711765e+00, 2.182726901506e-07, 4.671966290017e-06, 5.702801000000e-03, 9.248000000000e-01
 5.002743587602e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500024567053e+00, 2.275857775938e-07, 4.770595115851e-06, 4.605001000000e-03, 9.302000000000e-01
 5.002743816958e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499987386351e+00, 2.155113653431e-07, 4.642320167148e-06, 6.491801000000e-03, 9.245000000000e-01
 5.002743819251e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499997994227e+00, 2.342289005972e-07, 4.839720039395e-06, 4.237601000000e-03, 9.221000000000e-01
 5.002743819274e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499986237548e+00, 2.325794182410e-07, 4.822648838978e-06, 7.353502000000e-03, 9.232000000000e-01
 4.987177369582e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500013584399e+00, 5.274161076144e-06, 2.296554174441e-05, 5.559601000000e-03, 9.259000000000e-01
 5.002486187142e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500004946006e+00, 1.916881712381e-07, 4.378220771479e-06, 5.581101000000e-03, 9.275000000000e-01
 5.002741242953e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499994871923e+00, 2.229400983986e-07, 4.721653295178e-06, 6.075002000000e-03, 9.252000000000e-01
 5.002743793511e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500005231672e+00, 2.406673391028e-07, 4.905785758701e-06, 5.611701000000e-03, 9.292000000000e-01
 5.002743819017e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999115556e+00, 2.302781643367e-07, 4.798730710685e-06, 5.444101000000e-03, 9.244000000000e-01
 5.002743819272e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500011661607e+00, 2.472720285507e-07, 4.972645458412e-06, 4.497000000000e-03, 9.252000000000e-01
 5.002743819274e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500018522838e+00, 2.444207905111e-07, 4.943893106765e-06, 5.801802000000e-03, 9.267000000000e-01
 5.002743819274e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499978437925e+00, 2.050402848929e-07, 4.528137419435e-06, 6.029901000000e-03, 9.262000000000e-01
 4.987802307462e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999333129e+00, 4.665676038001e-06, 2.160017601317e-05, 4.543501000000e-03, 9.264000000000e-01
 5.002438964126e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500008534229e+00, 1.697777674042e-07, 4.120409778216e-06, 6.103601000000e-03, 9.262000000000e-01
 5.002740770723e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500029609323e+00, 2.291770002988e-07, 4.787243468832e-06, 5.619501000000e-03, 9.308000000000e-01
 5.002743788789e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499988393779e+00, 2.210963115868e-07, 4.702087957352e-06, 6.297201000000e-03, 9.257000000000e-01
 5.002743818969e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499997104278e+00, 2.253429144144e-07, 4.747029749374e-06, 5.394201000000e-03, 9.260000000000e-01
 5.002743819271e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499990825945e+00, 2.295223547279e-07, 4.790849139014e-06, 4.453001000000e-03, 9.253000000000e-01
 5.002743819274e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500006007336e+00, 2.345826605692e-07, 4.843373417043e-06, 4.991101000000e-03, 9.255000000000e-01
 5.002743819274e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500015224834e+00, 2.352325033761e-07, 4.850077353776e-06, 8.566802000000e-03, 9.270000000000e-01
 5.002743819274e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500014421700e+00, 2.331994250817e-07, 4.829072634386e-06, 4.004201000000e-03, 9.294000000000e-01
 5.002743819274e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499998822310e+00, 2.144499739386e-07, 4.630874366020e-06, 5.305501000000e-03, 9.292000000000e-01
 5.002743819274e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500011671141e+00, 2.371651579034e-07, 4.869960553263e-06, 4.901901000000e-03, 9.272000000000e-01
