#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 1.872262715735e+00, 4.208310099520e-01, 2.051416607986e-03, 4.347769500000e-02, 9.730400000000e-01
 6.000000000000e-02, 0.000000000000e+00, 5.000000000000e+00, 6.199243112544e+00, 1.278761812085e+01, 1.130823510582e-02, 4.930789500000e-02, 9.475000000000e-02
 4.057691221942e-01, 0.000000000000e+00, 5.000000000000e+00, 1.535388298903e+00, 3.235980277976e-02, 5.688567726569e-04, 4.477239500000e-02, 8.979100000000e-01
 6.453817589326e-01, 0.000000000000e+00, 5.000000000000e+00, 1.547665709107e+00, 4.992699818987e-02, 7.065903918811e-04, 4.561469500000e-02, 9.484400000000e-01
 5.059443423619e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500177310407e+00, 1.057163955177e-04, 3.251405780854e-05, 4.412409500000e-02, 9.270000000000e-01
 5.014812445099e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499931204334e+00, 6.299913831695e-06, 7.937199652078e-06, 4.830399500000e-02, 9.254900000000e-01
 5.000701819996e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999004824e+00, 1.433447621710e-08, 3.786089832149e-07, 4.716329500000e-02, 9.270900000000e-01
 5.014431460585e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500020027992e+00, 6.291810139334e-06, 7.932093128131e-06, 4.284889600000e-02, 9.265400000000e-01
 5.014808635254e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500026207739e+00, 6.610266740291e-06, 8.130354691089e-06, 4.554429500000e-02, 9.270500000000e-01
 5.014812407001e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500018336783e+00, 6.568619953624e-06, 8.104702310156e-06, 4.516859500000e-02, 9.274900000000e-01
 5.014812444718e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500032273669e+00, 6.597754113730e-06, 8.122656039578e-06, 5.070579400000e-02, 9.270700000000e-01
 5.014812445095e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500061634697e+00, 6.557277156220e-06, 8.097701622201e-06, 5.332749400000e-02, 9.269800000000e-01
 4.929875814059e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499950136681e+00, 1.553028800876e-04, 3.940848640682e-05, 5.558859400000e-02, 9.248900000000e-01
 4.964535116522e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500093391352e+00, 3.755752957298e-05, 1.937976511028e-05, 5.107399400000e-02, 9.243900000000e-01
 5.012407792582e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500007329859e+00, 4.590550029844e-06, 6.775359791070e-06, 5.552459300000e-02, 9.272300000000e-01
 5.014788398574e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500005115274e+00, 6.484918632684e-06, 8.052899249763e-06, 4.707859400000e-02, 9.255200000000e-01
 5.014812204634e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500022278227e+00, 6.464121085542e-06, 8.039975799430e-06, 4.798529500000e-02, 9.264500000000e-01
 5.014812442695e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500008043080e+00, 6.500609964554e-06, 8.062636023382e-06, 4.351489500000e-02, 9.268600000000e-01
 5.014812445075e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500038873332e+00, 6.509656322333e-06, 8.068244122691e-06, 4.585629500000e-02, 9.260200000000e-01
 5.014812445099e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500020899184e+00, 6.552206561170e-06, 8.094570131372e-06, 4.673169400000e-02, 9.269200000000e-01
 5.014812445099e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999799665e+00, 6.539936886985e-06, 8.086987626419e-06, 4.731419500000e-02, 9.272100000000e-01
 5.014812445099e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500032730441e+00, 6.611344491597e-06, 8.131017458841e-06, 4.586909500000e-02, 9.269900000000e-01
 5.014812445099e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500029099118e+00, 6.621778789755e-06, 8.137431283737e-06, 4.699839500000e-02, 9.285700000000e-01
