#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 2.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 1.875668286699e-01, 4.213090851480e-03, 6.490832651887e-05, 3.984687400000e-01, 9.907360000000e-01
 2.056174411080e+00, 0.000000000000e+00, 5.000000000000e+00, 1.838487121111e-01, 3.886935773380e-03, 6.234529471725e-05, 4.425384440000e-01, 9.912470000000e-01
 2.083696897279e+00, 0.000000000000e+00, 5.000000000000e+00, 1.823811156347e-01, 3.697717071195e-03, 6.080885684828e-05, 4.039597330000e-01, 9.912560000000e-01
 2.133597592865e+00, 0.000000000000e+00, 5.000000000000e+00, 1.797429611654e-01, 3.442781075762e-03, 5.867521687870e-05, 4.153902340000e-01, 9.916620000000e-01
 2.186735161804e+00, 0.000000000000e+00, 5.000000000000e+00, 1.782798642232e-01, 3.066376428723e-03, 5.537487181677e-05, 3.987127190000e-01, 9.919040000000e-01
 2.843213410661e+00, 0.000000000000e+00, 5.000000000000e+00, 1.590326126656e-01, 9.111468192991e-04, 3.018520861778e-05, 4.294179610000e-01, 9.945260000000e-01
 3.320716898906e+00, 0.000000000000e+00, 5.000000000000e+00, 1.524203771951e-01, 2.632785474205e-04, 1.622586045239e-05, 4.186302650000e-01, 9.957560000000e-01
 3.727434865030e+00, 0.000000000000e+00, 5.000000000000e+00, 1.503859575689e-01, 3.759015317985e-05, 6.131080914476e-06, 3.989882710000e-01, 9.964380000000e-01
 3.934249641679e+00, 0.000000000000e+00, 5.000000000000e+00, 1.500229697297e-01, 2.055664273503e-06, 1.433758791953e-06, 4.109111640000e-01, 9.966060000000e-01
 3.992838517840e+00, 0.000000000000e+00, 5.000000000000e+00, 1.499994546278e-01, 2.439753907660e-08, 1.561971160957e-07, 3.972767670000e-01, 9.967390000000e-01
 3.999930403933e+00, 0.000000000000e+00, 5.000000000000e+00, 1.499994695278e-01, 3.291718302209e-12, 1.814309318228e-09, 4.135901550000e-01, 9.967410000000e-01
 3.995052623386e+00, 0.000000000000e+00, 5.000000000000e+00, 1.499999508935e-01, 1.141290099089e-08, 1.068311798629e-07, 4.303802680000e-01, 9.968230000000e-01
 3.992930456165e+00, 0.000000000000e+00, 5.000000000000e+00, 1.499992287866e-01, 2.402659887239e-08, 1.550051575671e-07, 3.980770650000e-01, 9.967160000000e-01
 4.030608620381e+00, 0.000000000000e+00, 5.000000000000e+00, 1.500094462787e-01, 4.423285687347e-07, 6.650778666703e-07, 4.312703540000e-01, 9.966620000000e-01
 3.994943345334e+00, 0.000000000000e+00, 5.000000000000e+00, 1.499999072201e-01, 1.187060913080e-08, 1.089523250362e-07, 3.938498600000e-01, 9.968300000000e-01
 3.992989408818e+00, 0.000000000000e+00, 5.000000000000e+00, 1.500005001520e-01, 2.280903704391e-08, 1.510266103835e-07, 4.636326350000e-01, 9.965950000000e-01
 3.992931045692e+00, 0.000000000000e+00, 5.000000000000e+00, 1.500006367537e-01, 2.387046555594e-08, 1.545006975904e-07, 4.500473350000e-01, 9.967460000000e-01
 3.992930462060e+00, 0.000000000000e+00, 5.000000000000e+00, 1.500001662810e-01, 2.375796392692e-08, 1.541361862994e-07, 4.322989390000e-01, 9.967600000000e-01
 3.992930456224e+00, 0.000000000000e+00, 5.000000000000e+00, 1.499998798728e-01, 2.341525626697e-08, 1.530204439510e-07, 4.314599360000e-01, 9.967320000000e-01
 3.992930456166e+00, 0.000000000000e+00, 5.000000000000e+00, 1.500016740673e-01, 2.359706952146e-08, 1.536133767660e-07, 4.167095370000e-01, 9.968470000000e-01
 3.992930456165e+00, 0.000000000000e+00, 5.000000000000e+00, 1.499990611098e-01, 2.342892846921e-08, 1.530651118616e-07, 4.020559430000e-01, 9.966660000000e-01
 3.992930456165e+00, 0.000000000000e+00, 5.000000000000e+00, 1.500006752889e-01, 2.327249218839e-08, 1.525532437819e-07, 4.031588360000e-01, 9.968290000000e-01
 3.992930456165e+00, 0.000000000000e+00, 5.000000000000e+00, 1.499993100716e-01, 2.342021367819e-08, 1.530366416195e-07, 4.075564340000e-01, 9.967170000000e-01
 3.992996662801e+00, 0.000000000000e+00, 5.000000000000e+00, 1.500003614876e-01, 2.311843133678e-08, 1.520474640919e-07, 4.159531260000e-01, 9.968190000000e-01
 3.992931118231e+00, 0.000000000000e+00, 5.000000000000e+00, 1.499966519297e-01, 2.424823001646e-08, 1.557184318456e-07, 4.077469270000e-01, 9.967790000000e-01
