#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 1.875687084253e+00, 4.222026806917e-01, 6.497712525895e-04, 4.185612540000e-01, 9.736890000000e-01
 6.000000000000e-02, 0.000000000000e+00, 5.000000000000e+00, 6.414588985809e+00, 1.225301604318e+01, 3.500430836795e-03, 4.989165230000e-01, 9.412100000000e-02
 4.090860251321e-01, 0.000000000000e+00, 5.000000000000e+00, 1.530636212398e+00, 3.061070717034e-02, 1.749591585781e-04, 5.657260960000e-01, 9.003030000000e-01
 6.435827322806e-01, 0.000000000000e+00, 5.000000000000e+00, 1.547992476564e+00, 4.878647475175e-02, 2.208766052613e-04, 4.253414450000e-01, 9.496940000000e-01
 5.020619393595e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500007007556e+00, 1.266269025522e-05, 3.558467402580e-06, 4.744635250000e-01, 9.267170000000e-01
 5.005485146818e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500002948835e+00, 9.005880027026e-07, 9.489931520841e-07, 4.261857410000e-01, 9.265190000000e-01
 4.999950995341e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500000003802e+00, 7.212562434331e-11, 8.492680633540e-09, 4.105290460000e-01, 9.261760000000e-01
 5.000000190785e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999999936e+00, 1.332263519110e-15, 3.650018519282e-11, 4.082781440000e-01, 9.261160000000e-01
 5.000000000418e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500000000000e+00,-2.220446049255e-16,               -nan, 4.671237210000e-01, 9.258600000000e-01
 5.000000188882e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999999965e+00, 1.110221831450e-15, 3.331999146833e-11, 5.425100140000e-01, 9.262210000000e-01
 5.000000190766e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500000000016e+00, 8.881781559370e-16, 2.980231796248e-11, 4.905401750000e-01, 9.258930000000e-01
 5.000000190785e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999999973e+00, 1.110222274639e-15, 3.331999811884e-11, 4.675554760000e-01, 9.262780000000e-01
 5.000000190785e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500000000262e+00, 1.332198835736e-15, 3.649929911295e-11, 4.255732870000e-01, 9.264120000000e-01
 5.000000190785e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500000000065e+00, 1.554308008060e-15, 3.942471316395e-11, 4.471885770000e-01, 9.266190000000e-01
 4.999999047296e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500000000175e+00, 2.731145576360e-14, 1.652617795003e-10, 4.189792850000e-01, 9.260280000000e-01
 5.000000179351e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500000000040e+00, 1.110221439847e-15, 3.331998559194e-11, 4.308646790000e-01, 9.266430000000e-01
 5.000000190671e-01, 0.000000000000e+00, 5.000000000000e+00, 1.500000000058e+00, 1.110219677752e-15, 3.331995914991e-11, 4.218941800000e-01, 9.264630000000e-01
 5.000000190784e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999999938e+00, 1.110219231125e-15, 3.331995244782e-11, 4.014611850000e-01, 9.263440000000e-01
 5.000000190785e-01, 0.000000000000e+00, 5.000000000000e+00, 1.499999999847e+00, 6.661105415873e-16, 2.580911741202e-11, 4.272789750000e-01, 9.262020000000e-01
