#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 4.000000000000e+00, 1.000000000000e+00, 5.000000000000e+00, 1.419866504086e-01, 4.567641948082e-01, 6.758433211982e-04, 3.145537650000e-01, 9.786330000000e-01
 3.998817008670e+00, 1.212617381197e+00, 5.000000000000e+00, 1.387136828582e-01, 1.550251081568e-02, 1.245090792500e-04, 3.181419140000e-01, 9.762350000000e-01
 3.996650121670e+00, 1.168487770429e+00, 5.000000000000e+00, 1.355139288979e-01, 7.755646043423e-03, 8.806614584176e-05, 4.247832930000e-01, 9.764460000000e-01
 3.996024669542e+00, 1.155750161618e+00, 5.000000000000e+00, 1.350778162530e-01, 4.245862676954e-03, 6.516028450639e-05, 3.748211920000e-01, 9.763590000000e-01
 3.965646384025e+00, 1.026335468386e+00, 5.000000000000e+00, 1.351945155734e-01, 1.026990451977e-01, 2.925449327278e-04, 4.394398900000e-01, 9.781208333333e-01
 3.978422085578e+00, 1.080761301484e+00, 5.000000000000e+00, 1.346858394102e-01, 3.738915114789e-02, 1.611356208203e-04, 5.209789840000e-01, 9.772743055556e-01
 3.984035749004e+00, 1.122021079014e+00, 5.000000000000e+00, 1.337785186836e-01, 1.701507550657e-03, 3.137943150290e-05, 6.998891750000e-01, 9.771469907407e-01
 3.979240268791e+00, 1.110614630484e+00, 5.000000000000e+00, 1.335732815016e-01, 4.082903230691e-03, 4.860855090891e-05, 7.071941710000e-01, 9.769415509259e-01
 3.972060316704e+00, 1.105159308560e+00, 5.000000000000e+00, 1.329062125334e-01, 3.552724677401e-03, 4.139217849879e-05, 7.190598640000e-01, 9.770052083333e-01
 3.971342321495e+00, 1.104613776367e+00, 5.000000000000e+00, 1.329465423226e-01, 3.381058296147e-03, 4.037976967099e-05, 8.140304540000e-01, 9.768822337963e-01
 3.947648479608e+00, 1.086611214016e+00, 5.000000000000e+00, 1.330990797784e-01, 1.413136660311e-02, 7.535966626606e-05, 9.102346410000e-01, 9.769491062243e-01
 3.955044795254e+00, 1.099117063855e+00, 5.000000000000e+00, 1.330770604842e-01, 6.123209751502e-03, 4.528410931627e-05, 1.177379149000e+00, 9.769305528764e-01
 3.944732106854e+00, 1.098511739469e+00, 5.000000000000e+00, 1.328453064910e-01, 5.610756995998e-03, 3.957094457140e-05, 1.338569001000e+00, 9.767176083814e-01
 3.943700838014e+00, 1.098451207030e+00, 5.000000000000e+00, 1.326779916699e-01, 4.965882679629e-03, 3.398390584307e-05, 1.605266373000e+00, 9.767748201318e-01
 3.942566442290e+00, 1.098384621348e+00, 5.000000000000e+00, 1.328791571535e-01, 6.229041363719e-03, 3.474522939608e-05, 1.807874382000e+00, 9.767580995764e-01
 3.911541320773e+00, 1.096563538240e+00, 5.000000000000e+00, 1.329728193067e-01, 8.249802854441e-03, 3.650192009172e-05, 2.307908911000e+00, 9.765490496036e-01
 3.764589181895e+00, 1.087937881203e+00, 5.000000000000e+00, 1.331293471166e-01, 2.284598720635e-02, 5.545085152096e-05, 2.565880657000e+00, 9.752843845558e-01
 3.882346543973e+00, 1.094849890968e+00, 5.000000000000e+00, 1.326676314551e-01, 8.100571323036e-03, 3.014188837324e-05, 3.290477607000e+00, 9.763901151356e-01
 3.406902800260e+00, 1.088358431574e+00, 5.000000000000e+00, 1.317505557439e-01, 1.271942510566e-02, 3.776994681425e-05, 2.970034953000e+00, 9.717195732303e-01
 3.479098581102e+00, 1.099650294608e+00, 5.000000000000e+00, 1.384519371150e-01, 9.771127943475e-02, 1.046851264678e-04, 3.315291669000e+00, 9.718466467835e-01
 3.407624758068e+00, 1.088471350204e+00, 5.000000000000e+00, 1.314853289629e-01, 1.152577670520e-02, 3.595404294341e-05, 3.124499084000e+00, 9.715945184978e-01
 3.381480710647e+00, 1.090961626898e+00, 5.000000000000e+00, 1.323821154866e-01, 1.772953010524e-02, 4.459244083436e-05, 3.373132282000e+00, 9.712443652469e-01
 3.407363317594e+00, 1.088496252971e+00, 5.000000000000e+00, 1.318529426097e-01, 1.440065838501e-02, 4.018868593211e-05, 3.114808124000e+00, 9.715913781099e-01
 3.407622143664e+00, 1.088471599232e+00, 5.000000000000e+00, 1.317545602356e-01, 1.353210259681e-02, 3.895787618251e-05, 3.201315231000e+00, 9.716659623225e-01
 3.407624731924e+00, 1.088471352695e+00, 5.000000000000e+00, 1.338154527951e-01, 4.314885249708e-02, 6.350482144208e-05, 3.787836675000e+00, 9.714628379843e-01
 3.407624757807e+00, 1.088471350229e+00, 5.000000000000e+00, 1.319310291339e-01, 1.527271367254e-02, 3.778158548261e-05, 3.637963026000e+00, 9.715480771100e-01
