#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 9.000000000000e-01, 1.000000000000e+00, 1.000000000000e+00, 5.046046145372e-01, 5.068602385640e-01, 7.119411763369e-04, 1.028384720000e-01, 9.846530000000e-01
 3.399334311364e-01, 1.000000000000e+00, 1.000000000000e+00, 8.198171672152e-01, 1.336552069363e+00, 1.156093451830e-03, 9.529037300000e-02, 9.341900000000e-01
 8.676714434283e-01, 1.000000000000e+00, 1.000000000000e+00, 5.024547648194e-01, 5.048990325974e-01, 7.105624762098e-04, 1.175362670000e-01, 9.838020000000e-01
 2.915833995888e-01, 1.000000000000e+00, 1.000000000000e+00, 9.302483419997e-01, 1.741542889737e+00, 1.319675297085e-03, 9.882707300000e-02, 9.175890000000e-01
 8.410109987680e-01, 1.000000000000e+00, 1.000000000000e+00, 5.082265956663e-01, 5.196753832191e-01, 7.208851387142e-04, 1.004903720000e-01, 9.829580000000e-01
 8.639674509819e-01, 1.000000000000e+00, 1.000000000000e+00, 5.039538774832e-01, 5.070923298994e-01, 7.121041566368e-04, 1.025882710000e-01, 9.838670000000e-01
 8.672647244032e-01, 1.000000000000e+00, 1.000000000000e+00, 5.039905749858e-01, 5.062709509194e-01, 7.115271961910e-04, 1.147335680000e-01, 9.839940000000e-01
 8.676622647750e-01, 1.000000000000e+00, 1.000000000000e+00, 5.068308344341e-01, 5.126367069473e-01, 7.159865270711e-04, 1.005215710000e-01, 9.837160000000e-01
 8.676713516418e-01, 1.000000000000e+00, 1.000000000000e+00, 5.067957273136e-01, 5.142828701276e-01, 7.171351826034e-04, 9.738137200000e-02, 9.837110000000e-01
 8.676714425104e-01, 1.000000000000e+00, 1.000000000000e+00, 5.027143064698e-01, 5.046506305963e-01, 7.103876621932e-04, 1.023434710000e-01, 9.838350000000e-01
 8.676714434191e-01, 1.000000000000e+00, 1.000000000000e+00, 5.057801237329e-01, 5.107125285517e-01, 7.146415385015e-04, 1.000858710000e-01, 9.839780000000e-01
 8.676714434282e-01, 1.000000000000e+00, 1.000000000000e+00, 5.056829330417e-01, 5.109502854659e-01, 7.148078661192e-04, 1.055904700000e-01, 9.838470000000e-01
 8.676714434283e-01, 1.000000000000e+00, 1.000000000000e+00, 5.034885444371e-01, 5.031499607591e-01, 7.093306427605e-04, 1.069068700000e-01, 9.836420000000e-01
 8.676714434283e-01, 1.000000000000e+00, 1.000000000000e+00, 5.052627950453e-01, 5.124257377998e-01, 7.158391843144e-04, 1.080611690000e-01, 9.838260000000e-01
