#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 5.000000000000e-01, 5.000000000000e+00, 3.989524850226e+00, 9.785313285948e+01, 9.892074244540e-03, 1.080535821000e+00, 8.921620000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 3.546280643206e+00, 1.651127817919e+02, 1.284962185404e-02, 1.085150811000e+00, 6.830010000000e-01
 8.919461042824e-01, 5.000000000000e-01, 5.000000000000e+00, 3.356039957608e+00, 3.091397018197e+01, 5.560033289646e-03, 1.117454006000e+00, 8.775940000000e-01
 7.727217098286e-01, 5.000000000000e-01, 5.000000000000e+00, 2.980341916428e+00, 2.500920595747e+01, 5.000920511013e-03, 1.037322275000e+00, 8.532320000000e-01
 7.394876798777e-01, 5.000000000000e-01, 5.000000000000e+00, 3.095400187528e+00, 4.636042677880e+01, 6.808849152302e-03, 1.060679764000e+00, 8.453680000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 3.465857704978e+00, 1.463125449184e+02, 1.209597226015e-02, 1.397810107000e+00, 6.839310000000e-01
 6.066324503544e-01, 5.000000000000e-01, 5.000000000000e+00, 2.776071315222e+00, 4.980734110966e+01, 7.057431622740e-03, 9.740556570000e-01, 8.022270000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 3.720385789707e+00, 2.017153431053e+02, 1.420265267847e-02, 8.534114690000e-01, 6.832580000000e-01
 5.948262264364e-01, 5.000000000000e-01, 5.000000000000e+00, 3.576358292889e+00, 1.691403679547e+02, 1.300539764693e-02, 8.652557610000e-01, 7.964410000000e-01
 6.065143881152e-01, 5.000000000000e-01, 5.000000000000e+00, 2.668195094732e+00, 3.767397301366e+01, 6.137912757091e-03, 1.066985021000e+00, 8.034000000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 3.132863712888e+00, 1.098191614569e+02, 1.047946379625e-02, 1.113068318000e+00, 6.839890000000e-01
 5.736678700242e-01, 5.000000000000e-01, 5.000000000000e+00, 2.848735799220e+00, 6.419757725227e+01, 8.012339062488e-03, 9.119496960000e-01, 7.894870000000e-01
 6.054205469373e-01, 5.000000000000e-01, 5.000000000000e+00, 3.319732322146e+00, 1.213620203769e+02, 1.101644318176e-02, 8.664596560000e-01, 8.018380000000e-01
 6.065034497034e-01, 5.000000000000e-01, 5.000000000000e+00, 2.904932273413e+00, 6.446832302235e+01, 8.029216837423e-03, 1.240261129000e+00, 8.026310000000e-01
 6.065142787311e-01, 5.000000000000e-01, 5.000000000000e+00, 2.785840229172e+00, 5.018542197117e+01, 7.084166992044e-03, 1.018606654000e+00, 8.035520000000e-01
 6.065143870213e-01, 5.000000000000e-01, 5.000000000000e+00, 2.898059286317e+00, 5.527513806232e+01, 7.434725150422e-03, 9.336731850000e-01, 8.033640000000e-01
 6.065143881042e-01, 5.000000000000e-01, 5.000000000000e+00, 3.387704243333e+00, 1.338395265692e+02, 1.156890342985e-02, 9.140073710000e-01, 8.014090000000e-01
 6.065143881151e-01, 5.000000000000e-01, 5.000000000000e+00, 2.976839891971e+00, 6.505730439778e+01, 8.065810833251e-03, 9.384159580000e-01, 8.025800000000e-01
 6.065143881152e-01, 5.000000000000e-01, 5.000000000000e+00, 6.075237369991e+00, 6.494976811722e+02, 2.548524438125e-02, 9.592133450000e-01, 7.953340000000e-01
 6.065143881152e-01, 5.000000000000e-01, 5.000000000000e+00, 2.840330342202e+00, 5.591901480107e+01, 7.477901764604e-03, 9.086833690000e-01, 8.026410000000e-01
 6.065143881152e-01, 5.000000000000e-01, 5.000000000000e+00, 3.480111192548e+00, 1.435012698245e+02, 1.197920155205e-02, 9.438620760000e-01, 8.012930000000e-01
