#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 1.000000000000e+00, 5.000000000000e+00, 1.413263799285e+10, 5.991943694144e+20, 2.447844703845e+07, 2.537915620000e-01, 6.300460000000e-01
 1.000000000000e+00, 1.000000000000e+05, 5.000000000000e+00,                nan,                nan,                nan, 1.448882780000e-01, 0.000000000000e+00
 1.000000000000e+00, 5.000050000000e+04, 5.000000000000e+00,                nan,                nan,                nan, 1.471257780000e-01, 0.000000000000e+00
 1.000000000000e+00, 2.500075000000e+04, 5.000000000000e+00,                nan,                nan,                nan, 2.056463700000e-01, 0.000000000000e+00
 1.000000000000e+00, 1.250087500000e+04, 5.000000000000e+00,                nan,                nan,                nan, 1.944878710000e-01, 0.000000000000e+00
 1.000000000000e+00, 6.250937500000e+03, 5.000000000000e+00,-8.492614258961e+31, 6.979391540946e+63, 8.354275277333e+28, 1.934904700000e-01, 0.000000000000e+00
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 4.460209047668e+77,1.989344485544e+161, 4.460206817563e+77, 1.707096740000e-01, 9.868380000000e-01
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 2.142041854092e+78,4.588338716337e+162, 2.142040783070e+78, 1.790836730000e-01, 9.867630000000e-01
 1.000000000000e+00, 3.125468750000e+03, 5.000000000000e+00,-4.427680820057e+30, 5.493248948303e+61, 7.411645531394e+27, 2.046976690000e-01, 0.000000000000e+00
 1.000000000000e+00, 5.227499770509e+03, 5.000000000000e+00,                nan,                nan,                nan, 2.168507670000e-01, 0.000000000000e+00
 1.000000000000e+00, 5.739218635255e+03, 5.000000000000e+00,                nan,                nan,                nan, 1.947448700000e-01, 0.000000000000e+00
 1.000000000000e+00, 5.995078067627e+03, 5.000000000000e+00,                nan,                nan,                nan, 1.922884700000e-01, 0.000000000000e+00
 1.000000000000e+00, 6.123007783814e+03, 5.000000000000e+00,                nan,                nan,                nan, 2.013667690000e-01, 0.000000000000e+00
 1.000000000000e+00, 6.186972641907e+03, 5.000000000000e+00,-2.582429036039e+32, 1.679494484947e+65, 4.098163594766e+29, 1.996863690000e-01, 0.000000000000e+00
 1.000000000000e+00, 6.247860701364e+03, 5.000000000000e+00,-9.025725939616e+30, 3.511575001597e+61, 5.925854370129e+27, 1.988934690000e-01, 0.000000000000e+00
 1.000000000000e+00, 6.249922506295e+03, 5.000000000000e+00,                nan,                nan,                nan, 1.977724690000e-01, 0.000000000000e+00
 1.000000000000e+00, 6.250430003148e+03, 5.000000000000e+00,-2.689517985172e+32, 2.140788612796e+65, 4.626865691584e+29, 1.954296690000e-01, 0.000000000000e+00
 1.000000000000e+00, 6.250917140006e+03, 5.000000000000e+00,-4.026613010327e+31, 1.135247500318e+63, 3.369343408319e+28, 2.044829670000e-01, 0.000000000000e+00
