#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 3.971158800670e+00, 1.105319273624e+00, 5.000000000000e+00, 1.331790306369e-01, 4.592986643011e-03, 6.777157695532e-05, 3.174768560000e-01, 9.869670000000e-01
 3.971184998708e+00, 1.105338321014e+00, 5.000000000000e+00, 1.339090811711e-01, 1.022696100369e-02, 1.011284381551e-04, 3.494654520000e-01, 9.871740000000e-01
 3.971185260688e+00, 1.105338511488e+00, 5.000000000000e+00, 1.333775992014e-01, 4.988147042377e-03, 7.062681532093e-05, 3.325681530000e-01, 9.872820000000e-01
 3.971185263308e+00, 1.105338513393e+00, 5.000000000000e+00, 1.335326741157e-01, 4.849080621262e-03, 6.963534031842e-05, 3.490687510000e-01, 9.872400000000e-01
 3.971185263334e+00, 1.105338513412e+00, 5.000000000000e+00, 1.361607956275e-01, 3.919528086290e-02, 1.979779807527e-04, 3.327662530000e-01, 9.869740000000e-01
 3.966470042643e+00, 1.107456906588e+00, 5.000000000000e+00, 1.330502558311e-01, 4.284927435672e-03, 6.545935712846e-05, 3.385645510000e-01, 9.870870000000e-01
 3.955556792130e+00, 1.108822516913e+00, 5.000000000000e+00, 1.336642364958e-01, 3.685128723056e-03, 6.070526108218e-05, 3.412493500000e-01, 9.874850000000e-01
 3.966347540892e+00, 1.107472235628e+00, 5.000000000000e+00, 1.332053611881e-01, 4.113435215976e-03, 6.413606798032e-05, 3.433696500000e-01, 9.868700000000e-01
 3.966468817626e+00, 1.107457059879e+00, 5.000000000000e+00, 1.336340884551e-01, 7.899773048117e-03, 8.888066745990e-05, 3.240057520000e-01, 9.869710000000e-01
 3.966470030393e+00, 1.107456908121e+00, 5.000000000000e+00, 1.332910784796e-01, 3.947894720348e-03, 6.283227451197e-05, 3.406988490000e-01, 9.869380000000e-01
 3.966470042521e+00, 1.107456906604e+00, 5.000000000000e+00, 1.334114969272e-01, 3.961515945750e-03, 6.294057471735e-05, 3.210812530000e-01, 9.874540000000e-01
 3.966470042642e+00, 1.107456906588e+00, 5.000000000000e+00, 1.334628396436e-01, 4.599331950905e-03, 6.781837472916e-05, 3.465411470000e-01, 9.871300000000e-01
 3.966470042643e+00, 1.107456906588e+00, 5.000000000000e+00, 1.329616796211e-01, 3.316869354228e-03, 5.759226818096e-05, 3.206173520000e-01, 9.870940000000e-01
 3.739784603742e+00, 1.123908924490e+00, 5.000000000000e+00, 1.326795423154e-01, 1.716538387046e-03, 4.143112823766e-05, 3.517568460000e-01, 9.858960000000e-01
 3.616960556855e+00, 1.132823054255e+00, 5.000000000000e+00, 1.327946899626e-01, 1.697989029889e-03, 4.120666244539e-05, 3.404492480000e-01, 9.851220000000e-01
 3.720376055487e+00, 1.125317527464e+00, 5.000000000000e+00, 1.327547199419e-01, 1.572414314261e-03, 3.965367970644e-05, 3.367408230000e-01, 9.859320000000e-01
 3.738814598561e+00, 1.123979323995e+00, 5.000000000000e+00, 1.329061723962e-01, 1.764136425717e-03, 4.200162408428e-05, 3.707039410000e-01, 9.858310000000e-01
 3.739774903691e+00, 1.123909628485e+00, 5.000000000000e+00, 1.327584721942e-01, 1.603006282098e-03, 4.003756089097e-05, 3.538818370000e-01, 9.859560000000e-01
 3.739784506742e+00, 1.123908931530e+00, 5.000000000000e+00, 1.325281149660e-01, 1.635942555088e-03, 4.044678670906e-05, 3.357814360000e-01, 9.858780000000e-01
 3.739781902122e+00, 1.123909120564e+00, 5.000000000000e+00, 1.327507181212e-01, 1.613797216429e-03, 4.017209499677e-05, 3.705202400000e-01, 9.857660000000e-01
 3.739784480696e+00, 1.123908933420e+00, 5.000000000000e+00, 1.327865090510e-01, 1.603407837382e-03, 4.004257530906e-05, 3.318003340000e-01, 9.861380000000e-01
 3.739784506481e+00, 1.123908931549e+00, 5.000000000000e+00, 1.327571649114e-01, 1.610588467246e-03, 4.013213758631e-05, 3.385675350000e-01, 9.860970000000e-01
 3.739784506739e+00, 1.123908931530e+00, 5.000000000000e+00, 1.330285293242e-01, 1.752908580889e-03, 4.186775108468e-05, 3.383475340000e-01, 9.859700000000e-01
 3.739784506742e+00, 1.123908931530e+00, 5.000000000000e+00, 1.326646136699e-01, 1.632524539918e-03, 4.040451138075e-05, 3.465583350000e-01, 9.857770000000e-01
 3.736882794442e+00, 1.103967947052e+00, 5.000000000000e+00, 1.321393072218e-01, 4.971652361357e-03, 7.050994512377e-05, 3.212762320000e-01, 9.858180000000e-01
 3.732952522616e+00, 1.100798127537e+00, 5.000000000000e+00, 1.325934265398e-01, 7.786680628467e-03, 8.824217035220e-05, 3.482637340000e-01, 9.863450000000e-01
 3.736843491723e+00, 1.103936248857e+00, 5.000000000000e+00, 1.323962568158e-01, 5.075208205531e-03, 7.124049554524e-05, 3.284063320000e-01, 9.860980000000e-01
 3.736882401415e+00, 1.103967630070e+00, 5.000000000000e+00, 1.322698034526e-01, 5.124993646174e-03, 7.158906093932e-05, 3.347691330000e-01, 9.864710000000e-01
 3.736882790511e+00, 1.103967943882e+00, 5.000000000000e+00, 1.329713823768e-01, 1.152508620651e-02, 1.073549542709e-04, 3.283756310000e-01, 9.860170000000e-01
 3.736882794402e+00, 1.103967947020e+00, 5.000000000000e+00, 1.324459300712e-01, 6.572669642624e-03, 8.107200282850e-05, 3.396046320000e-01, 9.860620000000e-01
 3.736882794441e+00, 1.103967947052e+00, 5.000000000000e+00, 1.325822277509e-01, 5.915799100702e-03, 7.691423210760e-05, 3.194938300000e-01, 9.862560000000e-01
 3.736882794442e+00, 1.103967947052e+00, 5.000000000000e+00, 1.323370331193e-01, 6.140301990766e-03, 7.836007906304e-05, 3.481507320000e-01, 9.860050000000e-01
 3.733896525509e+00, 1.101622217413e+00, 5.000000000000e+00, 1.325437537556e-01, 7.778817250711e-03, 8.819760342952e-05, 3.320576300000e-01, 9.860110000000e-01
 3.736852931752e+00, 1.103944489756e+00, 5.000000000000e+00, 1.326125403419e-01, 6.899292606116e-03, 8.306198050923e-05, 3.616361330000e-01, 9.861250000000e-01
 3.736882495815e+00, 1.103967712479e+00, 5.000000000000e+00, 1.318431953080e-01, 4.060683129269e-03, 6.372348961936e-05, 4.230737370000e-01, 9.859990000000e-01
 3.733879875249e+00, 1.098789031150e+00, 5.000000000000e+00, 1.325028064920e-01, 7.735965479879e-03, 8.795433747052e-05, 4.030962350000e-01, 9.861840000000e-01
 3.736852469609e+00, 1.103915925666e+00, 5.000000000000e+00, 1.325921707896e-01, 7.243361886854e-03, 8.510794256034e-05, 4.238263370000e-01, 9.857650000000e-01
 3.736882195553e+00, 1.103967194611e+00, 5.000000000000e+00, 1.333659197026e-01, 1.062213849801e-02, 1.030637593823e-04, 4.880769380000e-01, 9.860930000000e-01
 3.736882492812e+00, 1.103967707300e+00, 5.000000000000e+00, 1.324515150211e-01, 4.859598991934e-03, 6.971082406580e-05, 4.958973670000e-01, 9.861900000000e-01
 3.736882495785e+00, 1.103967712427e+00, 5.000000000000e+00, 1.327426638540e-01, 8.527357782913e-03, 9.234369379071e-05, 4.252053570000e-01, 9.859860000000e-01
 3.736882495814e+00, 1.103967712479e+00, 5.000000000000e+00, 1.328867445463e-01, 8.043348997126e-03, 8.968471997574e-05, 5.805500150000e-01, 9.860680000000e-01
 3.736882495815e+00, 1.103967712479e+00, 5.000000000000e+00, 1.318423166211e-01, 4.399155969055e-03, 6.632613337935e-05, 4.157456280000e-01, 9.857140000000e-01
