#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 2.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 1.527413033443e-01, 7.206051962821e-03, 8.488846778462e-05, 4.059809650000e-01, 9.907120000000e-01
 2.073204349895e+00, 0.000000000000e+00, 5.000000000000e+00, 1.466222445428e-01, 6.764411862227e-03, 8.224604466007e-05, 4.180175770000e-01, 9.913060000000e-01
 2.114357372713e+00, 0.000000000000e+00, 5.000000000000e+00, 1.446388617098e-01, 6.406392701653e-03, 8.003994441310e-05, 4.145785670000e-01, 9.915520000000e-01
 2.860400239206e+00, 0.000000000000e+00, 5.000000000000e+00, 1.080922378456e-01, 3.455649367851e-03, 5.878477156416e-05, 4.254902790000e-01, 9.946510000000e-01
 3.679290444494e+00, 0.000000000000e+00, 5.000000000000e+00, 8.631181323739e-02, 1.983225848822e-03, 4.453342395125e-05, 4.002541430000e-01, 9.963210000000e-01
 4.841191902087e+00, 0.000000000000e+00, 5.000000000000e+00, 6.738454432122e-02, 1.069434410424e-03, 3.270220803591e-05, 4.089165530000e-01, 9.975390000000e-01
 6.333215076273e+00, 0.000000000000e+00, 5.000000000000e+00, 5.492071167285e-02, 5.259726206477e-04, 2.293409297635e-05, 3.967961450000e-01, 9.983310000000e-01
 8.014395923762e+00, 0.000000000000e+00, 5.000000000000e+00, 4.690560051231e-02, 2.567707171923e-04, 1.602406681190e-05, 4.036515570000e-01, 9.988860000000e-01
 1.006575176071e+01, 0.000000000000e+00, 5.000000000000e+00, 4.160008964156e-02, 1.084348506046e-04, 1.041320558736e-05, 4.262326420000e-01, 9.991800000000e-01
 1.232000778792e+01, 0.000000000000e+00, 5.000000000000e+00, 3.874175063931e-02, 3.218025309544e-05, 5.672764149463e-06, 4.019472500000e-01, 9.994320000000e-01
 1.409461713459e+01, 0.000000000000e+00, 5.000000000000e+00, 3.786702706673e-02, 7.405171671978e-06, 2.721244507937e-06, 4.217806380000e-01, 9.995650000000e-01
 1.537041596755e+01, 0.000000000000e+00, 5.000000000000e+00, 3.754319323184e-02, 7.341206180144e-07, 8.568083904902e-07, 4.203106320000e-01, 9.995600000000e-01
 1.588609674430e+01, 0.000000000000e+00, 5.000000000000e+00, 3.750139321975e-02, 2.386795775359e-08, 1.544925815487e-07, 4.049955410000e-01, 9.996110000000e-01
 1.599693427774e+01, 0.000000000000e+00, 5.000000000000e+00, 3.750021337168e-02, 1.636230669628e-11, 4.045034820157e-09, 4.398928140000e-01, 9.996050000000e-01
 1.599990408652e+01, 0.000000000000e+00, 5.000000000000e+00, 3.750020152876e-02, 1.814845552596e-16, 1.347162036503e-11, 3.980025360000e-01, 9.995700000000e-01
