#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 1.000000000000e+00, 5.000000000000e+00, 2.825824849277e+02, 1.849288587729e+05, 4.300335554034e+00, 4.872120300000e-02, 6.858000000000e-01
 4.918929178362e+02, 6.041245860798e+03, 5.000000000000e+00,                nan,                nan,                nan, 4.497171000000e-02, 0.000000000000e+00
 2.464464589181e+02, 3.021122930399e+03, 5.000000000000e+00,-1.068988555533e+32, 3.518834898970e+63, 5.931976819720e+29, 4.618260700000e-02, 0.000000000000e+00
 9.187296462513e-01, 0.000000000000e+00, 5.000000000000e+00, 7.580691382101e+15, 7.567325283632e+34, 2.750877184396e+15, 4.001331900000e-02, 9.695000000000e-01
 2.464464589181e+02, 0.000000000000e+00, 5.000000000000e+00, 4.359122124761e+06, 1.898312407216e+17, 4.356962711816e+06, 4.034951700000e-02, 1.000000000000e+00
 2.464464589181e+02, 1.510561465199e+03, 5.000000000000e+00,-8.334065075609e+30, 2.053811436404e+62, 1.433112499563e+29, 4.580276700000e-02, 0.000000000000e+00
 2.464464589181e+02, 2.548667489396e+03, 5.000000000000e+00,-4.348910132865e+31, 2.240589269055e+63, 4.733486314605e+29, 5.690689800000e-02, 0.000000000000e+00
 2.464464589181e+02, 2.917889143880e+03, 5.000000000000e+00,-6.587651245965e+32, 7.935898142505e+65, 8.908365811138e+30, 5.165925200000e-02, 0.000000000000e+00
 2.464464589181e+02, 3.019980864703e+03, 5.000000000000e+00,-3.019700333078e+32, 1.030577720553e+65, 3.210261236338e+30, 4.595500200000e-02, 0.000000000000e+00
 2.464464589181e+02, 3.021070023102e+03, 5.000000000000e+00,                nan,                nan,                nan, 4.569400000000e-02, 0.000000000000e+00
 2.464464589181e+02, 3.021096476750e+03, 5.000000000000e+00,-1.157810191012e+32, 1.007497975755e+64, 1.003741986645e+30, 4.654070700000e-02, 0.000000000000e+00
 2.464464589181e+02, 3.021117939384e+03, 5.000000000000e+00,-1.435843702149e+32, 1.505158461674e+64, 1.226848997095e+30, 4.989573700000e-02, 0.000000000000e+00
 2.464464589181e+02, 3.021122394717e+03, 5.000000000000e+00,-3.640835796579e+32, 1.090234581596e+65, 3.301870048315e+30, 4.674370900000e-02, 0.000000000000e+00
 2.464464589181e+02, 3.021122916460e+03, 5.000000000000e+00,-5.642745254407e+31, 1.418854427795e+63, 3.766768413103e+29, 4.691481000000e-02, 0.000000000000e+00
 2.464464589181e+02, 3.021122926789e+03, 5.000000000000e+00,-2.102492852269e+32, 3.901231653434e+64, 1.975153577177e+30, 5.154985000000e-02, 0.000000000000e+00
