#              p[0],               p[1],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 4.000000000000e-01, 2.750000000000e+00, 2.012683432441e+00, 2.554217414324e-02, 1.598191920366e-04, 6.928093300000e-02, 9.908200000000e-01
 6.838019349253e-01, 2.750000000000e+00,               -inf,               -nan,               -nan, 3.860348260000e-01, 7.341720000000e-01
