#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 1.000000000000e+00, 5.000000000000e+00, 5.922053387491e+00, 7.529201955020e+02, 2.743939131071e-02, 3.119483050000e-01, 8.407490000000e-01
 1.000000000000e+00, 5.341832631914e+01, 5.000000000000e+00,-6.930839553395e+27, 1.441096107441e+56, 1.200456624556e+25, 2.844580190000e-01, 0.000000000000e+00
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 8.542318206969e+80,7.297112737791e+167, 8.542313935809e+80, 2.692798280000e-01, 9.867660000000e-01
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 5.294709469941e+71,2.803373042045e+149, 5.294688887976e+71, 2.294602540000e-01, 9.869040000000e-01
 1.000000000000e+00, 2.670916315957e+01, 5.000000000000e+00,-1.613381738242e+16, 7.808965921310e+32, 2.794452705148e+13, 2.372102420000e-01, 0.000000000000e+00
 1.000000000000e+00, 4.451527193262e+01, 5.000000000000e+00,-7.346754462106e+26, 1.619226740094e+54, 1.272488404699e+24, 2.276882490000e-01, 0.000000000000e+00
 1.000000000000e+00, 5.051347424566e+01, 5.000000000000e+00,-1.161379944703e+28, 4.046359065050e+56, 2.011556378790e+25, 2.391252420000e-01, 0.000000000000e+00
 1.000000000000e+00, 5.299281788445e+01, 5.000000000000e+00,-4.400594030140e+16, 4.686316545836e+33, 6.845667641535e+13, 2.273345490000e-01, 0.000000000000e+00
 1.000000000000e+00, 5.327649017424e+01, 5.000000000000e+00,-6.703131365819e+15, 1.344331430087e+32, 1.159453073689e+13, 2.393031350000e-01, 0.000000000000e+00
 1.000000000000e+00, 5.337104760417e+01, 5.000000000000e+00,-2.478754218249e+17, 8.376434024241e+34, 2.894206976745e+14, 2.530101250000e-01, 0.000000000000e+00
 1.000000000000e+00, 5.340256674748e+01, 5.000000000000e+00,-1.562074477245e+15, 6.294505738797e+30, 2.508885357843e+12, 2.508576270000e-01, 0.000000000000e+00
 1.000000000000e+00, 5.341307312859e+01, 5.000000000000e+00,-3.554305110434e+27, 3.789922508047e+55, 6.156234651187e+24, 2.347079370000e-01, 0.000000000000e+00
 1.000000000000e+00, 5.341687844725e+01, 5.000000000000e+00,-6.326298904938e+19, 1.200612397139e+40, 1.095724599130e+17, 2.522319200000e-01, 0.000000000000e+00
 1.000000000000e+00, 5.341784369518e+01, 5.000000000000e+00,-2.960609966530e+12, 2.627884809669e+25, 5.126289895889e+09, 2.537587180000e-01, 0.000000000000e+00
