#              p[0],               p[1],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 4.000000000000e-01, 2.750000000000e+00, 2.012224388193e+00, 2.525440100089e-02, 1.589163333358e-04, 7.030676600000e-02, 9.906550000000e-01
 6.806044555639e-01, 2.750000000000e+00,               -inf,               -nan,               -nan, 3.889419600000e-01, 7.345650000000e-01
