#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 1.000000000000e+00, 5.000000000000e+00, 1.020209711994e+03, 3.088341460277e+06, 1.757367764663e+00, 2.719778110000e-01, 6.314600000000e-01
 1.000000000000e+00, 3.910386072219e+04, 5.000000000000e+00,                nan,                nan,                nan, 2.033035790000e-01, 0.000000000000e+00
 1.000000000000e+00, 1.955243036109e+04, 5.000000000000e+00,                nan,                nan,                nan, 2.065641890000e-01, 0.000000000000e+00
 1.000000000000e+00, 9.776715180547e+03, 5.000000000000e+00,                nan,                nan,                nan, 2.688578980000e-01, 0.000000000000e+00
 1.000000000000e+00, 4.888857590273e+03, 5.000000000000e+00,                nan,                nan,                nan, 2.568070530000e-01, 0.000000000000e+00
 1.000000000000e+00, 2.444928795137e+03, 5.000000000000e+00,-1.445525099865e+31, 6.268626880651e+62, 2.503722604573e+28, 2.652416780000e-01, 0.000000000000e+00
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 8.215197221842e+78,6.748759446869e+163, 8.215083351293e+78, 2.369710850000e-01, 9.871920000000e-01
 1.000000000000e+00, 0.000000000000e+00, 5.000000000000e+00, 8.903433545038e+64,7.829791521743e+135, 8.848610920219e+64, 2.352489790000e-01, 9.869040000000e-01
 1.000000000000e+00, 1.222464397568e+03, 5.000000000000e+00,-3.555477331363e+27, 3.352074290726e+55, 5.789710088360e+24, 2.709821920000e-01, 0.000000000000e+00
 1.000000000000e+00, 2.037442092050e+03, 5.000000000000e+00,-5.681771777654e+30, 9.681703010849e+61, 9.839564528397e+27, 2.749236030000e-01, 0.000000000000e+00
 1.000000000000e+00, 2.326233271289e+03, 5.000000000000e+00,                nan,                nan,                nan, 2.638876660000e-01, 0.000000000000e+00
 1.000000000000e+00, 2.385581033213e+03, 5.000000000000e+00,                nan,                nan,                nan, 2.711628890000e-01, 0.000000000000e+00
 1.000000000000e+00, 2.415254914175e+03, 5.000000000000e+00,-1.279365455039e+31, 4.910284668744e+62, 2.215916214288e+28, 3.022625830000e-01, 0.000000000000e+00
 1.000000000000e+00, 2.438242499508e+03, 5.000000000000e+00,-6.222678148802e+30, 1.123816955939e+62, 1.060102332767e+28, 2.742949920000e-01, 0.000000000000e+00
 1.000000000000e+00, 2.442986897809e+03, 5.000000000000e+00,-2.869708567542e+31, 8.217574923339e+62, 2.866631284860e+28, 3.546266530000e-01, 0.000000000000e+00
 1.000000000000e+00, 2.444559548077e+03, 5.000000000000e+00,-2.907991529079e+30, 2.534949225094e+61, 5.034827926646e+27, 3.488659250000e-01, 0.000000000000e+00
 1.000000000000e+00, 2.444811790805e+03, 5.000000000000e+00,-3.059135473334e+30, 2.460587471488e+61, 4.960430900122e+27, 3.249663480000e-01, 0.000000000000e+00
 1.000000000000e+00, 2.444891545289e+03, 5.000000000000e+00,-1.064396559358e+32, 2.328946921572e+64, 1.526088765954e+29, 3.558264460000e-01, 0.000000000000e+00
