#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,   acceptance ratio 
 1.000000000000e+00, 5.000000000000e-01, 5.000000000000e+00, 3.711195898867e+00, 4.997778375264e+01, 7.069496711410e-03, 8.912111430000e-01, 8.937170000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 2.855680671977e+00, 7.305523803124e+01, 8.547235695313e-03, 8.539564530000e-01, 6.843660000000e-01
 7.678302637990e-01, 5.000000000000e-01, 5.000000000000e+00, 3.019912514637e+00, 3.111611638370e+01, 5.578182175556e-03, 8.870913280000e-01, 8.522660000000e-01
 5.224657657217e-01, 5.000000000000e-01, 5.000000000000e+00, 7.536241749094e+00, 1.227452041428e+03, 3.503501165161e-02, 8.774029210000e-01, 7.584350000000e-01
 4.015559642571e-01, 5.000000000000e-01, 5.000000000000e+00, 5.053384062250e+00, 6.651016135898e+02, 2.578956404420e-02, 8.542219220000e-01, 6.841030000000e-01
 4.000155596426e-01, 5.000000000000e-01, 5.000000000000e+00, 4.014001046697e+00, 2.822408274336e+02, 1.680002462598e-02, 8.690057050000e-01, 6.834760000000e-01
 4.000001555964e-01, 5.000000000000e-01, 5.000000000000e+00, 2.914275154725e+00, 8.673121781121e+01, 9.312959669794e-03, 8.576739990000e-01, 6.857200000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 3.332870368904e+00, 1.398369504485e+02, 1.182526745780e-02, 9.059198640000e-01, 6.843560000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 2.913814375748e+00, 8.538777674898e+01, 9.240550673471e-03, 8.701312700000e-01, 6.849160000000e-01
 3.823332809645e+00, 5.000000000000e-01, 5.000000000000e+00, 1.163655779405e+01, 2.340412442868e+01, 4.837780940543e-03, 8.695485620000e-01, 9.829100000000e-01
 9.747576344599e-01, 5.000000000000e-01, 5.000000000000e+00, 3.871133977671e+00, 6.454552618706e+01, 8.034023038743e-03, 8.533398150000e-01, 8.891560000000e-01
 5.089348080953e-01, 5.000000000000e-01, 5.000000000000e+00, 2.904240359829e+00, 7.518195466620e+01, 8.670752831571e-03, 8.896073270000e-01, 7.580740000000e-01
 4.263271089598e-01, 5.000000000000e-01, 5.000000000000e+00, 2.981093710464e+00, 8.667758387576e+01, 9.310079692234e-03, 8.467903910000e-01, 7.049100000000e-01
 4.019642711048e-01, 5.000000000000e-01, 5.000000000000e+00, 3.180549929551e+00, 1.242497697780e+02, 1.114673807793e-02, 8.894177050000e-01, 6.876010000000e-01
 4.000196427110e-01, 5.000000000000e-01, 5.000000000000e+00, 3.402134004367e+00, 1.540937068945e+02, 1.241344863019e-02, 8.602204780000e-01, 6.846370000000e-01
 4.000001964271e-01, 5.000000000000e-01, 5.000000000000e+00, 3.263314007538e+00, 1.246570661452e+02, 1.116499288603e-02, 8.623219040000e-01, 6.836510000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 2.885180635649e+00, 8.525454304399e+01, 9.233338672657e-03, 8.578274980000e-01, 6.860060000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 3.500820736750e+00, 1.700266247389e+02, 1.303942578256e-02, 8.674172830000e-01, 6.840670000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 3.022801487326e+00, 9.921036685527e+01, 9.960440093453e-03, 8.683845280000e-01, 6.855420000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 2.726024812201e+00, 6.879624703071e+01, 8.294350307933e-03, 8.519746010000e-01, 6.870130000000e-01
 3.387498249204e+00, 5.000000000000e-01, 5.000000000000e+00, 1.031466366837e+01, 1.835572395711e+01, 4.284358056595e-03, 8.604006020000e-01, 9.801930000000e-01
 8.702304462715e-01, 5.000000000000e-01, 5.000000000000e+00, 4.206999764178e+00, 1.881155336644e+02, 1.371552163297e-02, 8.636170960000e-01, 8.712330000000e-01
 4.565126118766e-01, 5.000000000000e-01, 5.000000000000e+00, 5.878185545805e+01, 1.170172151017e+04, 1.081744956548e-01, 8.593225810000e-01, 6.506580000000e-01
 4.005651261188e-01, 5.000000000000e-01, 5.000000000000e+00, 3.019055840132e+00, 9.671935668909e+01, 9.834599976058e-03, 8.667014130000e-01, 6.850480000000e-01
 4.000056512612e-01, 5.000000000000e-01, 5.000000000000e+00, 2.992862364951e+00, 9.471259376688e+01, 9.732039548157e-03, 8.637605490000e-01, 6.859240000000e-01
 4.000000565126e-01, 5.000000000000e-01, 5.000000000000e+00, 2.994779093379e+00, 9.625071273641e+01, 9.810744759518e-03, 8.554998420000e-01, 6.855650000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 4.111581542746e+00, 2.565265366543e+02, 1.601644581842e-02, 8.842077190000e-01, 6.830140000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 2.824032803134e+00, 7.662968940631e+01, 8.753838552676e-03, 8.693036490000e-01, 6.865480000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 2.897631589049e+00, 9.954584159006e+01, 9.977266238307e-03, 8.445837520000e-01, 6.842910000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 3.094503497076e+00, 1.007602629725e+02, 1.003794117200e-02, 8.599330410000e-01, 6.851100000000e-01
 4.000000000000e-01, 5.000000000000e-01, 5.000000000000e+00, 3.615185810673e+00, 1.896051777913e+02, 1.376971959741e-02, 8.716566310000e-01, 6.842690000000e-01
